ticker,strategy_type,timeframe,method,trial_number,composite_score,param_rsi_lower,param_rsi_upper,param_rsi_window,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
AFKS,rsi,1D,Bayesian_TPE,28,0.066,30,59,23,True,107.51,0.079,0.11,129.65,21,66.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":30,""rsi_upper"":59,""rsi_window"":23,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,80.0,21.0,14.0,7.0,66.67,459591.27,-765597.01,187.67,,129.65,1041713.28,-1536238.08,107.51,0.08,0.11,0.9712,0.06,15.0,4.0,3.0,1.0,75.0,59011.49,-31334.52,117.0,,34.68,112132.818,-31334.519999999993,14.57,0.41,0.59,0.0226,0.03,95.0,25.0,17.0,8.0,68.0,399310.94,-687160.99,176.64,,129.65,1041713.28,-1536238.08,129.1,0.08,0.1,0.9056,0.05
AFKS,rsi,1D,Bayesian_TPE,29,0.742,21,63,26,True,170.0,0.458,1.388,104.92,3,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":21,""rsi_upper"":63,""rsi_window"":26,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,55.0,3.0,3.0,0.0,100.0,566679.46,0.0,1280.33,,104.92,708838.84,335258.6720000003,170.0,0.46,1.39,0.345,0.15,4.0,1.0,1.0,0.0,100.0,255836.37,0.0,425.0,,17.09,255836.3669999999,255836.3669999999,25.58,0.67,0.93,0.0161,0.06,59.0,3.0,3.0,0.0,100.0,708279.4,0.0,1438.67,,104.92,760058.4800000002,655940.8800000001,212.48,0.43,1.31,0.3217,0.13
AFKS,rsi,1D,Bayesian_TPE,30,0.679,22,62,26,True,155.83,0.457,1.391,104.92,3,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":22,""rsi_upper"":62,""rsi_window"":26,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,59.0,3.0,3.0,0.0,100.0,519441.11,0.0,1287.67,,104.92,684506.1599999999,317662.0160000003,155.83,0.46,1.39,0.345,0.15,5.0,1.0,1.0,0.0,100.0,255836.37,0.0,425.0,,17.09,255836.3669999999,255836.3669999999,25.58,0.67,0.93,0.0161,0.06,64.0,3.0,3.0,0.0,100.0,653608.92,0.0,1446.0,,104.92,720165.4400000002,556155.1600000001,196.08,0.43,1.31,0.3217,0.13
AFKS,rsi,1D,Bayesian_TPE,31,0.934,20,66,25,True,194.66,0.473,0.792,98.53,3,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":20,""rsi_upper"":66,""rsi_window"":25,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,54.0,3.0,3.0,0.0,100.0,648855.87,0.0,1281.0,,98.53,778153.68,456986.06400000025,194.66,0.47,0.79,0.0637,0.03,3.0,1.0,1.0,0.0,100.0,301887.18,0.0,417.0,,15.24,301887.1759999999,301887.1759999999,30.19,0.83,1.14,0.0141,0.08,57.0,3.0,3.0,0.0,100.0,790670.14,0.0,1439.33,,98.53,882428.8800000001,711427.86,237.2,0.45,0.76,0.0596,0.03
AFKS,rsi,1D,Bayesian_TPE,32,0.3,24,67,29,True,79.83,0.34,0.51,90.39,2,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":24,""rsi_upper"":67,""rsi_window"":29,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,28.0,2.0,2.0,0.0,100.0,399143.39,0.0,1871.0,,90.39,452121.3750000001,346165.4010000001,79.83,0.34,0.51,0.0362,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,28.0,2.0,2.0,0.0,100.0,514886.46,0.0,2108.5,,90.39,577651.545,452121.3750000001,102.98,0.34,0.5,0.034,0.01
AFKS,rsi,1D,Bayesian_TPE,33,0.07,20,70,26,True,24.78,0.251,0.29,89.03,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":20,""rsi_upper"":70,""rsi_window"":26,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,22.0,1.0,1.0,0.0,100.0,247755.5,0.0,3140.0,,89.03,247755.50400000004,247755.50400000004,24.78,0.25,0.29,0.0261,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,22.0,1.0,1.0,0.0,100.0,405207.6,0.0,3615.0,,89.03,405207.6,405207.6,40.52,0.26,0.3,0.0247,0.01
AFKS,rsi,1D,Bayesian_TPE,34,0.679,21,63,25,True,155.83,0.457,1.391,104.92,3,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":21,""rsi_upper"":63,""rsi_window"":25,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,57.0,3.0,3.0,0.0,100.0,519441.11,0.0,1287.67,,104.92,684506.1599999999,317662.0160000003,155.83,0.46,1.39,0.345,0.15,4.0,1.0,1.0,0.0,100.0,255836.37,0.0,425.0,,17.09,255836.3669999999,255836.3669999999,25.58,0.67,0.93,0.0161,0.06,61.0,3.0,3.0,0.0,100.0,653608.92,0.0,1446.0,,104.92,720165.4400000002,556155.1600000001,196.08,0.43,1.31,0.3217,0.13
AFKS,rsi,1D,Bayesian_TPE,35,0.686,13,59,27,True,65.45,0.395,0.653,37.66,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":13,""rsi_upper"":59,""rsi_window"":27,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,57.0,1.0,1.0,0.0,100.0,654539.9,0.0,3835.0,,37.66,654539.899,654539.899,65.45,0.4,0.65,0.0088,0.01,9.0,1.0,1.0,0.0,100.0,184791.42,0.0,471.0,,34.27,184791.425,184791.425,18.48,0.48,0.66,0.0212,0.03,66.0,1.0,1.0,0.0,100.0,726840.76,0.0,4310.0,,37.66,726840.763,726840.763,72.68,0.39,0.64,0.0084,0.01
AFKS,rsi,1D,Bayesian_TPE,36,0.72,16,57,23,True,65.95,0.405,0.672,37.08,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":16,""rsi_upper"":57,""rsi_window"":23,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,61.0,1.0,1.0,0.0,100.0,659517.8,0.0,3821.0,,37.08,659517.8039999999,659517.8039999999,65.95,0.4,0.67,0.0086,0.01,12.0,1.0,1.0,0.0,100.0,153914.66,0.0,465.0,,36.72,153914.66000000003,153914.66000000003,15.39,0.42,0.58,0.0229,0.03,73.0,1.0,1.0,0.0,100.0,730783.98,0.0,4296.0,,37.08,730783.98,730783.98,73.08,0.4,0.66,0.0081,0.01
AFKS,rsi,1D,Bayesian_TPE,37,-0.018,25,71,28,True,35.91,-0.111,-0.101,215.56,4,50.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":25,""rsi_upper"":71,""rsi_window"":28,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,20.0,4.0,2.0,2.0,50.0,558421.38,-378863.01,938.75,,215.56,589978.4199999999,-724393.4489999999,35.91,-0.11,-0.1,0.3096,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,20.0,4.0,2.0,2.0,50.0,558421.38,-85000.2,1057.5,,215.56,589978.4199999999,-136667.81700000007,94.68,-0.09,-0.08,0.2891,-0.01
AFKS,rsi,1D,Bayesian_TPE,38,0.7,11,66,25,True,65.73,0.398,0.656,37.35,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":11,""rsi_upper"":66,""rsi_window"":25,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,53.0,1.0,1.0,0.0,100.0,657274.07,0.0,3843.0,,37.35,657274.068,657274.068,65.73,0.4,0.66,0.0088,0.01,3.0,1.0,1.0,0.0,100.0,301887.18,0.0,417.0,,15.24,301887.1759999999,301887.1759999999,30.19,0.83,1.14,0.0141,0.08,56.0,1.0,1.0,0.0,100.0,729010.26,0.0,4318.0,,37.35,729010.26,729010.26,72.9,0.39,0.64,0.0083,0.01
AFKS,rsi,1D,Bayesian_TPE,39,0.046,30,65,20,True,-31.79,-0.182,-0.162,127.12,17,52.94,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":30,""rsi_upper"":65,""rsi_window"":20,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,82.0,17.0,9.0,8.0,52.94,462154.19,-559663.09,231.82,,127.12,931606.75,-1560543.5340000002,-31.79,-0.18,-0.16,0.6069,-0.09,13.0,4.0,3.0,1.0,75.0,66491.04,-4361.71,117.75,,34.27,135441.78499999997,-4361.714999999993,19.51,0.48,0.68,0.0224,0.03,95.0,21.0,12.0,9.0,57.14,357612.75,-500078.26,210.29,,127.12,931606.75,-1560543.5340000002,-20.94,-0.17,-0.15,0.566,-0.07
AFKS,rsi,1D,Bayesian_TPE,40,0.148,34,76,23,True,42.04,0.309,0.459,87.48,9,44.44,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":34,""rsi_upper"":76,""rsi_window"":23,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,43.0,9.0,4.0,5.0,44.44,423335.36,-254579.42,437.89,,87.48,1111866.045,-516810.7999999999,42.04,0.31,0.46,0.0359,0.01,4.0,1.0,0.0,1.0,0.0,0.0,-163385.21,375.0,,29.57,-163385.20799999996,-163385.20799999996,-16.34,-0.27,-0.35,0.017,-0.02,47.0,9.0,4.0,5.0,44.44,423335.36,-314041.66,490.67,,87.48,1111866.045,-530223.248,12.31,0.26,0.39,0.0344,0.01
AFKS,rsi,1D,Bayesian_TPE,41,0.72,17,57,23,True,65.95,0.405,0.672,37.08,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":17,""rsi_upper"":57,""rsi_window"":23,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,61.0,1.0,1.0,0.0,100.0,659517.8,0.0,3821.0,,37.08,659517.8039999999,659517.8039999999,65.95,0.4,0.67,0.0086,0.01,12.0,1.0,1.0,0.0,100.0,153914.66,0.0,465.0,,36.72,153914.66000000003,153914.66000000003,15.39,0.42,0.58,0.0229,0.03,73.0,1.0,1.0,0.0,100.0,730783.98,0.0,4296.0,,37.08,730783.98,730783.98,73.08,0.4,0.66,0.0081,0.01
AFKS,rsi,1D,Bayesian_TPE,42,0.587,15,56,25,True,63.39,0.371,0.613,40.08,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":15,""rsi_upper"":56,""rsi_window"":25,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,65.0,1.0,1.0,0.0,100.0,633938.84,0.0,3820.0,,40.08,633938.844,633938.844,63.39,0.37,0.61,0.0094,0.01,11.0,1.0,1.0,0.0,100.0,153914.66,0.0,465.0,,36.72,153914.66000000003,153914.66000000003,15.39,0.42,0.58,0.0229,0.03,76.0,1.0,1.0,0.0,100.0,710557.98,0.0,4295.0,,40.08,710557.9800000001,710557.9800000001,71.06,0.37,0.6,0.0089,0.01
AFKS,rsi,1D,Bayesian_TPE,43,0.686,14,60,27,True,65.45,0.395,0.653,37.66,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":14,""rsi_upper"":60,""rsi_window"":27,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,67.0,1.0,1.0,0.0,100.0,654539.9,0.0,3835.0,,37.66,654539.899,654539.899,65.45,0.4,0.65,0.0088,0.01,11.0,1.0,1.0,0.0,100.0,235108.86,0.0,429.0,,20.35,235108.86000000004,235108.86000000004,23.51,0.6,0.8,0.0176,0.05,78.0,1.0,1.0,0.0,100.0,726840.76,0.0,4310.0,,37.66,726840.763,726840.763,72.68,0.39,0.64,0.0084,0.01
AFKS,rsi,1D,Bayesian_TPE,44,0.684,10,63,22,True,65.42,0.394,0.651,37.7,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":10,""rsi_upper"":63,""rsi_window"":22,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,56.0,1.0,1.0,0.0,100.0,654207.03,0.0,3841.0,,37.7,654207.032,654207.032,65.42,0.39,0.65,0.0088,0.01,13.0,1.0,1.0,0.0,100.0,184791.42,0.0,471.0,,34.27,184791.425,184791.425,18.48,0.48,0.66,0.0212,0.03,69.0,1.0,1.0,0.0,100.0,726576.44,0.0,4316.0,,37.7,726576.4400000001,726576.4400000001,72.66,0.39,0.64,0.0084,0.01
AFKS,rsi,1D,Bayesian_TPE,45,0.72,17,58,22,True,65.95,0.405,0.672,37.08,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":17,""rsi_upper"":58,""rsi_window"":22,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,58.0,1.0,1.0,0.0,100.0,659517.8,0.0,3821.0,,37.08,659517.8039999999,659517.8039999999,65.95,0.4,0.67,0.0086,0.01,11.0,1.0,1.0,0.0,100.0,153914.66,0.0,465.0,,36.72,153914.66000000003,153914.66000000003,15.39,0.42,0.58,0.0229,0.03,69.0,1.0,1.0,0.0,100.0,730783.98,0.0,4296.0,,37.08,730783.98,730783.98,73.08,0.4,0.66,0.0081,0.01
AFKS,rsi,1D,Bayesian_TPE,46,0.684,20,61,26,True,65.42,0.394,0.651,37.7,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":20,""rsi_upper"":61,""rsi_window"":26,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,62.0,1.0,1.0,0.0,100.0,654207.03,0.0,3841.0,,37.7,654207.032,654207.032,65.42,0.39,0.65,0.0088,0.01,9.0,1.0,1.0,0.0,100.0,255836.37,0.0,425.0,,17.09,255836.3669999999,255836.3669999999,25.58,0.67,0.93,0.0161,0.06,71.0,1.0,1.0,0.0,100.0,726576.44,0.0,4316.0,,37.7,726576.4400000001,726576.4400000001,72.66,0.39,0.64,0.0084,0.01
AFKS,rsi,1D,Bayesian_TPE,47,-0.114,22,67,20,True,-32.34,0.439,0.609,124.56,9,44.44,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":22,""rsi_upper"":67,""rsi_window"":20,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,68.0,9.0,4.0,5.0,44.44,436851.8,-414156.26,427.0,,124.56,625380.084,-634877.1239999998,-32.34,0.44,0.61,0.336,0.12,5.0,2.0,1.0,1.0,50.0,235376.7,-33056.23,212.5,,17.09,235376.69999999992,-33056.22900000004,20.23,0.53,0.78,0.0181,0.06,73.0,10.0,5.0,5.0,50.0,357478.34,-390911.99,431.8,,124.56,625380.084,-634877.1239999998,-16.72,0.41,0.58,0.3134,0.1
AFKS,rsi,1D,Bayesian_TPE,48,-0.068,36,90,24,True,-58.09,0.103,0.141,87.48,1,0.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":36,""rsi_upper"":90,""rsi_window"":24,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,54.0,1.0,0.0,1.0,0.0,0.0,-580908.38,3954.0,,87.48,-580908.384,-580908.384,-58.09,0.1,0.14,0.0345,0.0,4.0,1.0,0.0,1.0,0.0,0.0,-163385.21,375.0,,29.57,-163385.20799999996,-163385.20799999996,-16.34,-0.27,-0.35,0.017,-0.02,58.0,1.0,0.0,1.0,0.0,0.0,-668625.12,4429.0,,87.48,-668625.1200000001,-668625.1200000001,-66.86,0.07,0.1,0.0331,0.0
AFKS,rsi,1D,Bayesian_TPE,49,0.083,18,72,28,True,29.33,0.233,0.276,82.51,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":18,""rsi_upper"":72,""rsi_window"":28,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,18.0,1.0,1.0,0.0,100.0,293265.72,0.0,3126.0,,82.51,293265.7200000001,293265.7200000001,29.33,0.23,0.28,0.0211,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,18.0,1.0,1.0,0.0,100.0,441190.2,0.0,3601.0,,82.51,441190.20000000007,441190.20000000007,44.12,0.25,0.29,0.02,0.01
ROSN,rsi,1D,Bayesian_TPE,0,0.935,23,89,24,True,129.21,0.441,0.324,60.92,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":23,""rsi_upper"":89,""rsi_window"":24,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,2.0,1.0,1.0,0.0,100.0,1292120.3,0.0,1747.0,,60.92,1292120.2999999998,1292120.2999999998,129.21,0.44,0.32,0.0154,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,2.0,1.0,1.0,0.0,100.0,657122.5,0.0,2222.0,,60.92,657122.5,657122.5,65.71,0.29,0.24,0.0156,0.01
ROSN,rsi,1D,Bayesian_TPE,1,0.0,15,57,27,False,0.0,0.0,0.0,0.0,0,0.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":15,""rsi_upper"":57,""rsi_window"":27,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,
ROSN,rsi,1D,Bayesian_TPE,2,0.0,10,89,26,True,0.0,0.0,0.0,0.0,0,0.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":10,""rsi_upper"":89,""rsi_window"":26,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,
ROSN,rsi,1D,Bayesian_TPE,3,0.098,16,65,19,True,-37.96,-0.267,-0.195,103.91,3,33.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":16,""rsi_upper"":65,""rsi_window"":19,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,66.0,3.0,1.0,2.0,33.33,447816.6,-413712.0,1280.33,,103.91,447816.6000000001,-769823.9999999998,-37.96,-0.27,-0.2,0.1673,-0.04,6.0,1.0,1.0,0.0,100.0,237634.35,0.0,465.0,,18.31,237634.34999999995,237634.34999999995,23.76,0.81,1.02,0.0115,0.05,72.0,3.0,1.0,2.0,33.33,447816.6,-114514.2,1438.67,,103.91,447816.6000000001,-171428.39999999988,21.88,-0.22,-0.16,0.1563,-0.03
ROSN,rsi,1D,Bayesian_TPE,4,0.271,32,60,14,False,45.36,0.28,0.199,46.94,15,53.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":32,""rsi_upper"":60,""rsi_window"":14,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,147.0,15.0,8.0,7.0,53.33,125368.62,-78474.81,70.6,,46.94,233628.2000000001,-155533.34999999998,45.36,0.28,0.2,0.0113,0.01,19.0,4.0,1.0,3.0,25.0,145424.1,-21270.23,39.25,,14.81,145424.09999999995,-52198.20000000008,8.16,0.35,0.35,0.0114,0.03,166.0,19.0,9.0,10.0,47.37,134933.33,-64209.17,64.0,,46.94,233628.2000000001,-155533.34999999998,57.23,0.29,0.21,0.0113,0.01
ROSN,rsi,1D,Bayesian_TPE,5,-0.049,38,62,19,True,-37.47,0.109,0.135,83.29,29,79.31,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":38,""rsi_upper"":62,""rsi_window"":19,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,135.0,29.0,23.0,6.0,79.31,106031.93,-468906.13,136.34,,83.29,410014.4,-771144.0,-37.47,0.11,0.13,0.0261,0.0,17.0,6.0,6.0,0.0,100.0,108282.1,0.0,77.33,,16.66,189854.40000000005,15624.749999999916,64.97,1.3,2.08,0.0164,0.13,152.0,35.0,28.0,6.0,80.0,98983.31,-468906.13,126.54,,83.29,410014.4,-771144.0,-4.19,0.19,0.24,0.0251,0.01
ROSN,rsi,1D,Bayesian_TPE,6,0.323,31,61,8,False,56.21,0.303,0.182,52.74,44,79.55,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":31,""rsi_upper"":61,""rsi_window"":8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,260.0,44.0,35.0,9.0,79.55,54058.84,-147773.16,29.55,,52.74,286792.80000000005,-501305.5999999999,56.21,0.3,0.18,0.0141,0.01,39.0,10.0,6.0,4.0,60.0,49084.0,-66019.14,24.1,,21.35,104113.35000000002,-124911.50000000012,3.04,0.19,0.24,0.0128,0.01,299.0,54.0,41.0,13.0,75.93,57369.91,-134041.42,28.54,,52.74,286792.80000000005,-501305.5999999999,60.96,0.29,0.19,0.0139,0.01
ROSN,rsi,1D,Bayesian_TPE,7,0.7,39,65,9,True,114.94,0.383,0.468,62.87,99,68.69,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":39,""rsi_upper"":65,""rsi_window"":9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,289.0,99.0,68.0,31.0,68.69,101294.11,-185116.04,40.34,,62.87,471844.3499999998,-923380.9999999998,114.94,0.38,0.47,0.0207,0.01,35.0,14.0,11.0,3.0,78.57,75007.25,-136953.2,33.21,,23.8,309757.5000000001,-184397.40000000008,41.42,0.92,1.4,0.0169,0.07,324.0,112.0,78.0,34.0,69.64,111852.63,-184923.18,39.9,,62.87,752843.1000000002,-923380.9999999998,243.71,0.47,0.58,0.0203,0.02
