ticker,strategy_type,timeframe,method,trial_number,composite_score,param_doji_tol,param_wick_body_ratio,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
ROSN,hammerdoji,1D,Bayesian_TPE,41,0.532,0.1,1.8,True,-91.61,-0.543,-0.616,93.42,249,48.59,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.1,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,551.0,249.0,121.0,127.0,48.59,27826.54,-33725.42,16.05,,93.42,139250.80000000002,-434042.6999999999,-91.61,-0.54,-0.62,0.0201,-0.01,75.0,39.0,20.0,19.0,51.28,27995.76,-37472.93,11.56,,28.54,109145.70000000008,-87169.34999999998,-15.21,-0.23,-0.34,0.0171,-0.01,626.0,288.0,141.0,146.0,48.96,24277.7,-29711.86,15.52,,94.23,139250.80000000002,-434042.6999999999,-91.48,-0.46,-0.53,0.0198,-0.01
ROSN,hammerdoji,1D,Bayesian_TPE,42,0.413,0.13,1.8,True,-87.86,-0.437,-0.503,93.07,291,49.48,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.13,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,631.0,291.0,144.0,144.0,49.48,26489.13,-32590.53,13.73,,93.07,165810.30000000002,-472194.4499999999,-87.86,-0.44,-0.5,0.0201,-0.01,86.0,45.0,22.0,23.0,48.89,22935.97,-36736.35,10.02,,42.13,96134.5,-84444.40000000014,-34.03,-0.8,-1.1,0.0171,-0.03,717.0,336.0,167.0,166.0,49.7,23294.93,-28916.14,13.31,,94.14,165810.30000000002,-472194.4499999999,-90.98,-0.45,-0.52,0.0197,-0.01
ROSN,hammerdoji,1D,Bayesian_TPE,43,0.51,0.09,2.0,True,-90.97,-0.52,-0.591,92.75,229,48.47,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.09,""wick_body_ratio"":2.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,475.0,229.0,111.0,118.0,48.47,28539.44,-34555.7,17.45,,92.75,152508.6,-386663.55,-90.97,-0.52,-0.59,0.0201,-0.01,67.0,33.0,16.0,17.0,48.48,16017.13,-41094.27,13.67,,46.83,62598.60000000005,-160914.60000000003,-44.23,-1.17,-1.51,0.0172,-0.04,542.0,262.0,127.0,135.0,48.47,25161.73,-30630.49,17.06,,95.26,152508.6,-386663.55,-93.96,-0.54,-0.63,0.0198,-0.01
ROSN,hammerdoji,1D,Bayesian_TPE,44,0.34,0.15,2.2,True,-84.43,-0.366,-0.423,90.94,285,52.63,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.15,""wick_body_ratio"":2.2,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,602.0,285.0,150.0,132.0,52.63,23590.56,-33203.96,14.02,,90.94,136572.90000000002,-488697.3,-84.43,-0.37,-0.42,0.0201,-0.01,83.0,38.0,19.0,19.0,50.0,19415.18,-39331.28,11.89,,51.94,150102.00000000003,-127444.70000000004,-37.84,-0.93,-1.27,0.0171,-0.03,685.0,322.0,169.0,150.0,52.48,21374.54,-30024.6,13.89,,93.07,136572.90000000002,-488697.3,-89.14,-0.4,-0.47,0.0198,-0.01
ROSN,hammerdoji,1D,Bayesian_TPE,45,0.557,0.11,1.8,True,-92.15,-0.562,-0.638,92.95,261,49.04,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,571.0,261.0,128.0,132.0,49.04,23285.17,-29560.99,15.31,,92.95,146099.2,-359691.14999999997,-92.15,-0.56,-0.64,0.0201,-0.01,81.0,45.0,23.0,22.0,51.11,24204.9,-36616.38,10.02,,34.59,96689.70000000008,-84444.40000000014,-24.88,-0.51,-0.7,0.0171,-0.03,652.0,306.0,151.0,154.0,49.35,20084.5,-25727.93,14.61,,94.18,146099.2,-359691.14999999997,-92.93,-0.51,-0.59,0.0198,-0.01
ROSN,hammerdoji,1D,Bayesian_TPE,46,0.372,0.11,1.6,True,-86.07,-0.399,-0.452,92.21,299,51.51,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,618.0,299.0,154.0,144.0,51.51,30786.93,-38902.12,13.36,,92.21,208217.70000000004,-562742.25,-86.07,-0.4,-0.45,0.0201,-0.01,89.0,49.0,23.0,26.0,46.94,19807.93,-30147.98,9.2,,38.28,89551.5,-85002.00000000009,-32.83,-0.76,-1.03,0.0171,-0.03,707.0,348.0,177.0,170.0,50.86,27215.47,-33558.98,12.85,,94.24,208217.70000000004,-562742.25,-88.79,-0.39,-0.45,0.0198,-0.01
ROSN,hammerdoji,1D,Bayesian_TPE,47,0.42,0.14,1.9,True,-87.9,-0.438,-0.507,91.6,297,50.84,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":1.9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,632.0,297.0,151.0,142.0,50.84,21701.64,-29267.34,13.45,,91.6,131173.2,-413635.9499999999,-87.9,-0.44,-0.51,0.0201,-0.01,89.0,43.0,21.0,22.0,48.84,15520.8,-35859.36,10.49,,54.04,69130.80000000005,-127219.40000000004,-46.3,-1.26,-1.69,0.0171,-0.04,721.0,340.0,173.0,163.0,50.88,19238.36,-26104.39,13.15,,94.36,131173.2,-413635.9499999999,-92.68,-0.5,-0.59,0.0198,-0.01
ROSN,hammerdoji,1D,Bayesian_TPE,48,0.069,0.04,3.5,True,-59.23,-0.093,-0.108,79.88,99,50.51,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.04,""wick_body_ratio"":3.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,189.0,99.0,50.0,49.0,50.51,57891.11,-71159.78,40.36,,79.88,330116.5,-645563.1,-59.23,-0.09,-0.11,0.0199,-0.0,22.0,7.0,4.0,3.0,57.14,111618.5,-83508.62,64.43,,31.25,238327.9500000001,-143870.40000000005,19.59,0.54,0.82,0.0167,0.03,211.0,106.0,54.0,52.0,50.94,57639.18,-67854.94,42.18,,82.01,330116.5,-645563.1,-41.59,0.02,0.03,0.0196,0.0
ROSN,hammerdoji,1D,Bayesian_TPE,49,0.312,0.08,2.5,True,-83.11,-0.341,-0.39,90.85,187,51.34,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":2.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,391.0,187.0,96.0,91.0,51.34,41774.76,-53202.77,21.37,,90.85,216910.0,-546723.45,-83.11,-0.34,-0.39,0.0201,-0.01,46.0,21.0,10.0,11.0,47.62,28694.89,-56123.93,21.48,,37.07,103979.09999999998,-194355.59999999995,-33.04,-0.77,-0.98,0.017,-0.04,437.0,208.0,106.0,102.0,50.96,38381.69,-48361.19,21.5,,92.93,216910.0,-546723.45,-86.44,-0.34,-0.39,0.0198,-0.01
SBER,hammerdoji,1D,Bayesian_TPE,0,0.182,0.09,3.4000000000000004,True,-78.17,-0.208,-0.253,89.5,162,53.09,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.09,""wick_body_ratio"":3.4000000000000004,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,300.0,162.0,86.0,76.0,53.09,29564.6,-43740.5,24.71,,89.5,180759.29999999996,-304347.95999999996,-78.17,-0.21,-0.25,0.0224,-0.01,41.0,23.0,14.0,9.0,60.87,35675.03,-20312.64,20.0,,11.9,146099.96999999994,-61133.939999999966,31.66,1.0,1.63,0.0116,0.1,341.0,184.0,99.0,85.0,53.8,26787.99,-39579.02,24.34,,89.5,180759.29999999996,-304347.95999999996,-71.22,-0.12,-0.14,0.0213,-0.0
SBER,hammerdoji,1D,Bayesian_TPE,1,0.016,0.05,1.8,False,6.86,0.175,0.149,75.05,80,60.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.05,""wick_body_ratio"":1.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,345.0,80.0,48.0,32.0,60.0,73594.04,-108246.19,30.62,,75.05,273330.2499999999,-757316.0,6.86,0.18,0.15,0.0183,0.0,56.0,17.0,10.0,6.0,58.82,15265.1,-17221.87,16.24,,11.81,36051.56999999991,-56512.84000000006,4.93,0.27,0.32,0.0092,0.02,401.0,96.0,57.0,38.0,59.38,64868.34,-94064.89,28.55,,75.05,273330.2499999999,-757316.0,12.3,0.18,0.15,0.0174,0.0
SBER,hammerdoji,1D,Bayesian_TPE,2,-0.008,0.13,2.9000000000000004,False,-33.24,0.017,0.014,74.02,107,57.01,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.13,""wick_body_ratio"":2.9000000000000004,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,425.0,107.0,61.0,46.0,57.01,38390.71,-58134.5,21.16,,74.02,167260.13999999996,-351743.19999999995,-33.24,0.02,0.01,0.0176,0.0,65.0,19.0,13.0,6.0,68.42,26147.21,-34192.26,14.26,,16.73,146099.96999999994,-115515.92000000004,13.48,0.6,0.7,0.0092,0.03,490.0,126.0,74.0,52.0,58.73,34712.75,-54060.56,20.12,,74.02,167260.13999999996,-351743.19999999995,-24.24,0.06,0.05,0.0168,0.0
SBER,hammerdoji,1D,Bayesian_TPE,3,1.06,0.17,1.9,False,125.47,0.422,0.41,49.94,157,61.15,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.17,""wick_body_ratio"":1.9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,621.0,157.0,96.0,61.0,61.15,54957.29,-65920.6,14.16,,49.94,269497.8999999999,-315127.8000000002,125.47,0.42,0.41,0.0159,0.01,101.0,27.0,18.0,9.0,66.67,13718.92,-24364.15,10.11,,14.14,36051.56999999991,-115203.89999999997,2.77,0.19,0.21,0.0088,0.01,722.0,184.0,114.0,70.0,61.96,51164.48,-64508.38,13.57,,49.94,269497.8999999999,-315127.8000000002,131.72,0.4,0.39,0.0151,0.01
SBER,hammerdoji,1D,Bayesian_TPE,4,0.062,0.08,2.6,True,-64.64,-0.085,-0.1,88.56,158,56.96,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":2.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,313.0,158.0,90.0,68.0,56.96,42036.25,-65142.08,25.34,,88.56,269956.3500000001,-423763.1999999999,-64.64,-0.09,-0.1,0.0223,-0.0,48.0,27.0,18.0,9.0,66.67,27828.09,-20533.18,17.04,,11.9,146099.96999999994,-61133.939999999966,31.61,1.0,1.65,0.0116,0.1,361.0,184.0,107.0,77.0,58.15,37019.81,-58377.59,24.34,,88.56,269956.3500000001,-423763.1999999999,-53.4,-0.01,-0.01,0.0212,-0.0
SBER,hammerdoji,1D,Bayesian_TPE,5,1.375,0.14,1.7,False,150.78,0.461,0.459,50.54,159,59.75,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":1.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,605.0,159.0,95.0,64.0,59.75,58673.09,-63532.86,14.57,,50.54,360885.4799999996,-361148.24,150.78,0.46,0.46,0.0158,0.01,97.0,27.0,16.0,10.0,59.26,14334.66,-23415.63,9.19,,17.05,41219.049999999974,-119773.49999999996,-0.48,0.05,0.05,0.0086,0.0,702.0,186.0,111.0,74.0,59.68,55398.18,-62884.04,13.79,,50.54,360885.4799999996,-361148.24,149.58,0.42,0.42,0.0151,0.01
SBER,hammerdoji,1D,Bayesian_TPE,6,-0.015,0.11,3.1,False,-26.82,0.043,0.036,76.78,95,57.89,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":3.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,369.0,95.0,55.0,40.0,57.89,42982.88,-65806.46,23.83,,76.78,167783.84999999998,-395108.79999999993,-26.82,0.04,0.04,0.0174,0.0,53.0,15.0,12.0,3.0,80.0,28674.63,-28000.51,17.33,,11.81,146099.96999999994,-60946.829999999965,26.01,1.0,1.19,0.0097,0.08,422.0,110.0,67.0,43.0,60.91,39042.11,-62644.81,22.95,,76.78,167783.84999999998,-395108.79999999993,-7.79,0.11,0.1,0.0166,0.0
SBER,hammerdoji,1D,Bayesian_TPE,7,0.063,0.13,1.5,True,-62.66,-0.075,-0.088,74.59,323,53.87,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.13,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,635.0,323.0,174.0,149.0,53.87,17173.01,-24259.68,12.39,,74.59,131262.37999999998,-243570.11999999997,-62.66,-0.07,-0.09,0.022,-0.0,103.0,55.0,26.0,28.0,47.27,13115.9,-19723.63,8.36,,29.36,49286.16000000003,-115600.32000000004,-21.12,-0.68,-0.88,0.0118,-0.03,738.0,378.0,200.0,177.0,52.91,15575.95,-21588.46,11.85,,74.59,131262.37999999998,-243570.11999999997,-70.6,-0.12,-0.14,0.021,-0.0
SBER,hammerdoji,1D,Bayesian_TPE,8,1.156,0.04,3.4000000000000004,True,202.64,0.469,0.57,82.18,77,63.64,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.04,""wick_body_ratio"":3.4000000000000004,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,155.0,77.0,49.0,28.0,63.64,241336.36,-349968.95,51.88,,82.18,982927.44,-1576184.6999999995,202.64,0.47,0.57,0.0222,0.01,20.0,13.0,7.0,6.0,53.85,34758.27,-31997.23,35.38,,19.36,146099.96999999994,-60560.18999999989,5.13,0.26,0.38,0.0114,0.02,175.0,89.0,55.0,34.0,61.8,228500.4,-305326.88,50.22,,82.18,982927.44,-1576184.6999999995,218.64,0.45,0.54,0.0212,0.01
SBER,hammerdoji,1D,Bayesian_TPE,9,-0.011,0.08,1.7,True,-46.89,0.02,0.023,82.02,232,55.6,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,450.0,232.0,129.0,103.0,55.6,31464.73,-43959.87,17.25,,82.02,218443.94999999992,-495494.75,-46.89,0.02,0.02,0.0222,0.0,70.0,39.0,20.0,18.0,51.28,15633.24,-19049.2,11.79,,20.22,80639.94999999998,-94002.26999999992,-3.02,-0.01,-0.01,0.0118,-0.0,520.0,270.0,148.0,121.0,54.81,28554.23,-38927.3,16.59,,82.02,218443.94999999992,-495494.75,-48.42,0.02,0.02,0.0212,0.0
SBER,hammerdoji,1D,Bayesian_TPE,10,0.268,0.2,2.2,False,45.23,0.262,0.266,44.3,158,62.66,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.2,""wick_body_ratio"":2.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,647.0,158.0,99.0,59.0,62.66,37777.53,-55723.02,13.93,,44.3,350993.08000000013,-249990.65000000008,45.23,0.26,0.27,0.0155,0.01,99.0,26.0,15.0,11.0,57.69,21547.37,-21350.12,10.62,,16.02,108118.97999999997,-133335.42000000004,8.84,0.41,0.49,0.0097,0.02,746.0,184.0,114.0,70.0,61.96,36924.31,-51839.63,13.46,,44.3,350993.08000000013,-249990.65000000008,58.06,0.27,0.28,0.0149,0.01
SBER,hammerdoji,1D,Bayesian_TPE,11,0.073,0.03,2.4,True,23.72,0.243,0.29,78.61,92,61.96,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.03,""wick_body_ratio"":2.4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,193.0,92.0,57.0,35.0,61.96,88991.37,-138152.75,43.49,,78.61,295981.8700000003,-743635.0499999999,23.72,0.24,0.29,0.0232,0.01,32.0,19.0,8.0,10.0,42.11,37299.19,-20405.06,24.21,,14.8,116515.52999999984,-64381.22999999989,9.43,0.39,0.65,0.0116,0.03,225.0,110.0,64.0,45.0,58.18,85064.16,-113070.35,40.69,,78.61,329501.6099999999,-743635.0499999999,35.59,0.25,0.3,0.022,0.01
SBER,hammerdoji,1D,Bayesian_TPE,12,0.136,0.16,3.5,False,28.41,0.215,0.216,44.87,122,60.66,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.16,""wick_body_ratio"":3.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,476.0,122.0,74.0,48.0,60.66,46172.72,-65265.02,17.7,,44.87,167473.34000000008,-322961.25,28.41,0.22,0.22,0.015,0.01,70.0,18.0,12.0,6.0,66.67,25112.74,-33921.71,15.17,,18.29,132451.11,-125057.09999999996,9.78,0.45,0.52,0.0096,0.02,546.0,140.0,86.0,54.0,61.43,44229.46,-62852.88,17.37,,44.87,170077.15999999997,-322961.25,40.97,0.23,0.23,0.0144,0.01
SBER,hammerdoji,1D,Bayesian_TPE,13,0.222,0.16,2.9000000000000004,True,-76.68,-0.237,-0.335,81.96,257,53.31,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.16,""wick_body_ratio"":2.9000000000000004,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,505.0,257.0,137.0,120.0,53.31,20923.71,-30277.77,15.58,,81.96,156592.55999999997,-148323.98000000007,-76.68,-0.24,-0.33,0.0209,-0.01,80.0,47.0,24.0,22.0,51.06,21051.97,-19756.22,9.81,,28.45,132414.03999999998,-122522.39999999997,7.06,0.32,0.47,0.0118,0.01,585.0,303.0,161.0,141.0,53.14,18534.63,-26488.83,14.78,,83.19,156592.55999999997,-148323.98000000007,-75.08,-0.19,-0.27,0.0199,-0.0
SBER,hammerdoji,1D,Bayesian_TPE,14,0.19,0.05,2.1,False,51.16,0.284,0.25,76.55,62,62.9,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.05,""wick_body_ratio"":2.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,276.0,62.0,39.0,23.0,62.9,120953.34,-182849.68,40.53,,76.55,341404.7999999999,-1081478.9999999998,51.16,0.28,0.25,0.0184,0.01,49.0,15.0,10.0,4.0,66.67,27759.84,-14389.71,21.93,,11.81,146099.96999999994,-23894.360000000022,22.0,0.84,1.13,0.0101,0.07,325.0,76.0,48.0,27.0,63.16,107077.18,-158988.3,37.59,,76.55,447378.39,-1081478.9999999998,84.7,0.32,0.29,0.0175,0.01
SBER,hammerdoji,1D,Bayesian_TPE,15,0.337,0.11,2.7,True,-88.05,-0.36,-0.43,94.07,201,50.75,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":2.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,392.0,201.0,102.0,99.0,50.75,18468.06,-27922.06,19.92,,94.07,173824.79999999996,-155457.40000000008,-88.05,-0.36,-0.43,0.0224,-0.01,58.0,35.0,23.0,12.0,65.71,25389.01,-16778.88,13.14,,11.9,146099.96999999994,-61133.939999999966,38.26,1.17,1.88,0.0116,0.11,450.0,236.0,125.0,111.0,52.97,15626.5,-25121.32,18.97,,94.07,173824.79999999996,-155457.40000000008,-83.52,-0.25,-0.29,0.0213,-0.01
SBER,hammerdoji,1D,Bayesian_TPE,16,0.503,0.14,3.3,False,73.07,0.328,0.345,47.61,113,58.41,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":3.3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,429.0,113.0,66.0,47.0,58.41,58070.63,-65998.84,19.05,,47.61,233335.0799999999,-359265.08,73.07,0.33,0.35,0.0152,0.01,65.0,17.0,12.0,5.0,70.59,26381.35,-40419.3,14.71,,18.12,134773.55999999988,-125306.99999999996,11.45,0.53,0.59,0.0091,0.03,494.0,130.0,78.0,52.0,60.0,56161.61,-66379.45,18.48,,47.61,233335.0799999999,-359265.08,92.89,0.34,0.36,0.0145,0.01
SBER,hammerdoji,1D,Bayesian_TPE,17,0.083,0.2,2.3,True,-64.67,-0.113,-0.164,87.9,313,56.23,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.2,""wick_body_ratio"":2.3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,635.0,313.0,176.0,137.0,56.23,16101.11,-25405.36,12.79,,87.9,152886.0000000001,-147202.5,-64.67,-0.11,-0.16,0.0213,-0.0,96.0,51.0,23.0,28.0,45.1,20948.47,-17308.47,9.04,,24.8,108088.71999999996,-131712.60000000003,-0.28,0.08,0.13,0.0118,0.0,731.0,363.0,199.0,164.0,54.82,15093.38,-22268.83,12.34,,87.9,152886.0000000001,-147202.5,-64.85,-0.1,-0.14,0.0203,-0.0
SBER,hammerdoji,1D,Bayesian_TPE,18,0.446,0.03,1.5,False,82.12,0.343,0.304,63.2,87,62.07,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.03,""wick_body_ratio"":1.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,372.0,87.0,54.0,33.0,62.07,72267.79,-93371.59,30.05,,63.2,269803.80000000005,-818199.48,82.12,0.34,0.3,0.0183,0.01,63.0,20.0,12.0,7.0,60.0,14103.15,-30891.94,14.25,,16.34,37279.31999999995,-85398.62000000001,-4.7,-0.13,-0.15,0.0092,-0.01,435.0,106.0,65.0,40.0,61.32,64829.35,-86892.64,27.49,,63.2,278275.90000000014,-818199.48,73.82,0.31,0.27,0.0174,0.01
