ticker,strategy_type,timeframe,method,trial_number,composite_score,param_vwap_window,param_vwap_tol,param_vwap_mode,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
VKCO,vwap,1D,Bayesian_TPE,40,0.197,80,0.004,rolling,True,-43.44,-0.331,-0.335,73.04,29,20.69,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":80,""vwap_tol"":0.004,""vwap_mode"":""rolling"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,36.0,29.0,6.0,22.0,20.69,55151.17,-34786.71,30.62,,73.04,189961.20000000004,-194118.20000000007,-43.44,-0.33,-0.33,0.0236,-0.01,13.0,11.0,6.0,5.0,54.55,93133.88,-29255.02,39.64,,14.61,173955.60000000003,-46268.5,41.25,0.89,1.31,0.0178,0.11,49.0,40.0,12.0,28.0,30.0,53121.15,-30805.81,34.08,,73.04,189961.20000000004,-194118.20000000007,-22.51,0.02,0.02,0.0222,0.0
VKCO,vwap,1D,Bayesian_TPE,41,1.937,108,0.003,yearly,True,97.0,0.841,1.216,42.12,28,25.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":108,""vwap_tol"":0.003,""vwap_mode"":""yearly"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,42.0,28.0,7.0,21.0,25.0,229384.89,-30271.85,39.68,,42.12,675013.2,-72240.0,97.0,0.84,1.22,0.0221,0.04,26.0,17.0,6.0,11.0,35.29,41307.27,-33691.86,27.53,,31.21,100776.49999999994,-50676.600000000035,-12.28,-0.13,-0.2,0.0183,-0.01,68.0,44.0,13.0,31.0,29.55,162660.71,-42332.42,36.05,,42.12,674616.5999999999,-104112.20000000008,80.23,0.56,0.82,0.0208,0.03
VKCO,vwap,1D,Bayesian_TPE,42,1.937,121,0.003,yearly,True,97.0,0.841,1.216,42.12,28,25.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":121,""vwap_tol"":0.003,""vwap_mode"":""yearly"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,42.0,28.0,7.0,21.0,25.0,229384.89,-30271.85,39.68,,42.12,675013.2,-72240.0,97.0,0.84,1.22,0.0221,0.04,26.0,17.0,6.0,11.0,35.29,41307.27,-33691.86,27.53,,31.21,100776.49999999994,-50676.600000000035,-12.28,-0.13,-0.2,0.0183,-0.01,68.0,44.0,13.0,31.0,29.55,162660.71,-42332.42,36.05,,42.12,674616.5999999999,-104112.20000000008,80.23,0.56,0.82,0.0208,0.03
VKCO,vwap,1D,Bayesian_TPE,43,0.203,158,0.016,yearly,True,25.64,0.399,0.568,50.51,20,25.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":158,""vwap_tol"":0.016,""vwap_mode"":""yearly"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,39.0,20.0,5.0,15.0,25.0,207274.88,-51996.27,55.55,,50.51,427209.20000000007,-137737.60000000012,25.64,0.4,0.57,0.022,0.02,22.0,10.0,5.0,5.0,50.0,33308.84,-47439.36,46.6,,29.69,98064.0,-56924.40000000004,-7.07,-0.01,-0.01,0.0186,-0.0,61.0,30.0,10.0,20.0,33.33,124533.81,-53895.21,52.87,,50.51,426952.0,-137737.60000000012,16.74,0.27,0.39,0.0208,0.01
VKCO,vwap,1D,Bayesian_TPE,44,1.295,20,0.002,yearly,True,80.89,0.757,1.097,47.29,32,25.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":20,""vwap_tol"":0.002,""vwap_mode"":""yearly"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,41.0,32.0,8.0,24.0,25.0,192138.92,-30342.08,34.72,,47.29,619868.3999999999,-72240.0,80.89,0.76,1.1,0.0221,0.04,27.0,19.0,7.0,12.0,36.84,34871.01,-27167.08,24.63,,26.12,105474.04999999994,-42924.0,-8.19,-0.04,-0.05,0.0183,-0.0,68.0,50.0,15.0,35.0,30.0,133154.69,-36152.38,31.72,,47.29,619504.1999999998,-80990.0,73.2,0.53,0.78,0.0208,0.02
VKCO,vwap,1D,Bayesian_TPE,45,-0.002,70,0.004,yearly,False,-0.49,0.098,0.082,27.35,14,14.29,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":70,""vwap_tol"":0.004,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,43.0,14.0,2.0,12.0,14.29,134373.3,-22804.13,25.79,,27.35,172695.60000000012,-51128.0,-0.49,0.1,0.08,0.0134,0.0,26.0,8.0,2.0,6.0,25.0,55061.08,-36516.62,18.62,,22.48,75694.20000000007,-55537.0,-10.9,-0.34,-0.36,0.0104,-0.02,69.0,22.0,4.0,18.0,18.18,94583.11,-27317.23,23.18,,33.67,172695.60000000012,-55271.0,-11.34,-0.04,-0.03,0.0124,-0.0
VKCO,vwap,1D,Bayesian_TPE,46,1.016,127,0.006,yearly,True,70.21,0.696,1.006,48.12,22,27.27,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":127,""vwap_tol"":0.006,""vwap_mode"":""yearly"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,35.0,22.0,6.0,16.0,27.27,227610.6,-41470.71,50.5,,48.12,578692.4,-73684.79999999997,70.21,0.7,1.01,0.0222,0.03,24.0,16.0,5.0,11.0,31.25,39281.92,-33205.6,29.12,,34.32,95476.69999999994,-48896.60000000003,-16.89,-0.24,-0.37,0.0183,-0.01,59.0,38.0,11.0,27.0,28.95,154511.81,-47598.75,41.74,,48.12,578344.0,-83197.20000000006,41.45,0.4,0.58,0.0209,0.02
VKCO,vwap,1D,Bayesian_TPE,47,0.738,144,0.008,yearly,True,57.39,0.619,0.895,48.12,22,27.27,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":144,""vwap_tol"":0.008,""vwap_mode"":""yearly"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,39.0,22.0,6.0,16.0,27.27,215282.47,-44865.26,50.5,,48.12,535174.2000000001,-73684.79999999997,57.39,0.62,0.9,0.0222,0.03,27.0,16.0,5.0,11.0,31.25,39281.92,-33205.6,29.12,,34.32,95476.69999999994,-48896.60000000003,-16.89,-0.24,-0.37,0.0183,-0.01,66.0,38.0,11.0,27.0,28.95,145499.52,-47875.21,41.74,,48.12,534852.0,-76931.60000000005,30.79,0.34,0.5,0.0209,0.01
VKCO,vwap,1D,Bayesian_TPE,48,0.687,161,0.012,yearly,True,55.32,0.606,0.877,48.81,22,27.27,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":161,""vwap_tol"":0.012,""vwap_mode"":""yearly"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,43.0,22.0,6.0,16.0,27.27,212070.43,-44951.89,50.5,,48.81,528198.0000000001,-80495.99999999997,55.32,0.61,0.88,0.0222,0.03,24.0,14.0,5.0,9.0,35.71,33577.98,-38420.64,33.29,,33.85,86760.0,-48896.60000000003,-17.79,-0.26,-0.39,0.0185,-0.01,67.0,36.0,11.0,25.0,30.56,139345.43,-50247.98,44.06,,48.81,527880.0,-80495.99999999997,27.66,0.33,0.48,0.0209,0.01
VKCO,vwap,1D,Bayesian_TPE,49,0.003,89,0.002,yearly,False,0.71,0.117,0.098,25.69,16,25.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":89,""vwap_tol"":0.002,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,41.0,16.0,4.0,12.0,25.0,81394.05,-26540.62,22.31,,25.69,194688.80000000005,-51128.0,0.71,0.12,0.1,0.0133,0.01,27.0,9.0,2.0,7.0,22.22,55586.88,-27562.71,17.22,,20.11,75694.20000000007,-44772.0,-8.18,-0.23,-0.24,0.0106,-0.01,68.0,25.0,6.0,19.0,24.0,72923.68,-26989.83,20.48,,29.55,194688.80000000005,-51128.0,-7.53,0.01,0.01,0.0124,0.0
LKOH,vwap,1D,Bayesian_TPE,0,1.816,87,0.02,rolling,True,140.4,0.432,0.626,33.39,42,42.86,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":87,""vwap_tol"":0.02,""vwap_mode"":""rolling"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,128.0,42.0,18.0,24.0,42.86,222864.04,-108649.73,93.95,,33.39,1018290.0,-320775.0,140.4,0.43,0.63,0.0169,0.02,29.0,10.0,3.0,7.0,30.0,36154.67,-50245.64,46.4,,33.33,58078.0,-70035.0,-24.33,-0.63,-0.86,0.0144,-0.03,157.0,51.0,20.0,31.0,39.22,208000.04,-109545.13,86.69,,48.28,1018290.0,-320775.0,76.41,0.3,0.44,0.0166,0.01
LKOH,vwap,1D,Bayesian_TPE,1,18.25,30,0.018,yearly,False,384.6,0.857,0.977,18.06,20,40.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":30,""vwap_tol"":0.018000000000000002,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,142.0,20.0,8.0,11.0,40.0,607390.78,-92102.22,117.05,,18.06,2237200.0,-233640.0,384.6,0.86,0.98,0.0119,0.06,18.0,2.0,0.0,2.0,0.0,0.0,-14851.75,44.0,,10.24,-4554.0,-25149.5,-2.97,-0.15,-0.1,0.006,-0.01,160.0,21.0,8.0,13.0,38.1,607390.78,-90401.42,116.48,,18.49,2237200.0,-233640.0,368.39,0.77,0.84,0.0113,0.05
LKOH,vwap,1D,Bayesian_TPE,2,10.918,170,0.005,yearly,False,305.91,0.777,0.892,21.77,42,28.57,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":170,""vwap_tol"":0.005,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,137.0,42.0,12.0,29.0,28.57,374535.98,-49494.87,55.02,,21.77,1674328.0,-128155.0,305.91,0.78,0.89,0.0118,0.04,16.0,5.0,1.0,4.0,20.0,13032.0,-11092.75,16.2,,8.55,13032.0,-19758.0,-3.13,-0.15,-0.11,0.0061,-0.01,153.0,47.0,13.0,34.0,27.66,349641.21,-52048.67,51.11,,21.77,1674328.0,-161287.5,277.57,0.68,0.75,0.0112,0.04
LKOH,vwap,1D,Bayesian_TPE,3,4.067,98,0.006,rolling,False,192.69,0.581,0.666,27.53,41,34.15,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":98,""vwap_tol"":0.006,""vwap_mode"":""rolling"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,130.0,41.0,14.0,27.0,34.15,231495.04,-48666.78,62.76,,27.53,1029480.0,-298944.0,192.69,0.58,0.67,0.0129,0.03,21.0,6.0,0.0,6.0,0.0,0.0,-27285.33,17.5,,18.45,-5967.5,-49687.5,-16.37,-0.93,-0.49,0.0069,-0.04,151.0,47.0,14.0,33.0,29.79,225103.18,-53944.81,58.87,,31.22,1029480.0,-298944.0,137.13,0.45,0.49,0.0125,0.02
LKOH,vwap,1D,Bayesian_TPE,4,8.035,102,0.016,yearly,True,401.2,0.702,1.052,35.05,43,34.88,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":102,""vwap_tol"":0.016,""vwap_mode"":""yearly"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,136.0,43.0,15.0,27.0,34.88,429656.81,-90106.67,92.44,,35.05,2438330.5,-305361.0,401.2,0.7,1.05,0.0161,0.03,16.0,4.0,3.0,1.0,75.0,84081.33,-31612.5,114.75,,11.78,237481.5,-31612.5,22.06,0.73,1.14,0.012,0.07,152.0,46.0,18.0,28.0,39.13,425640.34,-92508.57,96.74,,35.05,2438330.5,-305361.0,507.13,0.7,1.05,0.0157,0.03
LKOH,vwap,1D,Bayesian_TPE,5,4.218,129,0.004,yearly,True,303.35,0.625,0.951,44.95,88,23.86,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":129,""vwap_tol"":0.004,""vwap_mode"":""yearly"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,137.0,88.0,21.0,66.0,23.86,279197.05,-42872.96,45.56,,44.95,1737402.0,-146265.0,303.35,0.63,0.95,0.0161,0.02,17.0,11.0,4.0,7.0,36.36,70850.75,-15609.64,42.27,,10.61,242385.0,-24024.0,17.41,0.61,0.96,0.012,0.07,154.0,99.0,25.0,74.0,25.25,278636.58,-46138.51,45.29,,44.95,1737402.0,-160137.5,355.17,0.61,0.92,0.0156,0.02
LKOH,vwap,1D,Bayesian_TPE,6,3.913,75,0.002,rolling,False,202.45,0.604,0.692,31.25,59,28.81,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":75,""vwap_tol"":0.002,""vwap_mode"":""rolling"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,139.0,59.0,17.0,42.0,28.81,197628.82,-31790.5,42.76,,31.25,1073652.0,-97270.0,202.45,0.6,0.69,0.0127,0.02,26.0,11.0,0.0,11.0,0.0,0.0,-22045.86,13.27,,26.27,-5699.0,-51984.0,-24.25,-1.35,-0.81,0.0076,-0.04,165.0,69.0,17.0,52.0,24.64,194518.41,-39310.9,39.75,,31.25,1073652.0,-155230.0,126.26,0.43,0.48,0.0123,0.02
LKOH,vwap,1D,Bayesian_TPE,7,17.337,26,0.019,yearly,False,371.44,0.842,0.964,18.04,19,42.11,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":26,""vwap_tol"":0.019000000000000003,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,143.0,19.0,8.0,10.0,42.11,591709.41,-101922.78,124.21,,18.04,2176476.0,-227370.0,371.44,0.84,0.96,0.012,0.06,17.0,2.0,0.0,2.0,0.0,0.0,-16955.0,47.0,,10.51,-4554.0,-29356.0,-3.39,-0.16,-0.12,0.0062,-0.01,160.0,20.0,8.0,12.0,40.0,591709.41,-99738.98,123.55,,18.5,2176476.0,-227370.0,353.68,0.75,0.83,0.0114,0.05
LKOH,vwap,1D,Bayesian_TPE,8,2.781,118,0.004,rolling,True,201.59,0.512,0.742,37.12,70,24.29,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":118,""vwap_tol"":0.004,""vwap_mode"":""rolling"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,105.0,70.0,17.0,53.0,24.29,306723.49,-60347.87,56.0,,37.12,1409330.0,-264812.0,201.59,0.51,0.74,0.0167,0.02,22.0,13.0,3.0,10.0,23.08,52877.17,-23473.85,29.69,,24.42,89247.0,-55937.5,-7.61,-0.13,-0.15,0.0132,-0.01,127.0,83.0,20.0,63.0,24.1,279343.39,-61687.43,52.95,,37.12,1409330.0,-264812.0,170.06,0.43,0.62,0.0164,0.02
LKOH,vwap,1D,Bayesian_TPE,9,17.337,128,0.019,yearly,False,371.44,0.842,0.964,18.04,19,42.11,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":128,""vwap_tol"":0.019000000000000003,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,143.0,19.0,8.0,10.0,42.11,591709.41,-101922.78,124.21,,18.04,2176476.0,-227370.0,371.44,0.84,0.96,0.012,0.06,17.0,2.0,0.0,2.0,0.0,0.0,-16955.0,47.0,,10.51,-4554.0,-29356.0,-3.39,-0.16,-0.12,0.0062,-0.01,160.0,20.0,8.0,12.0,40.0,591709.41,-99738.98,123.55,,18.5,2176476.0,-227370.0,353.68,0.75,0.83,0.0114,0.05
LKOH,vwap,1D,Bayesian_TPE,10,14.222,23,0.012,yearly,False,358.96,0.836,0.959,21.1,27,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":23,""vwap_tol"":0.012,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,136.0,27.0,9.0,17.0,33.33,543302.18,-76475.93,85.74,,21.1,1813453.5,-147325.0,358.96,0.84,0.96,0.0118,0.05,13.0,2.0,1.0,1.0,50.0,8687.5,-25571.0,44.0,,9.44,8687.5,-25571.0,-1.69,-0.06,-0.04,0.006,-0.0,149.0,29.0,10.0,19.0,34.48,492803.21,-83957.23,83.21,,21.1,1813453.5,-182275.0,333.28,0.74,0.82,0.0112,0.04
LKOH,vwap,1D,Bayesian_TPE,11,21.525,22,0.015,yearly,False,432.64,0.908,1.053,18.25,22,36.36,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":22,""vwap_tol"":0.015,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,140.0,22.0,8.0,13.0,36.36,692225.11,-93181.83,106.18,,18.25,2504320.5,-256740.0,432.64,0.91,1.05,0.0118,0.06,14.0,2.0,1.0,1.0,50.0,8687.5,-25571.0,44.0,,9.44,8687.5,-25571.0,-1.69,-0.06,-0.04,0.006,-0.0,154.0,23.0,9.0,14.0,39.13,615801.88,-96190.38,106.09,,18.25,2504320.5,-256740.0,419.56,0.82,0.91,0.0113,0.05
LKOH,vwap,1D,Bayesian_TPE,12,16.175,54,0.014,yearly,False,398.0,0.877,1.014,21.58,24,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":54,""vwap_tol"":0.014000000000000002,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,140.0,24.0,8.0,15.0,33.33,665763.74,-89738.95,96.62,,21.58,2299751.5,-155490.0,398.0,0.88,1.01,0.0118,0.05,13.0,2.0,1.0,1.0,50.0,8687.5,-25571.0,44.0,,9.44,8687.5,-25571.0,-1.69,-0.06,-0.04,0.006,-0.0,153.0,25.0,9.0,16.0,36.0,592248.66,-92033.39,96.92,,21.58,2299751.5,-155490.0,385.77,0.79,0.88,0.0112,0.04
LKOH,vwap,1D,Bayesian_TPE,13,12.214,51,0.009,yearly,False,328.1,0.803,0.92,21.57,33,27.27,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":51,""vwap_tol"":0.009000000000000001,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,143.0,33.0,9.0,23.0,27.27,524924.91,-62752.57,70.0,,21.57,1689996.0,-137385.0,328.1,0.8,0.92,0.0118,0.04,12.0,3.0,1.0,2.0,33.33,17570.0,-18270.75,29.67,,10.3,17570.0,-19980.0,-1.9,-0.07,-0.05,0.0061,-0.0,155.0,36.0,10.0,26.0,27.78,479673.77,-67841.94,66.92,,21.57,1689996.0,-169912.5,303.28,0.71,0.78,0.0112,0.04
LKOH,vwap,1D,Bayesian_TPE,14,17.408,51,0.016,yearly,False,375.28,0.847,0.966,18.26,22,36.36,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":51,""vwap_tol"":0.016,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,136.0,22.0,8.0,13.0,36.36,615955.95,-90372.05,106.32,,18.26,2233761.5,-229020.0,375.28,0.85,0.97,0.0119,0.06,16.0,2.0,1.0,1.0,50.0,8687.5,-25571.0,44.0,,9.44,8687.5,-25571.0,-1.69,-0.06,-0.04,0.006,-0.0,152.0,23.0,9.0,14.0,39.13,547953.73,-92537.59,106.22,,18.26,2233761.5,-229020.0,363.61,0.77,0.84,0.0113,0.05
LKOH,vwap,1D,Bayesian_TPE,15,17.408,185,0.016,yearly,False,375.28,0.847,0.966,18.26,22,36.36,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":185,""vwap_tol"":0.016,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,136.0,22.0,8.0,13.0,36.36,615955.95,-90372.05,106.32,,18.26,2233761.5,-229020.0,375.28,0.85,0.97,0.0119,0.06,16.0,2.0,1.0,1.0,50.0,8687.5,-25571.0,44.0,,9.44,8687.5,-25571.0,-1.69,-0.06,-0.04,0.006,-0.0,152.0,23.0,9.0,14.0,39.13,547953.73,-92537.59,106.22,,18.26,2233761.5,-229020.0,363.61,0.77,0.84,0.0113,0.05
LKOH,vwap,1D,Bayesian_TPE,16,16.13,22,0.01,yearly,False,368.86,0.844,0.972,19.3,30,30.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":22,""vwap_tol"":0.010000000000000002,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,139.0,30.0,9.0,20.0,30.0,560514.17,-67803.77,76.97,,19.3,1851862.5,-150520.0,368.86,0.84,0.97,0.0119,0.05,12.0,3.0,1.0,2.0,33.33,17570.0,-25093.25,30.33,,11.55,17570.0,-25711.5,-3.26,-0.16,-0.11,0.0061,-0.01,151.0,33.0,10.0,23.0,30.3,512394.35,-76924.32,73.03,,19.3,1851862.5,-186300.0,335.47,0.74,0.82,0.0113,0.04
LKOH,vwap,1D,Bayesian_TPE,17,16.175,66,0.014,yearly,False,398.0,0.877,1.014,21.58,24,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":66,""vwap_tol"":0.014000000000000002,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,140.0,24.0,8.0,15.0,33.33,665763.74,-89738.95,96.62,,21.58,2299751.5,-155490.0,398.0,0.88,1.01,0.0118,0.05,13.0,2.0,1.0,1.0,50.0,8687.5,-25571.0,44.0,,9.44,8687.5,-25571.0,-1.69,-0.06,-0.04,0.006,-0.0,153.0,25.0,9.0,16.0,36.0,592248.66,-92033.39,96.92,,21.58,2299751.5,-155490.0,385.77,0.79,0.88,0.0112,0.04
LKOH,vwap,1D,Bayesian_TPE,18,0.978,43,0.017,rolling,True,98.01,0.365,0.53,36.59,73,42.47,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":43,""vwap_tol"":0.017,""vwap_mode"":""rolling"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,186.0,73.0,31.0,42.0,42.47,98842.7,-49620.23,54.45,,36.59,408918.0,-98356.79999999996,98.01,0.37,0.53,0.017,0.02,29.0,14.0,8.0,6.0,57.14,32123.62,-41423.08,33.14,,21.66,82899.0,-55492.5,0.85,0.14,0.18,0.0143,0.01,215.0,86.0,38.0,48.0,44.19,92101.13,-53384.04,51.74,,36.59,408918.0,-106575.0,93.74,0.33,0.48,0.0167,0.02
