ticker,strategy_type,timeframe,method,trial_number,composite_score,param_short_ema,param_long_ema,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
VTBR,ema,1D,Bayesian_TPE,8,0.001,63,75,False,0.58,0.097,0.092,56.01,10,30.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":63,""long_ema"":75,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,20.0,10.0,3.0,7.0,30.0,254264.98,-108135.14,150.6,,56.01,431039.9999999999,-192296.3999999999,0.58,0.1,0.09,0.012,0.0,5.0,3.0,1.0,2.0,33.33,149809.5,-180964.94,68.67,,44.88,149809.49999999994,-249841.02,-21.21,-0.43,-0.27,0.0161,-0.02,25.0,13.0,4.0,9.0,30.77,228369.81,-124553.88,131.69,,61.95,431039.9999999999,-251281.23,-20.75,0.01,0.01,0.0126,0.0
VTBR,ema,1D,Bayesian_TPE,9,0.383,97,172,True,66.63,0.305,0.442,53.04,14,42.86,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":97,""long_ema"":172,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,14.0,14.0,6.0,8.0,42.86,259672.7,-111472.07,285.93,,53.04,388378.7299999999,-273551.55,66.63,0.3,0.44,0.0172,0.01,3.0,3.0,1.0,2.0,33.33,59979.25,-133512.28,111.33,,38.53,59979.25,-173516.63999999993,-20.7,-0.41,-0.32,0.0163,-0.02,17.0,17.0,7.0,10.0,41.18,209472.39,-128843.04,263.41,,53.04,386390.9,-273551.55,17.79,0.18,0.25,0.0174,0.01
VTBR,ema,1D,Bayesian_TPE,10,2.795,7,134,True,272.24,0.589,0.91,57.37,36,33.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":7,""long_ema"":134,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,36.0,36.0,12.0,24.0,33.33,354157.21,-63644.05,111.22,,57.37,977707.275,-175959.67499999993,272.24,0.59,0.91,0.0165,0.02,7.0,7.0,1.0,6.0,14.29,139602.92,-66689.84,64.57,,46.3,139602.925,-127781.3499999999,-26.05,-0.34,-0.37,0.0221,-0.02,43.0,43.0,13.0,30.0,30.23,354210.96,-98637.22,104.16,,57.37,977707.275,-457183.5499999997,164.56,0.42,0.59,0.0173,0.01
VTBR,ema,1D,Bayesian_TPE,11,2.669,5,133,True,244.08,0.559,0.862,51.13,38,28.95,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":5,""long_ema"":133,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,38.0,38.0,11.0,27.0,28.95,389786.13,-68400.5,105.37,,51.13,949968.0000000002,-191584.0,244.08,0.56,0.86,0.0166,0.02,7.0,7.0,1.0,6.0,14.29,148216.14,-60523.97,64.86,,42.89,148216.145,-119509.2399999999,-21.49,-0.24,-0.26,0.0221,-0.01,45.0,45.0,12.0,33.0,26.67,386668.87,-92319.65,99.53,,52.08,949968.0000000002,-394833.6799999997,159.35,0.41,0.58,0.0174,0.01
VTBR,ema,1D,Bayesian_TPE,12,2.707,6,137,True,252.31,0.566,0.876,52.75,36,33.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":6,""long_ema"":137,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,36.0,36.0,12.0,24.0,33.33,348942.05,-69340.39,111.22,,52.75,929194.7000000002,-199600.0,252.31,0.57,0.88,0.0166,0.02,7.0,7.0,1.0,6.0,14.29,136780.1,-68705.44,64.71,,46.36,136780.10499999998,-125209.2499999999,-27.55,-0.38,-0.41,0.0221,-0.02,43.0,43.0,13.0,30.0,30.23,343838.85,-101476.03,104.16,,53.99,929194.7000000002,-419180.0499999997,142.56,0.39,0.55,0.0174,0.01
VTBR,ema,1D,Bayesian_TPE,13,5.062,5,152,True,342.02,0.646,1.005,43.65,34,38.24,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":5,""long_ema"":152,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,34.0,34.0,13.0,21.0,38.24,395811.47,-82161.46,117.76,,43.65,1144802.4,-246112.0,342.02,0.65,1.0,0.0166,0.02,7.0,7.0,1.0,6.0,14.29,138879.12,-67202.3,64.43,,45.47,138879.125,-127131.0999999999,-26.43,-0.35,-0.38,0.022,-0.02,41.0,41.0,14.0,27.0,34.15,393237.89,-126582.43,109.24,,53.05,1144802.4,-533566.2499999995,208.76,0.46,0.65,0.0174,0.02
VTBR,ema,1D,Bayesian_TPE,14,0.341,13,156,True,62.06,0.297,0.443,53.98,26,26.92,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":13,""long_ema"":156,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,26.0,26.0,7.0,19.0,26.92,280369.81,-70629.28,153.96,,53.98,498542.625,-178630.07500000013,62.06,0.3,0.44,0.0166,0.01,5.0,5.0,1.0,4.0,20.0,107509.27,-135510.96,85.2,,58.18,107509.27499999997,-173846.25000000003,-43.45,-0.88,-0.82,0.0208,-0.03,31.0,31.0,8.0,23.0,25.81,239435.35,-91830.54,144.45,,69.97,498542.625,-247007.62,-19.66,0.07,0.1,0.0173,0.0
VTBR,ema,1D,Bayesian_TPE,15,0.548,32,107,True,96.02,0.363,0.556,63.6,22,27.27,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":32,""long_ema"":107,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,22.0,22.0,6.0,16.0,27.27,370629.47,-78973.87,181.95,,63.6,554290.7999999999,-168532.65000000014,96.02,0.36,0.56,0.0167,0.01,5.0,5.0,2.0,3.0,40.0,52043.33,-203356.01,85.2,,64.24,94704.75,-268413.75000000006,-50.6,-1.06,-0.94,0.0217,-0.04,27.0,27.0,8.0,19.0,29.63,269911.98,-121636.31,165.85,,73.33,554290.7999999999,-460876.3500000001,-15.18,0.09,0.12,0.0175,0.0
VTBR,ema,1D,Bayesian_TPE,16,0.326,62,154,True,70.89,0.313,0.437,68.08,14,50.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":62,""long_ema"":154,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,14.0,14.0,7.0,7.0,50.0,279454.5,-178178.32,285.93,,68.08,472871.50000000023,-488910.6750000003,70.89,0.31,0.44,0.0179,0.01,3.0,3.0,2.0,1.0,66.67,64114.92,-143783.64,115.67,,32.27,127000.91499999996,-143783.64000000007,-1.56,0.1,0.08,0.0159,0.0,17.0,17.0,9.0,8.0,52.94,216697.23,-183036.58,263.41,,68.08,472871.50000000023,-488910.6750000003,48.6,0.25,0.33,0.018,0.01
VTBR,ema,1D,Bayesian_TPE,17,0.096,16,199,True,26.16,0.21,0.317,57.36,24,29.17,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":16,""long_ema"":199,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,24.0,24.0,7.0,17.0,29.17,237965.11,-82596.49,166.79,,57.36,431939.90000000014,-142560.60000000006,26.16,0.21,0.32,0.0167,0.01,5.0,5.0,1.0,4.0,20.0,80611.27,-136693.12,83.8,,56.58,80611.27499999997,-178491.49999999997,-46.62,-1.01,-0.93,0.0204,-0.04,29.0,29.0,8.0,21.0,27.59,203044.36,-96265.39,154.41,,67.71,431939.90000000014,-201565.1,-39.72,-0.01,-0.01,0.0173,-0.0
VTBR,ema,1D,Bayesian_TPE,18,0.462,32,55,True,86.08,0.343,0.492,63.97,34,41.18,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":32,""long_ema"":55,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,34.0,34.0,14.0,20.0,41.18,176866.21,-80768.31,117.74,,63.97,552001.4,-254765.3250000001,86.08,0.34,0.49,0.0172,0.01,5.0,5.0,1.0,4.0,20.0,124168.3,-149822.08,90.6,,69.54,124168.3,-285645.14999999997,-47.51,-0.84,-0.83,0.0237,-0.03,39.0,39.0,15.0,24.0,38.46,173402.0,-111415.04,114.82,,70.53,552001.4,-504582.15,-7.29,0.12,0.16,0.0182,0.0
VTBR,ema,1D,Bayesian_TPE,19,0.357,52,177,True,70.35,0.313,0.442,61.68,16,43.75,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":52,""long_ema"":177,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,16.0,16.0,7.0,9.0,43.75,262639.17,-126108.68,250.19,,61.68,419467.5,-369399.8,70.35,0.31,0.44,0.0174,0.01,3.0,3.0,1.0,2.0,33.33,123551.08,-82914.15,115.33,,32.28,123551.07999999994,-155905.19999999995,-4.23,0.03,0.03,0.016,0.0,19.0,19.0,8.0,11.0,42.11,228212.5,-125864.99,235.68,,61.68,419467.5,-369399.8,44.12,0.24,0.32,0.0175,0.01
VTBR,ema,1D,Bayesian_TPE,20,0.271,75,112,True,58.0,0.288,0.411,61.68,18,38.89,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":75,""long_ema"":112,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,18.0,18.0,7.0,11.0,38.89,276101.42,-122978.07,222.39,,61.68,460385.1999999999,-319563.19999999995,58.0,0.29,0.41,0.0174,0.01,5.0,5.0,1.0,4.0,20.0,73007.69,-113506.06,80.0,,52.58,73007.68999999996,-211700.2199999999,-38.1,-0.77,-0.66,0.0198,-0.03,23.0,23.0,8.0,15.0,34.78,240792.56,-134575.08,194.7,,61.68,460385.1999999999,-319563.19999999995,-9.23,0.12,0.15,0.0179,0.0
VTBR,ema,1D,Bayesian_TPE,21,2.305,8,144,True,226.71,0.547,0.843,53.8,30,33.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":8,""long_ema"":144,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,30.0,30.0,10.0,20.0,33.33,382900.57,-78094.08,133.47,,53.8,909541.5,-241771.20000000007,226.71,0.55,0.84,0.0163,0.02,7.0,7.0,1.0,6.0,14.29,140326.72,-66171.36,64.29,,46.17,140326.72499999998,-133779.44999999998,-25.67,-0.34,-0.36,0.0221,-0.02,37.0,37.0,11.0,26.0,29.73,373246.01,-107528.56,121.05,,54.71,909541.5,-415756.24999999994,131.0,0.38,0.53,0.0171,0.01
VTBR,ema,1D,Bayesian_TPE,22,3.551,6,142,True,289.83,0.602,0.935,49.13,34,35.29,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":6,""long_ema"":142,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,34.0,34.0,12.0,22.0,35.29,382242.6,-76755.51,117.76,,49.13,1019719.2000000002,-220848.0,289.83,0.6,0.93,0.0166,0.02,7.0,7.0,1.0,6.0,14.29,142606.69,-64531.79,64.57,,45.21,142606.69499999998,-130541.2999999999,-24.46,-0.31,-0.33,0.022,-0.02,41.0,41.0,13.0,28.0,31.71,382294.24,-112121.8,109.24,,51.48,1019719.2000000002,-489118.0499999997,183.04,0.44,0.61,0.0174,0.01
VTBR,ema,1D,Bayesian_TPE,23,1.298,14,119,True,164.61,0.464,0.721,58.85,28,32.14,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":14,""long_ema"":119,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,28.0,28.0,9.0,19.0,32.14,329333.31,-69361.84,142.96,,58.85,647237.25,-171565.99999999985,164.61,0.46,0.72,0.0169,0.01,7.0,7.0,1.0,6.0,14.29,87073.14,-104303.0,64.29,,65.76,87073.14,-179472.05999999997,-53.87,-1.12,-1.12,0.0226,-0.04,35.0,35.0,10.0,25.0,28.57,305133.96,-115660.72,127.94,,70.55,647237.25,-451289.7899999999,15.98,0.18,0.25,0.0177,0.0
VTBR,ema,1D,Bayesian_TPE,24,0.132,26,173,True,34.41,0.234,0.342,60.9,20,30.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":26,""long_ema"":173,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,20.0,20.0,6.0,14.0,30.0,269773.31,-91036.23,200.15,,60.9,407497.09999999986,-231075.1499999999,34.41,0.23,0.34,0.0176,0.01,5.0,5.0,1.0,4.0,20.0,104581.87,-103020.97,83.4,,47.25,104581.87499999996,-161801.28,-30.75,-0.55,-0.5,0.0197,-0.02,25.0,25.0,7.0,18.0,28.0,237267.94,-99539.43,179.12,,60.9,407497.09999999986,-231075.1499999999,-13.08,0.1,0.14,0.018,0.0
VTBR,ema,1D,Bayesian_TPE,25,1.44,11,143,True,163.5,0.465,0.717,52.8,26,30.77,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":11,""long_ema"":143,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,26.0,26.0,8.0,18.0,30.77,364709.67,-71260.16,153.96,,52.8,686655.6,-173500.0,163.5,0.47,0.72,0.0166,0.01,5.0,5.0,1.0,4.0,20.0,108853.5,-135261.96,85.2,,58.18,108853.5,-173846.25000000003,-43.22,-0.87,-0.81,0.0208,-0.03,31.0,31.0,9.0,22.0,29.03,316017.26,-115116.53,144.45,,66.79,686655.6,-401606.3000000001,31.16,0.22,0.29,0.0173,0.01
VTBR,ema,1D,Bayesian_TPE,26,0.885,19,165,True,118.82,0.401,0.619,53.84,22,31.82,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":19,""long_ema"":165,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,22.0,22.0,7.0,15.0,31.82,351686.39,-84906.22,181.95,,53.84,659022.0,-276514.1250000001,118.82,0.4,0.62,0.0166,0.01,5.0,5.0,1.0,4.0,20.0,79734.67,-129389.1,84.6,,54.34,79734.67499999999,-177680.6199999999,-43.78,-0.92,-0.85,0.0203,-0.03,27.0,27.0,8.0,19.0,29.63,304665.52,-121620.18,165.85,,65.44,659022.0,-356054.6599999998,12.65,0.17,0.23,0.0173,0.0
VTBR,ema,1D,Bayesian_TPE,27,0.049,27,146,False,15.49,0.164,0.158,51.48,11,27.27,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":27,""long_ema"":146,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,22.0,11.0,3.0,8.0,27.27,319056.73,-100278.51,141.91,,51.48,557360.6,-246698.00000000015,15.49,0.16,0.16,0.012,0.0,5.0,3.0,1.0,2.0,33.33,114891.34,-152414.48,64.0,,38.4,114891.345,-169708.0,-18.99,-0.4,-0.24,0.0152,-0.02,27.0,14.0,4.0,10.0,28.57,272467.75,-115428.15,125.21,,55.51,557360.6,-246698.00000000015,-6.44,0.07,0.06,0.0125,0.0
VTBR,ema,1D,Bayesian_TPE,28,1.105,5,125,True,143.64,0.438,0.661,56.96,46,28.26,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":5,""long_ema"":125,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,46.0,46.0,13.0,33.0,28.26,241788.78,-51721.5,87.04,,56.96,656208.0000000001,-130134.55000000006,143.64,0.44,0.66,0.0167,0.01,7.0,7.0,1.0,6.0,14.29,146243.79,-61925.75,64.86,,43.64,146243.78999999998,-116831.65,-22.53,-0.26,-0.28,0.0221,-0.01,53.0,53.0,14.0,39.0,26.42,242013.31,-66050.84,84.51,,56.96,656208.0000000001,-273296.52999999997,81.22,0.31,0.43,0.0175,0.01
VTBR,ema,1D,Bayesian_TPE,29,0.242,37,165,True,51.41,0.274,0.395,58.23,18,33.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":37,""long_ema"":165,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,18.0,18.0,6.0,12.0,33.33,274914.47,-94618.47,222.39,,58.23,407362.49999999994,-217495.5,51.41,0.27,0.39,0.0171,0.01,5.0,5.0,1.0,4.0,20.0,109982.95,-96679.93,82.0,,47.95,109982.95000000004,-167582.99000000002,-27.67,-0.48,-0.42,0.0194,-0.02,23.0,23.0,7.0,16.0,30.43,243115.72,-105072.29,194.7,,58.23,407362.49999999994,-236485.13000000003,2.07,0.15,0.19,0.0176,0.0
VTBR,ema,1D,Bayesian_TPE,30,0.099,13,189,True,26.71,0.212,0.318,57.15,28,25.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":13,""long_ema"":189,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,28.0,28.0,7.0,21.0,25.0,249981.48,-70606.64,142.96,,57.15,448305.0,-181396.8000000001,26.71,0.21,0.32,0.0166,0.01,5.0,5.0,1.0,4.0,20.0,79258.85,-130100.75,84.6,,54.99,79258.84999999999,-178970.53999999992,-44.11,-0.92,-0.85,0.0204,-0.03,33.0,33.0,8.0,25.0,24.24,216973.06,-83477.66,135.7,,67.99,448305.0,-207806.54999999993,-35.12,0.01,0.01,0.0173,0.0
VTBR,ema,1D,Bayesian_TPE,31,1.839,5,130,True,196.88,0.507,0.783,54.28,40,27.5,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":5,""long_ema"":130,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,40.0,40.0,11.0,29.0,27.5,349567.64,-64705.97,100.1,,54.28,833904.0000000001,-168192.0,196.88,0.51,0.78,0.0166,0.02,7.0,7.0,1.0,6.0,14.29,140887.67,-65762.07,64.86,,45.71,140887.66999999998,-113615.24999999993,-25.37,-0.33,-0.35,0.0221,-0.02,47.0,47.0,12.0,35.0,25.53,344036.7,-85747.37,95.3,,55.23,833904.0000000001,-323851.1999999997,112.73,0.35,0.5,0.0174,0.01
VTBR,ema,1D,Bayesian_TPE,32,0.299,18,137,True,61.11,0.295,0.449,60.25,24,29.17,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":18,""long_ema"":137,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,24.0,24.0,7.0,17.0,29.17,269128.06,-74868.78,166.79,,60.25,480761.7,-160832.60000000003,61.11,0.29,0.45,0.0167,0.01,5.0,5.0,1.0,4.0,20.0,100091.7,-143419.56,85.2,,61.12,100091.69999999995,-202297.50000000003,-47.36,-0.98,-0.91,0.0212,-0.03,29.0,29.0,8.0,21.0,27.59,228322.48,-99192.62,154.41,,71.56,480761.7,-285733.98000000004,-25.65,0.05,0.07,0.0174,0.0
VTBR,ema,1D,Bayesian_TPE,33,1.062,10,152,True,129.51,0.419,0.641,51.11,28,28.57,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":10,""long_ema"":152,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,28.0,28.0,8.0,20.0,28.57,332457.27,-68227.68,142.96,,51.11,656215.3500000001,-158340.0,129.51,0.42,0.64,0.0165,0.01,5.0,5.0,1.0,4.0,20.0,108853.5,-135261.96,85.2,,58.18,108853.5,-173846.25000000003,-43.22,-0.87,-0.81,0.0208,-0.03,33.0,33.0,9.0,24.0,27.27,289482.58,-102414.99,135.7,,68.13,656215.3500000001,-351315.37000000005,14.74,0.18,0.24,0.0172,0.0
VTBR,ema,1D,Bayesian_TPE,34,0.491,19,119,True,90.76,0.353,0.541,65.25,24,29.17,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":19,""long_ema"":119,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,24.0,24.0,7.0,17.0,29.17,293356.74,-67406.68,166.79,,65.25,464124.475,-155705.25,90.76,0.35,0.54,0.0167,0.01,5.0,5.0,1.0,4.0,20.0,112087.5,-131845.64,86.0,,61.01,112087.5,-208506.56000000003,-41.53,-0.75,-0.73,0.022,-0.03,29.0,29.0,8.0,21.0,27.59,266712.41,-99456.61,154.41,,65.25,464124.475,-372690.54,4.51,0.15,0.2,0.0175,0.0
VTBR,ema,1D,Bayesian_TPE,35,-0.006,44,135,False,-3.57,0.078,0.075,49.56,10,30.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":44,""long_ema"":135,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,20.0,10.0,3.0,7.0,30.0,219493.62,-99168.51,154.3,,49.56,373384.49999999994,-202527.00000000003,-3.57,0.08,0.07,0.0121,0.0,5.0,3.0,1.0,2.0,33.33,111627.94,-162023.79,62.33,,41.57,111627.94499999996,-212351.48000000004,-21.24,-0.46,-0.27,0.0154,-0.02,25.0,13.0,4.0,9.0,30.77,191528.7,-111851.42,133.08,,59.66,373384.49999999994,-204773.76000000004,-24.05,-0.01,-0.01,0.0126,-0.0
VTBR,ema,1D,Bayesian_TPE,36,1.1,9,162,True,124.44,0.412,0.624,46.61,30,26.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":9,""long_ema"":162,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,30.0,30.0,8.0,22.0,26.67,336091.83,-65651.0,133.43,,46.61,679396.6500000003,-176251.95000000004,124.44,0.41,0.62,0.0164,0.01,5.0,5.0,1.0,4.0,20.0,108853.5,-135261.96,85.2,,58.18,108853.5,-173846.25000000003,-43.22,-0.87,-0.81,0.0208,-0.03,35.0,35.0,9.0,26.0,25.71,292246.19,-96574.09,127.94,,69.82,679396.6500000003,-342713.2,11.93,0.17,0.22,0.0172,0.0
VTBR,ema,1D,Bayesian_TPE,37,0.101,23,96,False,25.13,0.203,0.213,50.52,14,28.57,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":23,""long_ema"":96,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,28.0,14.0,4.0,10.0,28.57,253338.83,-76207.65,108.79,,50.52,421830.0000000001,-174688.0,25.13,0.2,0.21,0.0116,0.0,5.0,3.0,1.0,2.0,33.33,209200.12,-160306.9,74.0,,41.77,209200.115,-240299.0,-11.14,-0.11,-0.08,0.0177,-0.0,33.0,17.0,5.0,12.0,29.41,255021.86,-96938.61,102.65,,50.52,421830.0000000001,-300682.75,11.18,0.14,0.13,0.0125,0.0
