ticker,strategy_type,timeframe,method,trial_number,composite_score,param_macd_fast,param_macd_slow,param_macd_signal,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
GAZP,macd,1D,Bayesian_TPE,20,0.691,8,42,11,True,115.64,0.378,0.608,63.28,228,31.14,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":8,""macd_slow"":42,""macd_signal"":11,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,228.0,228.0,71.0,157.0,31.14,74724.76,-26427.29,17.46,,63.28,416803.8899999999,-153026.12999999974,115.64,0.38,0.61,0.0193,0.01,29.0,29.0,11.0,18.0,37.93,87638.05,-31926.98,15.14,,24.82,236687.7600000001,-110705.39999999992,38.93,0.86,1.41,0.0174,0.06,257.0,257.0,82.0,175.0,31.91,91496.22,-30988.66,17.34,,63.28,524673.0000000002,-245407.7599999998,207.97,0.44,0.71,0.0191,0.01
GAZP,macd,1D,Bayesian_TPE,21,1.801,11,48,13,True,217.99,0.486,0.785,58.84,176,33.52,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":11,""macd_slow"":48,""macd_signal"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,176.0,176.0,59.0,117.0,33.52,97768.28,-30670.37,22.62,,58.84,498832.5800000001,-248789.69999999992,217.99,0.49,0.78,0.02,0.02,23.0,23.0,9.0,14.0,39.13,67624.12,-31992.2,17.91,,28.0,191832.76,-69765.0,16.07,0.49,0.71,0.0154,0.03,199.0,199.0,68.0,131.0,34.17,133712.64,-41216.75,22.39,,58.84,1182645.37,-282075.0,369.31,0.54,0.88,0.0197,0.02
GAZP,macd,1D,Bayesian_TPE,22,0.368,9,47,7,True,77.5,0.32,0.515,67.44,250,30.8,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":9,""macd_slow"":47,""macd_signal"":7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,250.0,250.0,77.0,173.0,30.8,64846.87,-24382.84,15.93,,67.44,369442.12000000005,-133562.0400000002,77.5,0.32,0.52,0.0193,0.01,35.0,35.0,15.0,20.0,42.86,66549.44,-31094.23,12.54,,19.77,208491.2799999999,-62029.79999999984,37.64,0.84,1.4,0.0175,0.07,285.0,285.0,92.0,193.0,32.28,74611.36,-27735.51,15.64,,67.44,380439.6799999999,-133562.0400000002,151.13,0.39,0.63,0.0192,0.01
GAZP,macd,1D,Bayesian_TPE,23,1.799,13,50,11,True,215.8,0.484,0.783,58.07,178,33.15,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":13,""macd_slow"":50,""macd_signal"":11,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,178.0,178.0,59.0,119.0,33.15,97943.71,-30425.7,22.37,,58.07,529336.2400000001,-255639.1499999999,215.8,0.48,0.78,0.02,0.02,23.0,23.0,9.0,14.0,39.13,68409.97,-30695.29,17.91,,26.46,191832.76,-69765.0,18.6,0.55,0.79,0.0154,0.03,201.0,201.0,68.0,133.0,33.83,133947.03,-40197.44,22.17,,58.07,1128265.8799999997,-280140.0,376.21,0.55,0.88,0.0197,0.02
GAZP,macd,1D,Bayesian_TPE,24,2.35,12,42,15,True,250.28,0.513,0.84,54.63,160,36.88,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":12,""macd_slow"":42,""macd_signal"":15,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,160.0,160.0,59.0,101.0,36.88,107208.03,-37846.69,24.88,,54.63,620231.64,-279207.1499999999,250.28,0.51,0.84,0.02,0.02,19.0,19.0,10.0,9.0,52.63,72378.36,-33746.81,21.63,,20.36,213460.36999999997,-76920.0,42.01,1.01,1.44,0.0152,0.08,179.0,179.0,69.0,110.0,38.55,155237.76,-47386.41,24.89,,54.63,1374012.6399999997,-352020.0,549.89,0.63,1.02,0.0197,0.02
GAZP,macd,1D,Bayesian_TPE,25,2.51,8,46,13,True,240.06,0.512,0.833,48.97,198,35.35,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":8,""macd_slow"":46,""macd_signal"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,198.0,198.0,70.0,128.0,35.35,102096.5,-37079.45,20.11,,48.97,694204.6199999999,-229482.97999999975,240.06,0.51,0.83,0.0194,0.02,25.0,25.0,12.0,13.0,48.0,56206.72,-34781.94,16.56,,24.83,226137.39999999985,-81522.30000000002,22.23,0.62,0.93,0.0155,0.04,223.0,223.0,82.0,141.0,36.77,134700.7,-47640.01,19.99,,48.97,1299985.0499999996,-355370.50000000006,432.82,0.58,0.95,0.0192,0.02
GAZP,macd,1D,Bayesian_TPE,26,0.776,5,46,11,False,75.58,0.355,0.447,34.57,130,32.31,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":5,""macd_slow"":46,""macd_signal"":11,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,260.0,130.0,42.0,88.0,32.31,76996.21,-28159.51,15.78,,34.57,377362.59,-193878.08999999997,75.58,0.35,0.45,0.0126,0.01,37.0,18.0,8.0,10.0,44.44,48105.59,-23200.09,11.78,,18.89,169603.91999999998,-36305.44000000004,15.28,0.51,0.6,0.0137,0.04,297.0,148.0,50.0,98.0,33.78,79626.9,-29565.6,15.5,,34.57,377362.59,-193878.08999999997,108.39,0.39,0.48,0.0128,0.01
GAZP,macd,1D,Bayesian_TPE,27,0.711,8,43,9,True,115.2,0.377,0.605,61.08,236,33.05,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":8,""macd_slow"":43,""macd_signal"":9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,236.0,236.0,78.0,158.0,33.05,68508.65,-26529.73,16.88,,61.08,424232.44000000006,-159052.1600000003,115.2,0.38,0.6,0.0193,0.01,35.0,35.0,13.0,22.0,37.14,76556.69,-28462.5,12.54,,19.72,208491.2799999999,-59247.99999999998,36.91,0.83,1.39,0.0175,0.07,271.0,271.0,91.0,180.0,33.58,83576.98,-30982.93,16.45,,61.08,461246.19999999984,-159052.1600000003,202.86,0.44,0.71,0.0192,0.01
GAZP,macd,1D,Bayesian_TPE,28,0.231,7,32,7,True,58.28,0.286,0.464,72.26,290,33.45,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":32,""macd_signal"":7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,290.0,290.0,97.0,193.0,33.45,48443.15,-21327.27,13.79,,72.26,317914.44999999995,-122489.8900000002,58.28,0.29,0.46,0.0192,0.01,43.0,43.0,16.0,27.0,37.21,67365.22,-27832.52,10.4,,24.53,235693.39999999997,-70109.70000000008,32.64,0.75,1.26,0.0176,0.05,333.0,333.0,113.0,220.0,33.93,56930.36,-24162.73,13.44,,72.26,376222.49999999994,-122489.8900000002,111.73,0.34,0.56,0.0191,0.01
GAZP,macd,1D,Bayesian_TPE,29,2.277,9,46,14,True,250.21,0.52,0.901,57.15,190,34.74,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":9,""macd_slow"":46,""macd_signal"":14,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,190.0,190.0,66.0,124.0,34.74,106014.35,-36248.76,20.96,,57.15,630302.9000000001,-195602.69999999992,250.21,0.52,0.9,0.0194,0.02,25.0,25.0,10.0,15.0,40.0,64558.61,-36751.8,16.48,,30.5,220132.07999999996,-71490.0,9.43,0.35,0.5,0.0155,0.02,215.0,215.0,76.0,139.0,35.35,142400.18,-49997.74,20.73,,57.15,1302459.5699999998,-318337.5,387.27,0.56,0.96,0.0192,0.02
GAZP,macd,1D,Bayesian_TPE,30,0.322,11,41,12,True,66.63,0.3,0.462,62.09,184,35.87,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":11,""macd_slow"":41,""macd_signal"":12,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,184.0,184.0,66.0,118.0,35.87,60225.92,-28039.3,21.64,,62.09,284085.18000000005,-178715.0,66.63,0.3,0.46,0.0201,0.01,25.0,25.0,10.0,15.0,40.0,68569.37,-35097.53,16.52,,30.5,230216.64000000007,-72300.0,15.92,0.49,0.7,0.0155,0.02,209.0,209.0,76.0,133.0,36.36,77841.43,-33347.77,21.33,,62.09,640995.5700000001,-178715.0,148.07,0.38,0.59,0.0199,0.01
GAZP,macd,1D,Bayesian_TPE,31,1.152,9,50,13,True,158.8,0.431,0.702,59.41,194,34.54,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":9,""macd_slow"":50,""macd_signal"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,194.0,194.0,67.0,127.0,34.54,84472.77,-32060.18,20.53,,59.41,535655.18,-166664.4999999999,158.8,0.43,0.7,0.0194,0.01,25.0,25.0,11.0,14.0,44.0,59017.87,-34364.08,16.52,,26.29,227877.04000000004,-81671.56000000001,16.81,0.51,0.76,0.0155,0.03,219.0,219.0,78.0,141.0,35.62,109655.74,-40217.97,20.35,,59.41,995573.61,-271451.26,288.24,0.5,0.82,0.0192,0.02
GAZP,macd,1D,Bayesian_TPE,32,2.401,6,48,14,True,256.7,0.527,0.855,56.34,216,31.94,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":6,""macd_slow"":48,""macd_signal"":14,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,216.0,216.0,69.0,147.0,31.94,104309.86,-31499.14,18.44,,56.34,707847.7799999999,-215162.00999999963,256.7,0.53,0.86,0.0193,0.02,29.0,29.0,9.0,20.0,31.03,67444.8,-25370.02,14.28,,28.16,203283.4,-77703.00000000001,9.96,0.36,0.53,0.0156,0.02,245.0,245.0,78.0,167.0,31.84,140747.63,-41619.76,18.19,,56.34,1363597.5499999996,-355317.82000000007,402.78,0.57,0.93,0.0192,0.02
GAZP,macd,1D,Bayesian_TPE,33,2.401,6,48,14,True,256.7,0.527,0.855,56.34,216,31.94,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":6,""macd_slow"":48,""macd_signal"":14,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,216.0,216.0,69.0,147.0,31.94,104309.86,-31499.14,18.44,,56.34,707847.7799999999,-215162.00999999963,256.7,0.53,0.86,0.0193,0.02,29.0,29.0,9.0,20.0,31.03,67444.8,-25370.02,14.28,,28.16,203283.4,-77703.00000000001,9.96,0.36,0.53,0.0156,0.02,245.0,245.0,78.0,167.0,31.84,140747.63,-41619.76,18.19,,56.34,1363597.5499999996,-355317.82000000007,402.78,0.57,0.93,0.0192,0.02
GAZP,macd,1D,Bayesian_TPE,34,1.496,6,45,14,True,190.31,0.467,0.756,59.42,224,30.36,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":6,""macd_slow"":45,""macd_signal"":14,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,224.0,224.0,68.0,156.0,30.36,90287.69,-27156.71,17.78,,59.42,560966.1,-176104.34999999971,190.31,0.47,0.76,0.0193,0.02,27.0,27.0,9.0,18.0,33.33,69635.5,-26398.86,15.37,,24.83,204351.84000000008,-77773.24,15.15,0.47,0.71,0.0155,0.03,251.0,251.0,77.0,174.0,30.68,120757.18,-34524.51,17.76,,59.42,1114824.9600000002,-289836.58,329.1,0.53,0.86,0.0191,0.02
GAZP,macd,1D,Bayesian_TPE,35,1.48,7,38,15,False,113.92,0.446,0.569,34.34,107,32.71,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":38,""macd_signal"":15,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,214.0,107.0,35.0,72.0,32.71,103269.39,-34378.48,19.58,,34.34,450744.96,-204877.09999999992,113.92,0.45,0.57,0.0125,0.02,27.0,13.0,4.0,9.0,30.77,27843.86,-16766.2,14.77,,21.18,56155.939999999944,-32941.62000000007,-3.95,-0.04,-0.04,0.0117,-0.0,241.0,120.0,39.0,81.0,32.5,115967.87,-35667.11,19.57,,34.34,817751.4099999998,-204877.09999999992,163.37,0.48,0.6,0.0129,0.02
GAZP,macd,1D,Bayesian_TPE,36,2.003,8,47,13,True,203.96,0.479,0.779,48.77,202,34.65,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":8,""macd_slow"":47,""macd_signal"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,202.0,202.0,70.0,132.0,34.65,94840.81,-34843.09,19.71,,48.77,620521.8799999999,-207594.1999999998,203.96,0.48,0.78,0.0194,0.02,25.0,25.0,12.0,13.0,48.0,56372.3,-34822.6,16.52,,24.83,227584.58999999997,-81618.88,22.38,0.62,0.93,0.0155,0.04,227.0,227.0,82.0,145.0,36.12,123702.35,-43906.81,19.63,,48.77,1169277.9300000002,-318617.42000000004,377.71,0.56,0.9,0.0192,0.02
GAZP,macd,1D,Bayesian_TPE,37,0.889,5,50,9,True,136.92,0.406,0.672,62.55,286,32.17,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":5,""macd_slow"":50,""macd_signal"":9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,286.0,286.0,92.0,194.0,32.17,63814.66,-23204.7,13.99,,62.55,436928.26000000007,-177338.1300000003,136.92,0.41,0.67,0.0193,0.01,37.0,37.0,17.0,20.0,45.95,63628.58,-27491.05,12.08,,17.04,212809.41999999995,-51359.559999999954,53.19,1.07,1.81,0.0176,0.11,323.0,323.0,109.0,214.0,33.75,77761.2,-27175.48,13.85,,62.55,508505.7099999999,-177338.1300000003,266.04,0.49,0.81,0.0191,0.01
GAZP,macd,1D,Bayesian_TPE,38,1.562,11,43,11,False,111.97,0.443,0.573,31.75,96,36.46,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":11,""macd_slow"":43,""macd_signal"":11,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,192.0,96.0,35.0,61.0,36.46,98662.82,-38254.51,21.78,,31.75,411655.7500000001,-219367.20000000004,111.97,0.44,0.57,0.0125,0.02,25.0,12.0,5.0,7.0,41.67,25876.51,-24761.56,15.75,,24.51,55516.95999999995,-46731.54,-4.39,-0.07,-0.06,0.0112,-0.0,217.0,108.0,40.0,68.0,37.04,110198.83,-41255.69,21.69,,31.75,815416.8300000001,-219367.20000000004,160.26,0.47,0.6,0.0127,0.02
GAZP,macd,1D,Bayesian_TPE,39,0.304,6,20,12,True,71.84,0.31,0.501,73.14,280,34.64,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":6,""macd_slow"":20,""macd_signal"":12,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,280.0,280.0,97.0,183.0,34.64,52690.63,-24003.15,14.29,,73.14,347148.8399999999,-126029.1100000002,71.84,0.31,0.5,0.0192,0.01,31.0,31.0,18.0,13.0,58.06,51188.98,-44976.35,14.42,,19.39,199488.79999999996,-151492.32000000004,33.67,0.77,1.14,0.0177,0.07,311.0,311.0,115.0,196.0,36.98,58457.81,-27581.31,14.39,,73.14,347148.8399999999,-262548.72000000003,131.67,0.37,0.59,0.0191,0.01
GAZP,macd,1D,Bayesian_TPE,40,2.37,15,32,14,True,266.67,0.527,0.85,59.29,152,36.84,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":15,""macd_slow"":32,""macd_signal"":14,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,152.0,152.0,56.0,96.0,36.84,113604.48,-38490.76,26.19,,59.29,626415.66,-271326.5999999999,266.67,0.53,0.85,0.0199,0.02,19.0,19.0,9.0,10.0,47.37,78230.11,-30636.07,21.68,,20.39,191832.76,-75547.5,39.77,0.96,1.37,0.0154,0.07,171.0,171.0,65.0,106.0,38.01,163691.79,-48334.55,26.06,,59.29,1309992.6399999997,-352230.0,551.65,0.63,1.01,0.0197,0.02
GAZP,macd,1D,Bayesian_TPE,41,2.401,6,48,14,True,256.7,0.527,0.855,56.34,216,31.94,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":6,""macd_slow"":48,""macd_signal"":14,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,216.0,216.0,69.0,147.0,31.94,104309.86,-31499.14,18.44,,56.34,707847.7799999999,-215162.00999999963,256.7,0.53,0.86,0.0193,0.02,29.0,29.0,9.0,20.0,31.03,67444.8,-25370.02,14.28,,28.16,203283.4,-77703.00000000001,9.96,0.36,0.53,0.0156,0.02,245.0,245.0,78.0,167.0,31.84,140747.63,-41619.76,18.19,,56.34,1363597.5499999996,-355317.82000000007,402.78,0.57,0.93,0.0192,0.02
GAZP,macd,1D,Bayesian_TPE,42,0.806,5,48,14,True,127.09,0.393,0.639,61.95,234,30.77,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":5,""macd_slow"":48,""macd_signal"":14,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,234.0,234.0,72.0,162.0,30.77,78101.2,-26866.29,17.02,,61.95,458610.6800000001,-172532.14000000028,127.09,0.39,0.64,0.0193,0.01,31.0,31.0,12.0,19.0,38.71,91149.5,-28927.19,14.16,,17.27,242065.44000000012,-48513.00000000005,54.42,1.1,1.82,0.0174,0.11,265.0,265.0,84.0,181.0,31.7,98096.81,-31134.73,16.82,,61.95,565075.4400000003,-172532.14000000028,260.47,0.48,0.79,0.0191,0.01
GAZP,macd,1D,Bayesian_TPE,43,2.546,7,46,13,True,253.89,0.525,0.852,52.35,214,32.71,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":46,""macd_signal"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,214.0,214.0,70.0,144.0,32.71,107967.25,-34852.83,18.61,,52.35,712637.3999999999,-232176.0899999996,253.89,0.52,0.85,0.0193,0.02,27.0,27.0,9.0,18.0,33.33,66907.0,-26375.33,15.33,,25.4,203283.4,-77703.00000000001,12.74,0.42,0.63,0.0155,0.03,241.0,241.0,79.0,162.0,32.78,142872.21,-44275.08,18.49,,52.35,1352859.7599999995,-352525.78,411.43,0.57,0.93,0.0192,0.02
GAZP,macd,1D,Bayesian_TPE,44,2.546,7,46,13,True,253.89,0.525,0.852,52.35,214,32.71,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":46,""macd_signal"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,214.0,214.0,70.0,144.0,32.71,107967.25,-34852.83,18.61,,52.35,712637.3999999999,-232176.0899999996,253.89,0.52,0.85,0.0193,0.02,27.0,27.0,9.0,18.0,33.33,66907.0,-26375.33,15.33,,25.4,203283.4,-77703.00000000001,12.74,0.42,0.63,0.0155,0.03,241.0,241.0,79.0,162.0,32.78,142872.21,-44275.08,18.49,,52.35,1352859.7599999995,-352525.78,411.43,0.57,0.93,0.0192,0.02
GAZP,macd,1D,Bayesian_TPE,45,2.998,7,45,13,True,282.63,0.548,0.889,51.66,214,32.71,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":45,""macd_signal"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,214.0,214.0,70.0,144.0,32.71,111601.12,-34623.39,18.61,,51.66,750277.0399999999,-236889.4499999996,282.63,0.55,0.89,0.0193,0.02,29.0,29.0,9.0,20.0,31.03,67285.01,-25998.51,14.28,,28.16,203283.4,-77703.00000000001,8.56,0.33,0.49,0.0156,0.02,243.0,243.0,79.0,164.0,32.51,150136.72,-45952.43,18.34,,51.66,1462731.2699999996,-381148.5800000001,432.46,0.58,0.95,0.0192,0.02
GAZP,macd,1D,Bayesian_TPE,46,0.49,7,41,13,True,91.95,0.343,0.553,64.38,228,30.26,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":41,""macd_signal"":13,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,228.0,228.0,69.0,159.0,30.26,68800.41,-24073.63,17.46,,64.38,367635.3299999999,-135624.05999999976,91.95,0.34,0.55,0.0193,0.01,31.0,31.0,11.0,20.0,35.48,89116.04,-30174.37,14.16,,24.83,242065.44000000012,-92128.54,37.68,0.84,1.37,0.0174,0.06,259.0,259.0,80.0,179.0,30.89,84189.13,-28036.39,17.21,,64.38,477635.76000000024,-181781.12,171.66,0.41,0.66,0.0191,0.01
GAZP,macd,1D,Bayesian_TPE,47,2.182,9,44,12,False,139.12,0.498,0.636,31.75,97,36.08,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":9,""macd_slow"":44,""macd_signal"":12,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,194.0,97.0,35.0,62.0,36.08,113604.82,-41692.25,21.53,,31.75,482585.0500000001,-257201.1000000001,139.12,0.5,0.64,0.0125,0.02,25.0,12.0,6.0,6.0,50.0,22301.05,-25841.45,15.67,,21.65,57419.03999999994,-46571.9,-2.12,0.02,0.02,0.0115,0.0,219.0,109.0,41.0,68.0,37.61,123422.13,-45003.01,21.44,,31.75,914137.0699999996,-257201.1000000001,200.01,0.53,0.67,0.0128,0.02
GAZP,macd,1D,Bayesian_TPE,48,1.936,14,45,10,True,219.16,0.487,0.786,55.14,176,35.23,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":14,""macd_slow"":45,""macd_signal"":10,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,176.0,176.0,62.0,114.0,35.23,100558.35,-35464.83,22.62,,55.14,542746.9400000001,-290328.29999999993,219.16,0.49,0.79,0.02,0.02,25.0,25.0,10.0,15.0,40.0,58030.18,-34210.47,16.48,,29.47,191832.76,-68340.0,6.71,0.28,0.4,0.0154,0.01,201.0,201.0,72.0,129.0,35.82,131334.29,-47484.75,22.17,,55.14,1187002.2499999998,-290328.29999999993,333.05,0.52,0.84,0.0198,0.02
