ticker,strategy_type,timeframe,method,trial_number,composite_score,param_lookback,param_pivot_window,param_min_touches,param_tolerance_atr_mult,param_cluster_atr_mult,param_confirmation_bars,param_cooldown_bars,param_retest_window,param_cancel_atr_mult,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
VKCO,retest_ols,1D,Bayesian_TPE,47,0.205,132,5,4,1.05,0.55,1,13,16,1.4,True,26.11,0.417,0.476,53.2,5,40.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":132,""pivot_window"":5,""min_touches"":4,""tolerance_atr_mult"":1.05,""cluster_atr_mult"":0.55,""confirmation_bars"":1,""cooldown_bars"":13,""retest_window"":16,""cancel_atr_mult"":1.4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,16.0,5.0,2.0,3.0,40.0,295980.9,-110277.47,100.4,,53.2,310038.6,-227630.40000000017,26.11,0.42,0.48,0.0185,0.01,12.0,3.0,2.0,1.0,66.67,146642.6,-113050.8,75.33,,23.49,193104.0000000001,-113050.79999999996,18.02,0.58,0.67,0.0134,0.03,28.0,7.0,4.0,3.0,57.14,245367.23,-137991.33,110.29,,53.2,310038.6,-310772.0,56.75,0.49,0.58,0.0175,0.02
VKCO,retest_ols,1D,Bayesian_TPE,48,-0.001,151,7,3,1.1,0.3,3,10,11,2.3,True,-0.57,0.119,0.121,50.24,4,50.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":151,""pivot_window"":7,""min_touches"":3,""tolerance_atr_mult"":1.1,""cluster_atr_mult"":0.3,""confirmation_bars"":3,""cooldown_bars"":10,""retest_window"":11,""cancel_atr_mult"":2.3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,16.0,4.0,2.0,2.0,50.0,115089.0,-117953.2,99.0,,50.24,178940.0,-156554.40000000014,-0.57,0.12,0.12,0.0163,0.0,4.0,1.0,1.0,0.0,100.0,105276.6,0.0,101.0,,7.36,105276.59999999987,105276.59999999987,10.53,0.61,0.77,0.0069,0.06,20.0,5.0,3.0,2.0,60.0,113677.2,-88678.8,150.0,,50.24,178940.0,-98005.60000000003,16.37,0.26,0.3,0.0174,0.01
VKCO,retest_ols,1D,Bayesian_TPE,49,0.142,253,9,2,0.9000000000000001,0.95,2,4,25,0.5,True,13.28,0.331,0.253,30.97,3,66.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":253,""pivot_window"":9,""min_touches"":2,""tolerance_atr_mult"":0.9000000000000001,""cluster_atr_mult"":0.95,""confirmation_bars"":2,""cooldown_bars"":4,""retest_window"":25,""cancel_atr_mult"":0.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,21.0,3.0,2.0,1.0,66.67,115075.2,-97310.4,96.67,,30.97,229326.00000000012,-97310.40000000013,13.28,0.33,0.25,0.0112,0.01,12.0,2.0,1.0,1.0,50.0,28623.2,-83645.9,111.0,,31.65,28623.199999999913,-83645.90000000004,-5.5,-0.09,-0.13,0.0118,-0.0,33.0,5.0,3.0,2.0,60.0,87525.73,-96033.7,102.4,,33.76,229326.00000000012,-97310.40000000013,7.05,0.17,0.17,0.0114,0.01
LKOH,retest_ols,1D,Bayesian_TPE,0,2.492,175,12,4,0.8500000000000001,0.4,1,4,36,1.7000000000000002,True,164.61,0.568,0.597,37.52,10,60.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":175,""pivot_window"":12,""min_touches"":4,""tolerance_atr_mult"":0.8500000000000001,""cluster_atr_mult"":0.4,""confirmation_bars"":1,""cooldown_bars"":4,""retest_window"":36,""cancel_atr_mult"":1.7000000000000002,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,56.0,10.0,6.0,4.0,60.0,318733.0,-66580.7,199.2,,37.52,663491.0,-90345.0,164.61,0.57,0.6,0.0118,0.02,5.0,2.0,0.0,2.0,0.0,0.0,-170016.25,149.0,,34.89,-20435.0,-319597.5,-34.0,-1.21,-1.33,0.0122,-0.04,61.0,11.0,5.0,6.0,45.45,350323.1,-148794.22,212.82,,37.52,663491.0,-568487.5,85.89,0.35,0.38,0.012,0.01
LKOH,retest_ols,1D,Bayesian_TPE,1,0.233,294,11,2,0.45,0.45,1,12,23,1.1,True,48.07,0.273,0.232,56.23,13,38.46,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":294,""pivot_window"":11,""min_touches"":2,""tolerance_atr_mult"":0.45,""cluster_atr_mult"":0.45,""confirmation_bars"":1,""cooldown_bars"":12,""retest_window"":23,""cancel_atr_mult"":1.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,64.0,13.0,5.0,8.0,38.46,365836.1,-168562.84,161.69,,56.23,637560.0,-664774.0,48.07,0.27,0.23,0.0148,0.01,15.0,3.0,0.0,3.0,0.0,0.0,-81610.0,95.67,,37.34,-48119.5,-126140.0,-24.48,-0.77,-0.74,0.0124,-0.03,79.0,16.0,5.0,11.0,31.25,365836.1,-155577.52,149.31,,56.23,637560.0,-664774.0,11.78,0.16,0.13,0.0145,0.0
LKOH,retest_ols,1D,Bayesian_TPE,2,0.248,158,6,3,1.0,0.45,2,13,11,1.7000000000000002,True,33.84,0.239,0.242,32.56,19,42.11,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":158,""pivot_window"":6,""min_touches"":3,""tolerance_atr_mult"":1.0,""cluster_atr_mult"":0.45,""confirmation_bars"":2,""cooldown_bars"":13,""retest_window"":11,""cancel_atr_mult"":1.7000000000000002,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,74.0,19.0,8.0,11.0,42.11,182094.17,-101668.99,97.68,,32.56,372895.0,-223830.0,33.84,0.24,0.24,0.0111,0.01,12.0,4.0,1.0,3.0,25.0,16990.5,-64547.5,72.75,,31.0,16990.5,-90520.0,-17.67,-0.51,-0.52,0.0122,-0.02,86.0,23.0,9.0,14.0,39.13,164378.6,-98394.53,93.35,,38.38,372895.0,-223830.0,10.19,0.13,0.13,0.0113,0.0
LKOH,retest_ols,1D,Bayesian_TPE,3,1.01,290,12,5,0.55,0.35,3,10,13,1.5,False,106.27,0.443,0.373,46.6,5,60.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":290,""pivot_window"":12,""min_touches"":5,""tolerance_atr_mult"":0.55,""cluster_atr_mult"":0.35,""confirmation_bars"":3,""cooldown_bars"":10,""retest_window"":13,""cancel_atr_mult"":1.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,26.0,5.0,3.0,2.0,60.0,431609.17,-116045.45,324.4,,46.6,705344.0,-201413.5,106.27,0.44,0.37,0.012,0.01,4.0,2.0,0.0,2.0,0.0,0.0,-97620.5,153.5,,30.97,-66305.0,-128936.0,-19.52,-0.61,-0.65,0.0118,-0.02,30.0,7.0,3.0,4.0,42.86,431609.17,-158909.97,275.57,,46.6,705344.0,-266044.0,65.92,0.31,0.27,0.012,0.01
LKOH,retest_ols,1D,Bayesian_TPE,4,4.363,152,9,3,0.75,0.8,1,20,34,2.4000000000000004,True,191.19,0.631,0.653,27.65,16,62.5,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":152,""pivot_window"":9,""min_touches"":3,""tolerance_atr_mult"":0.75,""cluster_atr_mult"":0.8,""confirmation_bars"":1,""cooldown_bars"":20,""retest_window"":34,""cancel_atr_mult"":2.4000000000000004,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,58.0,16.0,10.0,6.0,62.5,234407.18,-72023.75,124.19,,27.65,868196.0,-156104.0,191.19,0.63,0.65,0.0114,0.03,10.0,3.0,0.0,3.0,0.0,0.0,-57192.5,110.33,,31.28,-7520.0,-155386.0,-17.16,-0.48,-0.51,0.0125,-0.02,68.0,19.0,10.0,9.0,52.63,234407.18,-103594.17,122.0,,32.92,868196.0,-453041.0,141.17,0.47,0.49,0.0115,0.02
LKOH,retest_ols,1D,Bayesian_TPE,5,0.411,285,3,2,0.3,0.6000000000000001,2,7,35,1.2000000000000002,False,59.04,0.306,0.302,43.99,32,65.62,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":285,""pivot_window"":3,""min_touches"":2,""tolerance_atr_mult"":0.3,""cluster_atr_mult"":0.6000000000000001,""confirmation_bars"":2,""cooldown_bars"":7,""retest_window"":35,""cancel_atr_mult"":1.2000000000000002,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,118.0,32.0,21.0,11.0,65.62,56551.88,-71069.15,64.25,,43.99,231014.0,-228900.0,40.58,0.31,0.3,0.0134,0.01,22.0,8.0,3.0,4.0,37.5,25024.5,-30744.38,20.12,,24.37,29988.0,-71176.0,-4.79,-0.1,-0.08,0.0104,-0.0,140.0,40.0,24.0,15.0,60.0,53881.48,-63648.67,55.42,,43.99,231014.0,-228900.0,33.84,0.26,0.26,0.013,0.01
LKOH,retest_ols,1D,Bayesian_TPE,6,4.482,128,11,2,1.2,1.0,1,3,35,1.9,False,233.63,0.676,0.786,35.24,27,62.96,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":128,""pivot_window"":11,""min_touches"":2,""tolerance_atr_mult"":1.2,""cluster_atr_mult"":1.0,""confirmation_bars"":1,""cooldown_bars"":3,""retest_window"":35,""cancel_atr_mult"":1.9000000000000001,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,138.0,27.0,17.0,10.0,62.96,186320.78,-83116.56,84.96,,35.24,1412175.0,-232908.0,233.63,0.68,0.79,0.0119,0.02,13.0,2.0,0.0,2.0,0.0,0.0,-54650.75,98.5,,24.21,-8671.5,-100630.0,-10.93,-0.46,-0.45,0.0084,-0.02,151.0,29.0,17.0,12.0,58.62,186320.78,-99606.05,85.9,,35.24,1412175.0,-335202.0,197.22,0.56,0.64,0.0115,0.02
LKOH,retest_ols,1D,Bayesian_TPE,7,0.885,114,6,2,1.1,0.8500000000000001,1,4,19,1.1,True,97.16,0.385,0.354,42.27,37,54.05,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":114,""pivot_window"":6,""min_touches"":2,""tolerance_atr_mult"":1.1,""cluster_atr_mult"":0.8500000000000001,""confirmation_bars"":1,""cooldown_bars"":4,""retest_window"":19,""cancel_atr_mult"":1.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,183.0,37.0,20.0,17.0,54.05,115032.41,-78181.04,62.38,,42.27,457690.0,-400099.5,97.16,0.39,0.35,0.0147,0.01,31.0,7.0,1.0,6.0,14.29,834.0,-51229.5,30.86,,38.19,834.0,-95112.0,-30.65,-1.18,-0.96,0.0111,-0.03,214.0,44.0,21.0,23.0,47.73,109632.97,-84192.31,57.36,,42.27,457690.0,-400099.5,36.59,0.22,0.2,0.0143,0.01
LKOH,retest_ols,1D,Bayesian_TPE,8,3.286,278,7,2,0.95,1.0,2,16,25,1.5,True,229.63,0.63,0.612,44.03,19,57.89,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":278,""pivot_window"":7,""min_touches"":2,""tolerance_atr_mult"":0.95,""cluster_atr_mult"":1.0,""confirmation_bars"":2,""cooldown_bars"":16,""retest_window"":25,""cancel_atr_mult"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,88.0,19.0,11.0,8.0,57.89,263401.55,-73127.98,117.63,,44.03,1332000.0,-187920.0,231.24,0.63,0.61,0.0131,0.02,13.0,4.0,0.0,4.0,0.0,0.0,-44445.0,77.75,,34.08,-19737.0,-84745.5,-17.78,-0.51,-0.54,0.0123,-0.02,101.0,23.0,11.0,12.0,47.83,263401.55,-97983.23,110.7,,44.03,1332000.0,-281908.5,172.16,0.49,0.48,0.013,0.01
LKOH,retest_ols,1D,Bayesian_TPE,9,2.617,121,3,4,0.55,0.75,3,7,22,2.0,True,183.99,0.61,0.528,42.88,19,57.89,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":121,""pivot_window"":3,""min_touches"":4,""tolerance_atr_mult"":0.55,""cluster_atr_mult"":0.75,""confirmation_bars"":3,""cooldown_bars"":7,""retest_window"":22,""cancel_atr_mult"":2.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,81.0,19.0,11.0,8.0,57.89,242200.3,-103036.56,100.58,,42.88,1009575.0,-494505.0,183.99,0.61,0.53,0.0117,0.02,12.0,1.0,1.0,0.0,100.0,568.0,0.0,80.0,,11.94,568.0,568.0,0.06,0.05,0.03,0.0053,0.0,93.0,20.0,12.0,8.0,60.0,222151.61,-103036.56,99.55,,42.88,1009575.0,-494505.0,184.15,0.56,0.47,0.011,0.01
LKOH,retest_ols,1D,Bayesian_TPE,10,1.536,236,9,3,1.2,1.2,1,3,40,0.7,False,125.61,0.481,0.419,39.33,18,50.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":236,""pivot_window"":9,""min_touches"":3,""tolerance_atr_mult"":1.2,""cluster_atr_mult"":1.2,""confirmation_bars"":1,""cooldown_bars"":3,""retest_window"":40,""cancel_atr_mult"":0.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,106.0,18.0,9.0,9.0,50.0,265301.11,-125735.21,110.72,,39.33,986700.0,-252061.0,125.61,0.48,0.42,0.0123,0.02,20.0,3.0,0.0,3.0,0.0,0.0,-80630.5,99.0,,37.12,-44280.0,-127041.0,-24.19,-0.75,-0.74,0.0125,-0.03,126.0,20.0,8.0,12.0,40.0,288958.81,-136346.2,114.85,,40.99,986700.0,-281112.0,67.55,0.31,0.28,0.0123,0.01
LKOH,retest_ols,1D,Bayesian_TPE,11,4.541,152,9,3,0.75,1.0,1,20,31,2.4000000000000004,False,196.48,0.64,0.663,27.69,16,62.5,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":152,""pivot_window"":9,""min_touches"":3,""tolerance_atr_mult"":0.75,""cluster_atr_mult"":1.0,""confirmation_bars"":1,""cooldown_bars"":20,""retest_window"":31,""cancel_atr_mult"":2.4000000000000004,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,59.0,16.0,10.0,6.0,62.5,240450.43,-73281.58,124.5,,27.69,883239.0,-158948.0,196.48,0.64,0.66,0.0114,0.03,12.0,3.0,0.0,3.0,0.0,0.0,-57192.5,110.33,,31.28,-7520.0,-155386.0,-17.16,-0.48,-0.51,0.0125,-0.02,71.0,19.0,10.0,9.0,52.63,240450.43,-105431.28,122.26,,32.92,883239.0,-461113.0,145.56,0.48,0.5,0.0115,0.02
LKOH,retest_ols,1D,Bayesian_TPE,12,6.544,203,10,3,0.7,1.05,1,19,30,2.5,False,295.91,0.745,0.779,33.69,10,70.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":203,""pivot_window"":10,""min_touches"":3,""tolerance_atr_mult"":0.7,""cluster_atr_mult"":1.05,""confirmation_bars"":1,""cooldown_bars"":19,""retest_window"":30,""cancel_atr_mult"":2.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,51.0,10.0,7.0,3.0,70.0,469863.13,-109965.0,202.1,,33.69,1874022.0,-155820.0,295.91,0.74,0.78,0.0122,0.03,14.0,3.0,0.0,3.0,0.0,0.0,-86260.33,95.0,,36.28,-52452.0,-123437.0,-25.88,-0.81,-0.8,0.0127,-0.03,65.0,13.0,7.0,6.0,53.85,469863.13,-226322.92,177.38,,37.63,1874022.0,-491946.0,193.11,0.54,0.55,0.0123,0.02
LKOH,retest_ols,1D,Bayesian_TPE,13,6.585,213,9,4,0.7,1.2,2,20,28,2.5,False,339.23,0.752,0.733,38.74,9,66.67,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":213,""pivot_window"":9,""min_touches"":4,""tolerance_atr_mult"":0.7,""cluster_atr_mult"":1.2,""confirmation_bars"":2,""cooldown_bars"":20,""retest_window"":28,""cancel_atr_mult"":2.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,43.0,9.0,6.0,3.0,66.67,616406.1,-102037.33,215.33,,38.74,1857327.0,-259252.0,339.23,0.75,0.73,0.0132,0.03,10.0,3.0,0.0,3.0,0.0,0.0,-38827.17,39.33,,28.53,-8692.0,-74802.0,-11.65,-0.62,-0.63,0.0129,-0.03,53.0,11.0,5.0,6.0,45.45,709944.32,-109219.42,194.64,,38.74,1857327.0,-259252.0,289.44,0.57,0.57,0.0133,0.02
LKOH,retest_ols,1D,Bayesian_TPE,14,2.967,222,10,5,0.6000000000000001,1.15,2,17,29,2.2,False,125.68,0.543,0.528,23.0,10,70.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":222,""pivot_window"":10,""min_touches"":5,""tolerance_atr_mult"":0.6000000000000001,""cluster_atr_mult"":1.1500000000000001,""confirmation_bars"":2,""cooldown_bars"":17,""retest_window"":29,""cancel_atr_mult"":2.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,41.0,10.0,7.0,3.0,70.0,229631.67,-116879.5,151.0,,23.0,859806.5,-170492.5,125.68,0.54,0.53,0.0101,0.02,10.0,3.0,0.0,3.0,0.0,0.0,-88268.5,66.33,,30.11,-66164.0,-120277.5,-26.48,-0.95,-0.8,0.0114,-0.04,51.0,12.0,6.0,6.0,50.0,255204.45,-143326.0,149.42,,34.58,859806.5,-273735.0,67.13,0.33,0.32,0.0105,0.01
LKOH,retest_ols,1D,Bayesian_TPE,15,1.415,208,8,4,0.65,1.1,3,17,29,2.5,False,133.6,0.499,0.438,47.12,12,58.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":208,""pivot_window"":8,""min_touches"":4,""tolerance_atr_mult"":0.65,""cluster_atr_mult"":1.1,""confirmation_bars"":3,""cooldown_bars"":17,""retest_window"":29,""cancel_atr_mult"":2.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,46.0,12.0,7.0,5.0,58.33,355562.33,-230586.5,151.92,,47.12,877245.0,-446985.0,133.6,0.5,0.44,0.0122,0.01,8.0,2.0,0.0,1.0,0.0,0.0,-84810.0,28.5,,26.8,0.0,-84810.0,-8.48,-0.56,-0.54,0.0126,-0.03,54.0,13.0,6.0,6.0,46.15,401674.38,-196770.75,149.23,,47.12,877245.0,-446985.0,122.94,0.37,0.34,0.0124,0.01
LKOH,retest_ols,1D,Bayesian_TPE,16,1.189,247,5,4,0.8500000000000001,0.9000000000000001,2,15,19,2.1,False,121.54,0.444,0.363,45.38,15,46.67,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":247,""pivot_window"":5,""min_touches"":4,""tolerance_atr_mult"":0.8500000000000001,""cluster_atr_mult"":0.9000000000000001,""confirmation_bars"":2,""cooldown_bars"":15,""retest_window"":19,""cancel_atr_mult"":2.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,68.0,15.0,7.0,8.0,46.67,271650.5,-85771.0,126.0,,45.38,980606.0,-235800.0,121.54,0.44,0.36,0.0138,0.01,14.0,4.0,0.0,4.0,0.0,0.0,-64903.0,56.0,,28.88,-3087.0,-170528.0,-25.96,-0.96,-0.81,0.011,-0.04,82.0,18.0,6.0,12.0,33.33,304838.58,-94243.33,120.72,,45.38,980606.0,-392448.0,69.81,0.31,0.26,0.0135,0.01
LKOH,retest_ols,1D,Bayesian_TPE,17,2.202,181,10,5,0.4,0.65,3,19,28,2.3,False,106.1,0.516,0.484,24.86,6,83.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":181,""pivot_window"":10,""min_touches"":5,""tolerance_atr_mult"":0.4,""cluster_atr_mult"":0.65,""confirmation_bars"":3,""cooldown_bars"":19,""retest_window"":28,""cancel_atr_mult"":2.3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,23.0,6.0,5.0,1.0,83.33,242367.2,-150800.0,243.83,,24.86,577775.0,-150800.0,106.1,0.52,0.48,0.0094,0.02,4.0,2.0,0.0,2.0,0.0,0.0,-72020.25,56.5,,16.47,-13276.5,-130764.0,-14.4,-0.72,-0.49,0.0077,-0.03,27.0,7.0,4.0,3.0,57.14,278002.5,-107199.83,234.14,,25.21,577775.0,-150800.0,79.04,0.39,0.36,0.0094,0.01
LKOH,retest_ols,1D,Bayesian_TPE,18,2.152,193,8,4,0.65,1.1,2,14,39,2.5,False,178.59,0.531,0.471,44.06,12,58.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":193,""pivot_window"":8,""min_touches"":4,""tolerance_atr_mult"":0.65,""cluster_atr_mult"":1.1,""confirmation_bars"":2,""cooldown_bars"":14,""retest_window"":39,""cancel_atr_mult"":2.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,54.0,12.0,7.0,5.0,58.33,380613.91,-175676.06,180.08,,44.06,1141160.0,-399469.0,178.59,0.53,0.47,0.0142,0.02,9.0,2.0,0.0,2.0,0.0,0.0,-86667.5,117.0,,27.95,-35482.0,-137853.0,-17.33,-0.56,-0.5,0.0112,-0.02,63.0,14.0,6.0,8.0,42.86,426596.23,-170489.16,177.64,,44.06,1141160.0,-399469.0,119.57,0.39,0.36,0.014,0.01
LKOH,retest_ols,1D,Bayesian_TPE,19,1.247,259,10,3,0.8500000000000001,1.2,2,18,26,0.7,False,115.85,0.477,0.367,44.31,12,50.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":259,""pivot_window"":10,""min_touches"":3,""tolerance_atr_mult"":0.8500000000000001,""cluster_atr_mult"":1.2,""confirmation_bars"":2,""cooldown_bars"":18,""retest_window"":26,""cancel_atr_mult"":0.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,54.0,12.0,6.0,6.0,50.0,325506.58,-132427.78,142.25,,44.31,801700.5,-228217.5,115.85,0.48,0.37,0.0116,0.01,10.0,3.0,0.0,3.0,0.0,0.0,-83129.5,98.0,,37.71,-19880.0,-125239.0,-24.94,-0.77,-0.76,0.0126,-0.03,64.0,15.0,6.0,9.0,40.0,325506.58,-148177.97,133.4,,44.31,801700.5,-271201.0,61.94,0.3,0.24,0.0117,0.01
LKOH,retest_ols,1D,Bayesian_TPE,20,2.327,212,7,4,0.45,0.95,2,9,16,1.8,False,171.59,0.566,0.484,41.73,11,54.55,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":212,""pivot_window"":7,""min_touches"":4,""tolerance_atr_mult"":0.45,""cluster_atr_mult"":0.95,""confirmation_bars"":2,""cooldown_bars"":9,""retest_window"":16,""cancel_atr_mult"":1.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,52.0,11.0,6.0,5.0,54.55,426155.47,-168215.1,157.64,,41.73,1013541.0,-328013.0,171.59,0.57,0.48,0.0123,0.02,13.0,3.0,0.0,3.0,0.0,0.0,-84473.67,111.33,,32.08,-38226.0,-113586.0,-25.34,-0.72,-0.81,0.0136,-0.03,65.0,14.0,6.0,8.0,42.86,426155.47,-191216.75,147.71,,41.73,1013541.0,-328013.0,102.72,0.38,0.34,0.0125,0.01
