begin,open,close,high,low,value,volume,end
2015-06-02,16.95,17.1,17.38,16.73,163189868.0,9544400,2015-06-02 23:59:59
2015-06-03,17.1,16.93,17.32,16.91,301911351.0,17673300,2015-06-03 23:59:59
2015-06-04,16.87,17.22,17.26,16.87,359892582.0,21129500,2015-06-04 23:59:59
2015-06-05,17.18,17.67,17.74,17.14,286896877.0,16517300,2015-06-05 23:59:59
2015-06-08,17.68,17.76,18.09,17.61,269177800.0,14996300,2015-06-08 23:59:59
2015-06-09,17.72,17.96,18.0,17.55,126956616.0,7121000,2015-06-09 23:59:59
2015-06-10,17.99,17.82,18.04,17.72,259843019.0,14504400,2015-06-10 23:59:59
2015-06-11,17.85,17.92,18.0,17.73,198498836.0,11073600,2015-06-11 23:59:59
2015-06-15,18.0,18.51,18.6,17.95,209416109.0,11487300,2015-06-15 23:59:59
2015-06-16,18.53,18.38,18.56,18.21,260361852.0,14146800,2015-06-16 23:59:59
2015-06-17,18.45,18.42,18.51,18.29,96873607.0,5261500,2015-06-17 23:59:59
2015-06-18,18.46,18.17,18.57,17.96,172845300.0,9487200,2015-06-18 23:59:59
2015-06-19,18.18,17.9,18.25,17.9,120817383.0,6674700,2015-06-19 23:59:59
2015-06-22,17.99,18.32,18.41,17.76,136647054.0,7506600,2015-06-22 23:59:59
2015-06-23,18.28,18.88,18.95,18.27,322212139.0,17350500,2015-06-23 23:59:59
2015-06-24,18.93,19.2,19.3,18.81,360080263.0,18921300,2015-06-24 23:59:59
2015-06-25,19.16,19.03,19.27,19.0,210358492.0,10997600,2015-06-25 23:59:59
2015-06-26,19.01,19.9,19.94,18.99,479758347.0,24378900,2015-06-26 23:59:59
2015-06-29,19.7,19.75,19.75,19.01,246027740.0,12582900,2015-06-29 23:59:59
2015-06-30,19.7,19.84,20.0,19.45,165109000.0,8331400,2015-06-30 23:59:59
2015-07-01,19.8,19.64,20.0,19.63,157018335.0,7918900,2015-07-01 23:59:59
2015-07-02,19.61,19.75,19.93,19.01,117133699.0,5963600,2015-07-02 23:59:59
2015-07-03,19.7,19.53,19.73,19.48,55118519.0,2812500,2015-07-03 23:59:59
2015-07-06,19.32,19.17,19.5,18.92,182223242.0,9509100,2015-07-06 23:59:59
2015-07-07,19.3,18.25,19.3,17.91,333198041.0,18177800,2015-07-07 23:59:59
2015-07-08,18.1,18.13,18.17,17.3,384699456.0,21657200,2015-07-08 23:59:59
2015-07-09,18.04,18.6,18.76,18.0,305156650.0,16577000,2015-07-09 23:59:59
2015-07-10,18.8,19.02,19.05,18.58,183118146.0,9748100,2015-07-10 23:59:59
2015-07-13,19.07,19.2,19.36,18.9,121524268.0,6322700,2015-07-13 23:59:59
2015-07-14,19.05,19.15,19.35,19.05,185050646.0,9622000,2015-07-14 23:59:59
2015-07-15,18.81,19.12,19.24,18.8,134136664.0,7049700,2015-07-15 23:59:59
2015-07-16,19.19,19.74,19.89,19.12,273338937.0,13899400,2015-07-16 23:59:59
2015-07-17,19.7,19.77,19.92,19.65,106492627.0,5372300,2015-07-17 23:59:59
2015-07-20,19.8,20.14,20.2,19.63,183413692.0,9213300,2015-07-20 23:59:59
2015-07-21,20.2,20.3,20.73,20.02,224075833.0,11005900,2015-07-21 23:59:59
2015-07-22,20.24,20.25,20.35,19.59,229036425.0,11413000,2015-07-22 23:59:59
2015-07-23,20.3,20.22,20.36,20.07,131647431.0,6529300,2015-07-23 23:59:59
2015-07-24,20.2,20.07,20.21,19.73,158896058.0,7930400,2015-07-24 23:59:59
2015-07-27,19.8,19.89,20.14,19.67,296933470.0,14955700,2015-07-27 23:59:59
2015-07-28,19.83,20.19,20.23,19.24,232289515.0,11697400,2015-07-28 23:59:59
2015-07-29,20.2,20.4,20.5,19.86,120223396.0,5938800,2015-07-29 23:59:59
2015-07-30,20.54,20.39,20.9,20.2,271499345.0,13136100,2015-07-30 23:59:59
2015-07-31,20.49,21.09,21.09,20.22,304357821.0,14613900,2015-07-31 23:59:59
2015-08-03,21.0,20.85,21.16,20.74,86126251.0,4110600,2015-08-03 23:59:59
2015-08-04,20.8,20.87,20.99,20.5,113493981.0,5447700,2015-08-04 23:59:59
2015-08-05,20.9,21.04,21.4,20.88,195067288.0,9215400,2015-08-05 23:59:59
2015-08-06,20.95,20.96,21.17,20.85,152244774.0,7232600,2015-08-06 23:59:59
2015-08-07,21.0,21.13,21.17,20.95,81742037.0,3874700,2015-08-07 23:59:59
2015-08-10,21.16,21.05,21.28,20.71,86019453.0,4108900,2015-08-10 23:59:59
2015-08-11,21.0,21.0,21.25,20.91,101458677.0,4801000,2015-08-11 23:59:59
2015-08-12,20.8,20.98,21.14,20.8,71433926.0,3400700,2015-08-12 23:59:59
2015-08-13,21.01,21.05,21.2,20.86,88800049.0,4217500,2015-08-13 23:59:59
2015-08-14,20.85,20.57,21.01,20.2,116319462.0,5608000,2015-08-14 23:59:59
2015-08-17,20.43,20.63,20.74,20.1,150794406.0,7366000,2015-08-17 23:59:59
2015-08-18,20.49,20.64,20.89,20.24,180775522.0,8753700,2015-08-18 23:59:59
2015-08-19,20.78,20.3,20.86,20.2,72191210.0,3511800,2015-08-19 23:59:59
2015-08-20,20.3,20.38,20.47,20.08,112148453.0,5520600,2015-08-20 23:59:59
2015-08-21,20.25,19.12,20.25,19.12,237117216.0,12173100,2015-08-21 23:59:59
2015-08-24,18.95,19.1,19.2,18.02,471559271.0,25085400,2015-08-24 23:59:59
2015-08-25,19.1,20.0,20.05,19.05,173623211.0,8845400,2015-08-25 23:59:59
2015-08-26,20.0,19.8,20.01,19.41,86118354.0,4366100,2015-08-26 23:59:59
2015-08-27,20.11,19.96,20.17,19.71,76003602.0,3804500,2015-08-27 23:59:59
2015-08-28,20.1,19.95,20.17,19.75,78682746.0,3942900,2015-08-28 23:59:59
2015-08-31,19.85,20.14,20.14,19.51,122943351.0,6173100,2015-08-31 23:59:59
2015-09-01,19.95,19.77,20.03,19.72,93976114.0,4728600,2015-09-01 23:59:59
2015-09-02,19.71,19.82,20.14,19.7,90646471.0,4535900,2015-09-02 23:59:59
2015-09-03,19.9,19.85,20.09,19.62,303858621.0,15292700,2015-09-03 23:59:59
2015-09-04,19.91,19.61,19.95,19.39,146990392.0,7480300,2015-09-04 23:59:59
2015-09-07,19.51,19.65,19.81,19.51,72417055.0,3682500,2015-09-07 23:59:59
2015-09-08,19.69,19.87,20.05,19.66,105934466.0,5328600,2015-09-08 23:59:59
2015-09-09,19.97,19.71,20.0,19.65,75645152.0,3822800,2015-09-09 23:59:59
2015-09-10,19.65,19.68,19.77,19.47,96156855.0,4902400,2015-09-10 23:59:59
2015-09-11,19.69,19.58,19.77,19.42,85919235.0,4389100,2015-09-11 23:59:59
2015-09-14,19.61,19.59,19.71,19.37,148287519.0,7579800,2015-09-14 23:59:59
2015-09-15,19.59,19.47,19.65,19.3,145739166.0,7483700,2015-09-15 23:59:59
2015-09-16,19.51,19.44,19.69,19.35,129346853.0,6619700,2015-09-16 23:59:59
2015-09-17,19.38,19.01,19.45,18.8,268469614.0,14091700,2015-09-17 23:59:59
2015-09-18,19.05,18.1,19.25,18.1,552299172.0,29975700,2015-09-18 23:59:59
