begin,open,close,high,low,value,volume,end
2020-07-08 12:00:00,4.33,4.33,4.33,4.33,309690043139,0,2020-07-08 12:34:02
2020-07-09 12:00:00,4.39,4.39,4.39,4.39,332394145242,0,2020-07-09 12:34:02
2020-07-10 12:00:00,4.35,4.35,4.35,4.35,432391843127,0,2020-07-10 12:34:02
2020-07-13 12:00:00,4.28,4.28,4.28,4.28,309866555083,0,2020-07-13 12:34:02
2020-07-14 12:00:00,4.34,4.34,4.34,4.34,353653736281,0,2020-07-14 12:34:02
2020-07-15 12:00:00,4.27,4.27,4.27,4.27,375259766967,0,2020-07-15 12:34:01
2020-07-16 12:00:00,4.2,4.2,4.2,4.2,408114951945,0,2020-07-16 12:34:02
2020-07-17 12:00:00,4.16,4.16,4.16,4.16,421637077560,0,2020-07-17 12:34:01
2020-07-20 12:00:00,4.17,4.17,4.17,4.17,438321667785,0,2020-07-20 12:34:02
2020-07-21 12:00:00,4.24,4.24,4.24,4.24,362456650501,0,2020-07-21 12:34:02
2020-07-22 12:00:00,4.2,4.2,4.2,4.2,419513680635,0,2020-07-22 12:34:02
2020-07-23 12:00:00,4.08,4.08,4.08,4.08,363440933571,0,2020-07-23 12:34:02
2020-07-24 12:00:00,4.14,4.14,4.14,4.14,576276899575,0,2020-07-24 12:34:02
2020-07-27 12:00:00,3.93,3.93,3.93,3.93,336892706900,0,2020-07-27 12:34:02
2020-07-28 12:00:00,4.06,4.06,4.06,4.06,389110854524,0,2020-07-28 12:34:02
2020-07-29 12:00:00,4.09,4.09,4.09,4.09,385632212135,0,2020-07-29 12:34:02
2020-07-30 12:00:00,4.23,4.23,4.23,4.23,369761637457,0,2020-07-30 12:34:02
2020-07-31 12:00:00,4.33,4.33,4.33,4.33,444455664156,0,2020-07-31 12:34:02
2020-08-03 12:00:00,4.1,4.1,4.1,4.1,468172671806,0,2020-08-03 12:34:02
2020-08-04 12:00:00,4.06,4.06,4.06,4.06,396256367592,0,2020-08-04 12:34:02
2020-08-05 12:00:00,4.13,4.13,4.13,4.13,390195976637,0,2020-08-05 12:34:06
2020-08-06 12:00:00,4.18,4.18,4.18,4.18,424795544542,0,2020-08-06 12:34:02
2020-08-07 12:00:00,4.2,4.2,4.2,4.2,488477635937,0,2020-08-07 12:34:03
2020-08-10 12:00:00,4.15,4.15,4.15,4.15,416502506516,0,2020-08-10 12:34:02
2020-08-11 12:00:00,4.19,4.19,4.19,4.19,460764127198,0,2020-08-11 12:34:01
2020-08-12 12:00:00,4.12,4.12,4.12,4.12,373858052501,0,2020-08-12 12:34:02
2020-08-13 12:00:00,4.13,4.13,4.13,4.13,414100441982,0,2020-08-13 12:34:02
2020-08-14 12:00:00,4.1,4.1,4.1,4.1,407568413484,0,2020-08-14 12:34:02
2020-08-17 12:00:00,4.11,4.11,4.11,4.11,424243754436,0,2020-08-17 12:59:59
2020-08-18 12:00:00,4.11,4.11,4.11,4.11,428020772523,0,2020-08-18 12:34:02
2020-08-19 12:00:00,4.14,4.14,4.14,4.14,332539174463,0,2020-08-19 12:34:02
2020-08-20 12:00:00,4.15,4.15,4.15,4.15,470227895015,0,2020-08-20 12:34:02
2020-08-21 12:00:00,4.14,4.14,4.14,4.14,476884872304,0,2020-08-21 12:34:02
2020-08-24 12:00:00,4.1,4.1,4.1,4.1,401008241107,0,2020-08-24 12:34:02
2020-08-25 12:00:00,4.14,4.14,4.14,4.14,399081800970,0,2020-08-25 12:34:02
2020-08-26 12:00:00,4.15,4.15,4.15,4.15,423998567536,0,2020-08-26 12:34:02
2020-08-27 12:00:00,4.19,4.19,4.19,4.19,448400775690,0,2020-08-27 12:34:02
2020-08-28 12:00:00,4.18,4.18,4.18,4.18,422296084558,0,2020-08-28 12:34:02
2020-08-31 12:00:00,4.16,4.16,4.16,4.16,438073998465,0,2020-08-31 12:34:03
2020-09-01 12:00:00,4.11,4.11,4.11,4.11,462174535351,0,2020-09-01 12:34:02
2020-09-02 12:00:00,4.13,4.13,4.13,4.13,433454507703,0,2020-09-02 12:34:02
2020-09-03 12:00:00,4.15,4.15,4.15,4.15,431164105808,0,2020-09-03 12:34:01
2020-09-04 12:00:00,4.15,4.15,4.15,4.15,465317346213,0,2020-09-04 12:34:02
2020-09-07 12:00:00,4.09,4.09,4.09,4.09,431119564249,0,2020-09-07 12:34:02
2020-09-08 12:00:00,4.09,4.09,4.09,4.09,412538833789,0,2020-09-08 12:34:02
2020-09-09 12:00:00,4.14,4.14,4.14,4.14,347725477140,0,2020-09-09 12:34:02
2020-09-10 12:00:00,4.14,4.14,4.14,4.14,367579725755,0,2020-09-10 12:34:07
2020-09-11 12:00:00,4.18,4.18,4.18,4.18,372816546185,0,2020-09-11 12:34:02
2020-09-14 12:00:00,4.2,4.2,4.2,4.2,343537253321,0,2020-09-14 12:34:03
2020-09-15 12:00:00,4.21,4.21,4.21,4.21,345630104817,0,2020-09-15 12:34:02
2020-09-16 12:00:00,4.22,4.22,4.22,4.22,352018361889,0,2020-09-16 12:34:02
2020-09-17 12:00:00,4.21,4.21,4.21,4.21,384388975303,0,2020-09-17 12:34:02
2020-09-18 12:00:00,4.23,4.23,4.23,4.23,457588609802,0,2020-09-18 12:34:02
