ticker,strategy_type,timeframe,method,trial_number,composite_score,param_doji_tol,param_wick_body_ratio,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end
SBER,engulfing,1D,DiffEvolution,291,1.078,0.1027630536678046,2.031492752373323,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,292,0.043,0.0366735228620549,2.6471251165466976,True,15.43,0.211,0.263,75.81,137,40.88,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,293,1.078,0.1576662053703127,3.182731691741433,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,294,1.078,0.1260919516574447,2.979124937481827,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,295,1.078,0.0332561856957702,3.00878230656049,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,296,1.078,0.116138185405607,2.579558618568368,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,297,1.078,0.1693503277346962,2.2066932737985914,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,298,1.078,0.1823207691577154,2.193714021857779,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,299,1.078,0.1150256843370089,2.9506900882185407,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,300,1.078,0.0982443964335074,3.4595074198501217,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,301,1.078,0.0782023758289182,1.5994904987298637,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,302,1.078,0.1593764425663795,2.038034267453534,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,303,1.078,0.0613590154791618,2.1020599162048184,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,304,1.078,0.1375508030874914,3.255268465556272,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,305,0.043,0.0392482158025722,2.909595050968128,True,15.43,0.211,0.263,75.81,137,40.88,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,306,1.078,0.1016531192214512,2.829546334890467,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,307,0.043,0.1334703783785191,2.3145498119857626,True,15.43,0.211,0.263,75.81,137,40.88,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,308,1.078,0.1182695015460571,2.477889780442415,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,309,1.078,0.1611951925324805,2.2367116679386547,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,310,1.078,0.1553837023454876,3.2547713538000007,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,311,1.078,0.0412738972668883,3.3062055154385668,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,312,1.078,0.1676292803417891,2.413491534528566,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,313,0.043,0.1219751183907425,2.877478788681999,True,15.43,0.211,0.263,75.81,137,40.88,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,314,1.078,0.1134996082977332,2.9483942277635053,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,315,1.078,0.1527477012436,2.597015346409267,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,316,1.078,0.1955755492729616,3.2914788346182116,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,317,0.043,0.1073798143043265,2.227041793029116,True,15.43,0.211,0.263,75.81,137,40.88,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,318,1.078,0.0650638735056676,3.119863708415873,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
SBER,engulfing,1D,DiffEvolution,319,1.078,0.0542021799256521,2.207605661287951,False,134.43,0.457,0.328,57.0,69,39.13,,,,,,,,,
VKCO,engulfing,1D,DiffEvolution,0,0.038,0.2,1.7,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.2,""wick_body_ratio"":1.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,1,1.258,0.07,3.0,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.07,""wick_body_ratio"":3.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,2,0.038,0.11,2.2,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":2.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,3,1.258,0.16,3.5,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.16,""wick_body_ratio"":3.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,4,1.258,0.12,2.4,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.12,""wick_body_ratio"":2.4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,5,0.038,0.08,3.1,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":3.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,6,1.258,0.04,1.9,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.04,""wick_body_ratio"":1.9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,7,0.038,0.16,2.6,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.16,""wick_body_ratio"":2.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,8,1.258,0.18,2.1,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.18,""wick_body_ratio"":2.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,9,0.038,0.05,3.3,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.05,""wick_body_ratio"":3.3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,10,1.258,0.09,1.6,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.09,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,11,0.038,0.13,2.9,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.13,""wick_body_ratio"":2.9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,12,0.038,0.15,1.8,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.15,""wick_body_ratio"":1.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,13,1.258,0.1,2.5,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.1,""wick_body_ratio"":2.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,14,0.038,0.06,2.3,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.06,""wick_body_ratio"":2.3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,15,1.258,0.19,3.0,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.19,""wick_body_ratio"":3.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,16,0.038,0.18,2.3,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.18,""wick_body_ratio"":2.3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,17,1.258,0.05,3.1,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.05,""wick_body_ratio"":3.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,18,0.038,0.1,1.8,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.1,""wick_body_ratio"":1.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,19,1.258,0.14,2.6,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":2.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,20,1.258,0.13,1.6,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.13,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,21,0.038,0.09,2.8,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.09,""wick_body_ratio"":2.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,22,1.258,0.04,2.1,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.04,""wick_body_ratio"":2.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,23,0.038,0.17,3.3,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.17,""wick_body_ratio"":3.3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,24,1.258,0.16,2.0,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.16,""wick_body_ratio"":2.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,25,0.038,0.03,2.7,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.03,""wick_body_ratio"":2.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,26,1.258,0.08,2.5,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":2.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,27,0.038,0.12,3.2,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.12,""wick_body_ratio"":3.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,28,0.038,0.15,2.2,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.15,""wick_body_ratio"":2.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,29,1.258,0.11,3.4,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":3.4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,30,0.038,0.06,1.7,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.06,""wick_body_ratio"":1.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,31,1.258,0.19,2.9,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.19,""wick_body_ratio"":2.9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,32,1.258,0.19,2.2,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.19,""wick_body_ratio"":2.2,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,33,0.038,0.07,3.4,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.07,""wick_body_ratio"":3.4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,34,1.258,0.11,1.7,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.11,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,35,0.038,0.15,2.9,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.15,""wick_body_ratio"":2.9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,36,0.038,0.12,1.9,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.12,""wick_body_ratio"":1.9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,37,1.258,0.07,2.7,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.07,""wick_body_ratio"":2.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,38,0.038,0.03,2.4,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.03,""wick_body_ratio"":2.4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,39,1.258,0.16,3.2,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.16,""wick_body_ratio"":3.2,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,40,0.038,0.17,1.6,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.17,""wick_body_ratio"":1.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,41,1.258,0.04,2.8,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.04,""wick_body_ratio"":2.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,42,0.038,0.08,2.1,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.08,""wick_body_ratio"":2.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,43,1.258,0.13,3.3,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.13,""wick_body_ratio"":3.3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,44,1.258,0.14,2.3,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.14,""wick_body_ratio"":2.3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,45,0.038,0.1,3.0,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.1,""wick_body_ratio"":3.0,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,46,1.258,0.05,1.8,True,102.12,0.7,1.081,56.81,38,39.47,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.05,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,engulfing,1D,DiffEvolution,47,0.038,0.18,2.5,False,6.91,0.218,0.219,39.44,19,31.58,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""doji_tol"":0.18,""wick_body_ratio"":2.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
