ticker,strategy_type,timeframe,method,trial_number,composite_score,param_vwap_window,param_vwap_tol,param_vwap_mode,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end
SBER,vwap,1D,DiffEvolution,189,68.267,56,0.0028128725147307,yearly,True,2224.19,1.147,1.913,37.37,72,34.72,,,,,,,,,
SBER,vwap,1D,DiffEvolution,190,68.267,131,0.0027875720581258,yearly,True,2224.19,1.147,1.913,37.37,72,34.72,,,,,,,,,
SBER,vwap,1D,DiffEvolution,191,38.426,131,0.003476681914581,yearly,False,927.18,1.131,1.335,27.29,34,38.24,,,,,,,,,
SBER,vwap,1D,DiffEvolution,192,31.705,61,0.0084813598775066,yearly,True,1382.51,0.99,1.53,43.17,57,38.6,,,,,,,,,
SBER,vwap,1D,DiffEvolution,193,38.426,66,0.0034438211917416,yearly,False,927.18,1.131,1.335,27.29,34,38.24,,,,,,,,,
SBER,vwap,1D,DiffEvolution,194,52.202,126,0.0019377782206617,yearly,True,1929.53,1.103,1.837,40.77,80,31.25,,,,,,,,,
SBER,vwap,1D,DiffEvolution,195,23.721,26,0.0016083430130695,yearly,False,755.24,1.055,1.237,33.59,44,31.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,196,68.267,73,0.0027373568776762,yearly,True,2224.19,1.147,1.913,37.37,72,34.72,,,,,,,,,
SBER,vwap,1D,DiffEvolution,197,17.298,176,0.0140504706390202,yearly,True,896.35,0.864,1.321,44.77,51,35.29,,,,,,,,,
SBER,vwap,1D,DiffEvolution,198,67.451,59,0.0044648271923266,yearly,True,2111.88,1.13,1.886,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,199,9.622,100,0.0052477348810322,rolling,True,554.03,0.752,1.065,43.3,57,29.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,200,25.153,74,0.0106178158083224,yearly,True,1157.65,0.938,1.442,43.17,55,38.18,,,,,,,,,
SBER,vwap,1D,DiffEvolution,201,16.812,124,0.0121078181693537,yearly,False,567.75,0.923,0.983,31.17,27,40.74,,,,,,,,,
SBER,vwap,1D,DiffEvolution,202,30.327,96,0.0011603678045555,yearly,True,1266.83,0.976,1.605,40.77,94,27.66,,,,,,,,,
SBER,vwap,1D,DiffEvolution,203,22.569,154,0.0076569152884393,rolling,True,931.75,0.919,1.318,37.94,33,33.33,,,,,,,,,
SBER,vwap,1D,DiffEvolution,204,20.138,199,0.0122371730190812,yearly,True,977.89,0.889,1.358,43.17,53,37.74,,,,,,,,,
SBER,vwap,1D,DiffEvolution,205,8.387,43,0.0125586963989386,rolling,False,385.13,0.794,0.937,36.46,47,38.3,,,,,,,,,
SBER,vwap,1D,DiffEvolution,206,7.944,101,0.0081716631535215,rolling,True,483.65,0.713,1.007,43.41,51,29.41,,,,,,,,,
SBER,vwap,1D,DiffEvolution,207,6.88,107,0.0056092785186036,rolling,True,454.35,0.697,0.987,46.03,63,31.75,,,,,,,,,
SBER,vwap,1D,DiffEvolution,208,19.895,179,0.0010562916906475,rolling,True,809.59,0.88,1.258,35.81,61,22.95,,,,,,,,,
SBER,vwap,1D,DiffEvolution,209,35.978,102,0.0056132284966992,yearly,True,1524.21,1.019,1.575,43.17,63,38.1,,,,,,,,,
SBER,vwap,1D,DiffEvolution,210,3.096,32,0.0049409050905127,rolling,True,231.36,0.509,0.806,38.04,166,29.52,,,,,,,,,
SBER,vwap,1D,DiffEvolution,211,19.717,110,0.0193538953965917,yearly,False,591.7,0.971,1.112,29.14,20,50.0,,,,,,,,,
SBER,vwap,1D,DiffEvolution,212,19.902,118,0.0179490957540691,yearly,True,1022.96,0.914,1.481,46.98,43,39.53,,,,,,,,,
SBER,vwap,1D,DiffEvolution,213,36.989,77,0.0050216158264969,yearly,False,901.27,1.12,1.322,27.29,33,39.39,,,,,,,,,
SBER,vwap,1D,DiffEvolution,214,16.286,72,0.0125189162463148,yearly,False,554.79,0.915,0.973,31.17,27,40.74,,,,,,,,,
SBER,vwap,1D,DiffEvolution,215,19.273,60,0.0194684816516785,yearly,False,581.99,0.965,1.106,29.14,20,50.0,,,,,,,,,
SBER,vwap,1D,DiffEvolution,216,13.601,131,0.0040522828642278,rolling,False,542.69,0.911,1.019,36.35,30,26.67,,,,,,,,,
SBER,vwap,1D,DiffEvolution,217,18.329,44,0.0180043415380641,yearly,False,561.05,0.952,1.089,29.14,22,45.45,,,,,,,,,
SBER,vwap,1D,DiffEvolution,218,18.329,40,0.0183236923549352,yearly,False,561.05,0.952,1.089,29.14,22,45.45,,,,,,,,,
SBER,vwap,1D,DiffEvolution,219,19.902,147,0.0190342395970449,yearly,True,1022.96,0.914,1.481,46.98,42,40.48,,,,,,,,,
SBER,vwap,1D,DiffEvolution,220,30.327,79,0.0012864739962079,yearly,True,1266.83,0.976,1.605,40.77,94,27.66,,,,,,,,,
SBER,vwap,1D,DiffEvolution,221,19.902,162,0.0189839294002493,yearly,True,1022.96,0.914,1.481,46.98,43,39.53,,,,,,,,,
SBER,vwap,1D,DiffEvolution,222,10.685,105,0.0030585355035971,rolling,True,581.88,0.767,1.091,41.77,69,30.43,,,,,,,,,
SBER,vwap,1D,DiffEvolution,223,8.472,40,0.0119457918156297,rolling,False,360.82,0.768,0.91,32.71,48,39.58,,,,,,,,,
SBER,vwap,1D,DiffEvolution,224,61.294,147,0.0023987651544852,yearly,True,2043.33,1.121,1.869,37.37,76,32.89,,,,,,,,,
SBER,vwap,1D,DiffEvolution,225,7.479,77,0.0100562388399978,rolling,False,377.11,0.782,0.863,39.43,34,38.24,,,,,,,,,
SBER,vwap,1D,DiffEvolution,226,14.76,183,0.0023769878413717,rolling,False,541.03,0.912,1.016,33.43,27,29.63,,,,,,,,,
SBER,vwap,1D,DiffEvolution,227,19.902,83,0.0182879421573734,yearly,True,1022.96,0.914,1.481,46.98,43,39.53,,,,,,,,,
SBER,vwap,1D,DiffEvolution,228,38.617,111,0.0026930599568614,yearly,False,930.16,1.133,1.337,27.29,36,36.11,,,,,,,,,
SBER,vwap,1D,DiffEvolution,229,25.342,67,0.0055280633224675,yearly,False,743.12,1.02,1.102,29.91,32,40.62,,,,,,,,,
SBER,vwap,1D,DiffEvolution,230,24.688,82,0.0113914095628622,yearly,True,1141.07,0.934,1.436,43.17,55,38.18,,,,,,,,,
SBER,vwap,1D,DiffEvolution,231,12.672,104,0.0045558916593796,rolling,True,644.47,0.794,1.127,40.38,57,33.33,,,,,,,,,
SBER,vwap,1D,DiffEvolution,232,28.669,177,0.0073530747233755,yearly,True,1279.89,0.967,1.496,43.17,61,37.7,,,,,,,,,
SBER,vwap,1D,DiffEvolution,233,2.142,64,0.0166436317850888,rolling,True,238.12,0.525,0.821,58.36,63,33.33,,,,,,,,,
SBER,vwap,1D,DiffEvolution,234,33.514,39,0.0058962173155944,yearly,True,1442.46,1.003,1.549,43.17,61,39.34,,,,,,,,,
SBER,vwap,1D,DiffEvolution,235,35.978,90,0.0057249882837369,yearly,True,1524.21,1.019,1.575,43.17,63,38.1,,,,,,,,,
SBER,vwap,1D,DiffEvolution,236,73.514,102,0.0035357996788391,yearly,True,2259.72,1.151,1.919,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,237,10.118,159,0.0189707922512015,rolling,False,457.12,0.848,0.947,38.31,16,37.5,,,,,,,,,
SBER,vwap,1D,DiffEvolution,238,21.701,64,0.0077586057273078,yearly,False,662.31,0.98,1.054,29.91,30,40.0,,,,,,,,,
SBER,vwap,1D,DiffEvolution,239,13.298,187,0.0066930859388236,rolling,True,634.06,0.806,1.139,38.43,39,30.77,,,,,,,,,
SBER,vwap,1D,DiffEvolution,240,73.514,186,0.0034516847604422,yearly,True,2259.72,1.151,1.919,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,241,37.572,111,0.0041423488405667,yearly,False,911.41,1.125,1.327,27.29,34,38.24,,,,,,,,,
SBER,vwap,1D,DiffEvolution,242,23.134,198,0.0061132753001221,yearly,False,694.01,0.997,1.073,29.91,31,41.94,,,,,,,,,
SBER,vwap,1D,DiffEvolution,243,21.701,39,0.0077410239647395,yearly,False,662.31,0.98,1.054,29.91,30,40.0,,,,,,,,,
SBER,vwap,1D,DiffEvolution,244,29.686,137,0.0088814178800079,yearly,True,1314.41,0.975,1.507,43.17,57,38.6,,,,,,,,,
SBER,vwap,1D,DiffEvolution,245,0.889,35,0.0111775465216487,rolling,True,117.53,0.383,0.611,50.63,120,30.83,,,,,,,,,
SBER,vwap,1D,DiffEvolution,246,9.103,98,0.01106486727834,rolling,False,411.67,0.808,0.885,36.54,26,38.46,,,,,,,,,
SBER,vwap,1D,DiffEvolution,247,38.335,152,0.0027367350561003,yearly,False,924.99,1.131,1.335,27.29,36,36.11,,,,,,,,,
SBER,vwap,1D,DiffEvolution,248,25.419,61,0.016789689952181,yearly,True,1175.91,0.955,1.549,44.18,43,39.53,,,,,,,,,
SBER,vwap,1D,DiffEvolution,249,8.285,67,0.0054291232234221,rolling,False,399.44,0.79,0.873,38.09,42,35.71,,,,,,,,,
SBER,vwap,1D,DiffEvolution,250,25.153,96,0.0100395951287619,yearly,True,1157.65,0.938,1.442,43.17,55,38.18,,,,,,,,,
SBER,vwap,1D,DiffEvolution,251,36.091,129,0.0024135501081046,yearly,False,884.92,1.113,1.313,27.29,38,34.21,,,,,,,,,
SBER,vwap,1D,DiffEvolution,252,22.753,174,0.0018937456737693,rolling,True,911.09,0.921,1.314,36.88,55,29.09,,,,,,,,,
SBER,vwap,1D,DiffEvolution,253,2.197,98,0.0151392489464735,rolling,True,225.38,0.522,0.735,53.54,48,29.17,,,,,,,,,
SBER,vwap,1D,DiffEvolution,254,38.057,131,0.0055648399682863,yearly,True,1591.98,1.032,1.595,43.17,63,38.1,,,,,,,,,
SBER,vwap,1D,DiffEvolution,255,22.516,181,0.008128095432582,yearly,False,680.27,0.99,1.065,29.91,29,41.38,,,,,,,,,
SBER,vwap,1D,DiffEvolution,256,73.821,149,0.0050371696233264,yearly,True,2152.89,1.136,1.895,33.13,65,36.92,,,,,,,,,
SBER,vwap,1D,DiffEvolution,257,73.514,126,0.0035671270122488,yearly,True,2259.72,1.151,1.919,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,258,68.267,47,0.0027763548700958,yearly,True,2224.19,1.147,1.913,37.37,72,34.72,,,,,,,,,
SBER,vwap,1D,DiffEvolution,259,25.342,50,0.0054101116878028,yearly,False,743.12,1.02,1.102,29.91,32,40.62,,,,,,,,,
SBER,vwap,1D,DiffEvolution,260,6.468,124,0.0086355102302822,rolling,True,400.31,0.666,0.939,41.22,54,27.78,,,,,,,,,
SBER,vwap,1D,DiffEvolution,261,35.968,58,0.0052562860190861,yearly,True,1523.8,1.019,1.575,43.17,65,36.92,,,,,,,,,
SBER,vwap,1D,DiffEvolution,262,38.057,50,0.0055358474263117,yearly,True,1591.98,1.032,1.595,43.17,63,38.1,,,,,,,,,
SBER,vwap,1D,DiffEvolution,263,2.892,63,0.0172014576085549,rolling,True,300.75,0.573,0.91,59.59,64,34.38,,,,,,,,,
SBER,vwap,1D,DiffEvolution,264,19.902,136,0.0184350306275124,yearly,True,1022.96,0.914,1.481,46.98,43,39.53,,,,,,,,,
SBER,vwap,1D,DiffEvolution,265,14.347,94,0.0061959677268083,rolling,False,541.38,0.905,1.002,34.15,30,36.67,,,,,,,,,
SBER,vwap,1D,DiffEvolution,266,23.721,127,0.001634040640667,yearly,False,755.24,1.055,1.237,33.59,44,31.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,267,26.047,178,0.0024840840862719,rolling,True,929.33,0.921,1.316,32.86,49,26.53,,,,,,,,,
SBER,vwap,1D,DiffEvolution,268,73.821,116,0.0047329729653142,yearly,True,2152.89,1.136,1.895,33.13,65,36.92,,,,,,,,,
SBER,vwap,1D,DiffEvolution,269,18.862,101,0.0125586963989386,yearly,True,930.6,0.875,1.336,43.17,53,35.85,,,,,,,,,
SBER,vwap,1D,DiffEvolution,270,17.575,136,0.0166952123832998,rolling,False,592.77,0.944,1.053,31.84,17,35.29,,,,,,,,,
SBER,vwap,1D,DiffEvolution,271,11.915,184,0.0169996071692571,rolling,False,453.87,0.849,0.943,32.34,15,33.33,,,,,,,,,
SBER,vwap,1D,DiffEvolution,272,12.259,161,0.0087544645631019,rolling,True,619.35,0.802,1.143,40.52,40,30.0,,,,,,,,,
SBER,vwap,1D,DiffEvolution,273,38.335,187,0.0030754922639455,yearly,False,924.99,1.131,1.335,27.29,36,36.11,,,,,,,,,
SBER,vwap,1D,DiffEvolution,274,19.902,200,0.0190093840402471,yearly,True,1022.96,0.914,1.481,46.98,42,40.48,,,,,,,,,
SBER,vwap,1D,DiffEvolution,275,19.611,86,0.0153143741834768,yearly,False,665.98,1.005,1.167,34.13,24,45.83,,,,,,,,,
SBER,vwap,1D,DiffEvolution,276,73.514,61,0.0037339378613192,yearly,True,2259.72,1.151,1.919,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,277,25.342,38,0.0055651638227179,yearly,False,743.12,1.02,1.102,29.91,32,40.62,,,,,,,,,
SBER,vwap,1D,DiffEvolution,278,38.617,72,0.0026713956997072,yearly,False,930.16,1.133,1.337,27.29,36,36.11,,,,,,,,,
SBER,vwap,1D,DiffEvolution,279,35.978,95,0.0056854127575646,yearly,True,1524.21,1.019,1.575,43.17,63,38.1,,,,,,,,,
SBER,vwap,1D,DiffEvolution,280,9.481,54,0.0052020767363965,rolling,False,407.34,0.82,0.963,35.23,56,33.93,,,,,,,,,
SBER,vwap,1D,DiffEvolution,281,20.899,80,0.0071208298237871,yearly,False,645.08,0.969,1.044,29.91,31,38.71,,,,,,,,,
SBER,vwap,1D,DiffEvolution,282,12.487,162,0.005320707697779,rolling,False,497.92,0.881,0.986,35.13,26,26.92,,,,,,,,,
SBER,vwap,1D,DiffEvolution,283,36.477,136,0.0043953369203117,yearly,False,891.99,1.116,1.318,27.29,34,38.24,,,,,,,,,
SBER,vwap,1D,DiffEvolution,284,30.327,56,0.0012864739962079,yearly,True,1266.83,0.976,1.605,40.77,94,27.66,,,,,,,,,
SBER,vwap,1D,DiffEvolution,285,25.153,39,0.0102900353426576,yearly,True,1157.65,0.938,1.442,43.17,55,38.18,,,,,,,,,
SBER,vwap,1D,DiffEvolution,286,7.598,78,0.0144381437929446,rolling,False,384.53,0.784,0.867,39.68,28,46.43,,,,,,,,,
SBER,vwap,1D,DiffEvolution,287,12.83,56,0.0180905123671166,rolling,False,477.88,0.868,1.024,32.33,31,51.61,,,,,,,,,
SBER,vwap,1D,DiffEvolution,288,37.452,132,0.0025155050835703,yearly,False,909.3,1.124,1.326,27.29,37,35.14,,,,,,,,,
SBER,vwap,1D,DiffEvolution,289,36.989,156,0.0046734253494564,yearly,False,901.27,1.12,1.322,27.29,33,39.39,,,,,,,,,
SBER,vwap,1D,DiffEvolution,290,16.745,176,0.0115689743848203,yearly,False,566.72,0.921,0.983,31.17,28,39.29,,,,,,,,,
SBER,vwap,1D,DiffEvolution,291,36.06,92,0.0019943380861898,yearly,False,860.73,1.101,1.299,26.28,40,32.5,,,,,,,,,
SBER,vwap,1D,DiffEvolution,292,33.448,127,0.0061394616707063,yearly,True,1439.61,1.003,1.548,43.17,61,39.34,,,,,,,,,
SBER,vwap,1D,DiffEvolution,293,15.85,136,0.0134078854052798,yearly,False,544.09,0.908,0.967,31.17,26,42.31,,,,,,,,,
SBER,vwap,1D,DiffEvolution,294,31.705,83,0.0084750778293237,yearly,True,1382.51,0.99,1.53,43.17,57,38.6,,,,,,,,,
SBER,vwap,1D,DiffEvolution,295,5.75,89,0.0119705860755287,rolling,True,425.0,0.679,0.96,50.19,52,30.77,,,,,,,,,
SBER,vwap,1D,DiffEvolution,296,10.758,188,0.0105453080558737,rolling,True,554.38,0.77,1.081,39.68,33,33.33,,,,,,,,,
SBER,vwap,1D,DiffEvolution,297,10.939,57,0.0043216526534373,rolling,False,434.18,0.841,0.996,33.38,57,33.33,,,,,,,,,
SBER,vwap,1D,DiffEvolution,298,2.549,97,0.0147318182828479,rolling,True,242.17,0.539,0.759,51.2,48,29.17,,,,,,,,,
SBER,vwap,1D,DiffEvolution,299,30.499,124,0.0017696703093374,yearly,False,819.79,1.083,1.276,29.11,42,30.95,,,,,,,,,
SBER,vwap,1D,DiffEvolution,300,66.046,93,0.0024738472280997,yearly,True,2166.95,1.139,1.899,37.37,74,33.78,,,,,,,,,
SBER,vwap,1D,DiffEvolution,301,19.791,184,0.0193151150823774,yearly,False,593.33,0.972,1.114,29.14,20,50.0,,,,,,,,,
SBER,vwap,1D,DiffEvolution,302,34.809,188,0.0154824186788396,yearly,True,1350.62,0.992,1.635,38.49,47,38.3,,,,,,,,,
SBER,vwap,1D,DiffEvolution,303,67.451,127,0.0044170682390701,yearly,True,2111.88,1.13,1.886,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,304,73.514,160,0.0034516847604422,yearly,True,2259.72,1.151,1.919,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,305,10.992,183,0.0108877665289693,rolling,False,438.36,0.838,0.926,33.42,17,35.29,,,,,,,,,
SBER,vwap,1D,DiffEvolution,306,9.174,121,0.0048810835114368,rolling,True,509.36,0.732,1.034,40.64,57,26.32,,,,,,,,,
SBER,vwap,1D,DiffEvolution,307,15.709,39,0.0158842325870553,yearly,False,562.16,0.954,1.088,34.14,24,41.67,,,,,,,,,
SBER,vwap,1D,DiffEvolution,308,71.015,118,0.0041806739337744,yearly,True,2198.17,1.143,1.906,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,309,37.572,155,0.0039745887427665,yearly,False,911.41,1.125,1.327,27.29,34,38.24,,,,,,,,,
SBER,vwap,1D,DiffEvolution,310,20.108,146,0.0056987129885556,rolling,False,613.54,0.956,1.07,29.17,24,33.33,,,,,,,,,
SBER,vwap,1D,DiffEvolution,311,30.87,152,0.0067205290794627,yearly,True,1352.94,0.985,1.521,43.17,61,37.7,,,,,,,,,
SBER,vwap,1D,DiffEvolution,312,18.555,171,0.0065925352129865,rolling,True,756.89,0.859,1.23,35.04,41,29.27,,,,,,,,,
SBER,vwap,1D,DiffEvolution,313,68.267,67,0.0027546767032948,yearly,True,2224.19,1.147,1.913,37.37,72,34.72,,,,,,,,,
SBER,vwap,1D,DiffEvolution,314,38.426,42,0.0036835068924524,yearly,False,927.18,1.131,1.335,27.29,34,38.24,,,,,,,,,
SBER,vwap,1D,DiffEvolution,315,37.572,101,0.0038668303099795,yearly,False,911.41,1.125,1.327,27.29,34,38.24,,,,,,,,,
SBER,vwap,1D,DiffEvolution,316,31.171,95,0.0066468674412712,yearly,True,1363.36,0.987,1.524,43.17,61,37.7,,,,,,,,,
SBER,vwap,1D,DiffEvolution,317,32.445,111,0.0155416878844734,yearly,True,1279.51,0.976,1.608,38.49,47,38.3,,,,,,,,,
SBER,vwap,1D,DiffEvolution,318,4.236,109,0.0180177150401199,rolling,True,336.4,0.617,0.871,49.0,42,30.95,,,,,,,,,
SBER,vwap,1D,DiffEvolution,319,20.801,34,0.0160045281750004,yearly,True,1032.13,0.917,1.485,45.5,47,36.17,,,,,,,,,
SBER,vwap,1D,DiffEvolution,320,71.015,116,0.0042426300766309,yearly,True,2198.17,1.143,1.906,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,321,38.335,139,0.0032516611062251,yearly,False,924.99,1.131,1.335,27.29,36,36.11,,,,,,,,,
SBER,vwap,1D,DiffEvolution,322,37.572,139,0.0042094940633158,yearly,False,911.41,1.125,1.327,27.29,34,38.24,,,,,,,,,
SBER,vwap,1D,DiffEvolution,323,31.171,67,0.0063671254205683,yearly,True,1363.36,0.987,1.524,43.17,61,37.7,,,,,,,,,
SBER,vwap,1D,DiffEvolution,324,38.335,73,0.0027373568776762,yearly,False,924.99,1.131,1.335,27.29,36,36.11,,,,,,,,,
SBER,vwap,1D,DiffEvolution,325,73.821,58,0.0047019387564061,yearly,True,2152.89,1.136,1.895,33.13,65,36.92,,,,,,,,,
SBER,vwap,1D,DiffEvolution,326,38.422,178,0.0052970274888686,yearly,True,1604.14,1.034,1.598,43.17,63,38.1,,,,,,,,,
SBER,vwap,1D,DiffEvolution,327,25.153,126,0.0106293110095169,yearly,True,1157.65,0.938,1.442,43.17,55,38.18,,,,,,,,,
SBER,vwap,1D,DiffEvolution,328,24.579,169,0.0057018298397882,yearly,False,726.45,1.012,1.093,29.91,32,40.62,,,,,,,,,
SBER,vwap,1D,DiffEvolution,329,73.821,144,0.0049491595245194,yearly,True,2152.89,1.136,1.895,33.13,65,36.92,,,,,,,,,
SBER,vwap,1D,DiffEvolution,330,73.514,166,0.003486894930273,yearly,True,2259.72,1.151,1.919,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,331,29.648,178,0.0095787134281199,yearly,True,1312.72,0.975,1.506,43.17,57,38.6,,,,,,,,,
SBER,vwap,1D,DiffEvolution,332,16.495,128,0.0145770859529987,yearly,False,560.69,0.917,0.98,31.17,25,44.0,,,,,,,,,
SBER,vwap,1D,DiffEvolution,333,31.705,120,0.008436213419337,yearly,True,1382.51,0.99,1.53,43.17,57,38.6,,,,,,,,,
SBER,vwap,1D,DiffEvolution,334,25.093,151,0.0057769524144647,yearly,False,737.27,1.018,1.098,29.91,31,41.94,,,,,,,,,
SBER,vwap,1D,DiffEvolution,335,12.847,164,0.0057211908775904,rolling,True,607.75,0.798,1.137,37.75,49,24.49,,,,,,,,,
SBER,vwap,1D,DiffEvolution,336,73.821,179,0.0046186307432798,yearly,True,2152.89,1.136,1.895,33.13,65,36.92,,,,,,,,,
SBER,vwap,1D,DiffEvolution,337,36.989,125,0.0048489888314336,yearly,False,901.27,1.12,1.322,27.29,33,39.39,,,,,,,,,
SBER,vwap,1D,DiffEvolution,338,21.307,121,0.0088629815571676,yearly,False,654.29,0.974,1.049,29.91,29,41.38,,,,,,,,,
SBER,vwap,1D,DiffEvolution,339,23.292,106,0.0058078649361506,yearly,False,697.35,0.999,1.074,29.91,31,41.94,,,,,,,,,
SBER,vwap,1D,DiffEvolution,340,31.621,132,0.0061835244965049,yearly,True,1378.86,0.99,1.529,43.17,61,39.34,,,,,,,,,
SBER,vwap,1D,DiffEvolution,341,21.988,77,0.0065110494009733,yearly,False,669.02,0.983,1.057,29.91,31,38.71,,,,,,,,,
SBER,vwap,1D,DiffEvolution,342,28.669,193,0.0070809104704743,yearly,True,1279.89,0.967,1.496,43.17,61,37.7,,,,,,,,,
SBER,vwap,1D,DiffEvolution,343,61.294,107,0.0023384653828632,yearly,True,2043.33,1.121,1.869,37.37,76,32.89,,,,,,,,,
SBER,vwap,1D,DiffEvolution,344,24.579,132,0.0057532742876411,yearly,False,726.45,1.012,1.093,29.91,32,40.62,,,,,,,,,
SBER,vwap,1D,DiffEvolution,345,2.043,34,0.0040130076917025,rolling,True,183.04,0.463,0.73,41.48,174,26.44,,,,,,,,,
SBER,vwap,1D,DiffEvolution,346,71.015,174,0.0041971277832157,yearly,True,2198.17,1.143,1.906,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,347,38.057,83,0.0055505652744864,yearly,True,1591.98,1.032,1.595,43.17,63,38.1,,,,,,,,,
SBER,vwap,1D,DiffEvolution,348,65.5,180,0.002498361522974,yearly,True,2152.81,1.137,1.896,37.37,74,33.78,,,,,,,,,
SBER,vwap,1D,DiffEvolution,349,71.015,155,0.0038949409646674,yearly,True,2198.17,1.143,1.906,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,350,70.541,166,0.0033271220690181,yearly,True,2282.35,1.155,1.925,37.37,69,36.23,,,,,,,,,
SBER,vwap,1D,DiffEvolution,351,67.451,111,0.0044616220751315,yearly,True,2111.88,1.13,1.886,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,352,61.294,125,0.0023987651544852,yearly,True,2043.33,1.121,1.869,37.37,76,32.89,,,,,,,,,
SBER,vwap,1D,DiffEvolution,353,17.303,134,0.0025490651550742,rolling,False,612.95,0.955,1.069,33.83,31,29.03,,,,,,,,,
SBER,vwap,1D,DiffEvolution,354,36.091,114,0.0023769878413717,yearly,False,884.92,1.113,1.313,27.29,38,34.21,,,,,,,,,
SBER,vwap,1D,DiffEvolution,355,5.1,66,0.0088629815571676,rolling,False,294.79,0.687,0.755,39.71,39,38.46,,,,,,,,,
SBER,vwap,1D,DiffEvolution,356,38.617,135,0.0026930599568614,yearly,False,930.16,1.133,1.337,27.29,36,36.11,,,,,,,,,
SBER,vwap,1D,DiffEvolution,357,19.817,176,0.0045698102210428,rolling,False,582.07,0.939,1.047,27.58,22,31.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,358,22.121,61,0.0084750778293237,yearly,False,671.72,0.985,1.06,29.91,29,41.38,,,,,,,,,
SBER,vwap,1D,DiffEvolution,359,18.862,132,0.012630738596836,yearly,True,930.6,0.875,1.336,43.17,53,35.85,,,,,,,,,
SBER,vwap,1D,DiffEvolution,360,59.409,171,0.0021758045107126,yearly,True,1994.7,1.113,1.857,37.37,78,32.05,,,,,,,,,
SBER,vwap,1D,DiffEvolution,361,71.015,106,0.0041446345021029,yearly,True,2198.17,1.143,1.906,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,362,33.448,39,0.0061346122941933,yearly,True,1439.61,1.003,1.548,43.17,61,39.34,,,,,,,,,
SBER,vwap,1D,DiffEvolution,363,30.87,197,0.0067459057908544,yearly,True,1352.94,0.985,1.521,43.17,61,37.7,,,,,,,,,
SBER,vwap,1D,DiffEvolution,364,35.978,184,0.0056923879441953,yearly,True,1524.21,1.019,1.575,43.17,63,38.1,,,,,,,,,
SBER,vwap,1D,DiffEvolution,365,32.105,184,0.0013805661902969,yearly,True,1323.49,0.989,1.627,40.77,92,28.26,,,,,,,,,
SBER,vwap,1D,DiffEvolution,366,34.809,100,0.0154824186788396,yearly,True,1350.62,0.992,1.635,38.49,47,38.3,,,,,,,,,
SBER,vwap,1D,DiffEvolution,367,67.451,149,0.0044170682390701,yearly,True,2111.88,1.13,1.886,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,368,38.426,142,0.0034516847604422,yearly,False,927.18,1.131,1.335,27.29,34,38.24,,,,,,,,,
SBER,vwap,1D,DiffEvolution,369,71.015,111,0.0041423488405667,yearly,True,2198.17,1.143,1.906,35.38,67,35.82,,,,,,,,,
SBER,vwap,1D,DiffEvolution,370,37.572,120,0.0038548735683245,yearly,False,911.41,1.125,1.327,27.29,34,38.24,,,,,,,,,
SBER,vwap,1D,DiffEvolution,371,38.335,39,0.0030599441683826,yearly,False,924.99,1.131,1.335,27.29,36,36.11,,,,,,,,,
SBER,vwap,1D,DiffEvolution,372,37.611,130,0.0021548550072087,yearly,False,887.26,1.114,1.314,26.28,39,33.33,,,,,,,,,
SBER,vwap,1D,DiffEvolution,373,20.899,155,0.0070941520639687,yearly,False,645.08,0.969,1.044,29.91,31,38.71,,,,,,,,,
SBER,vwap,1D,DiffEvolution,374,35.978,183,0.0056987129885556,yearly,True,1524.21,1.019,1.575,43.17,63,38.1,,,,,,,,,
SBER,vwap,1D,DiffEvolution,375,36.989,121,0.0048341104256593,yearly,False,901.27,1.12,1.322,27.29,33,39.39,,,,,,,,,
SBER,vwap,1D,DiffEvolution,376,69.19,98,0.0031538626989449,yearly,True,2248.36,1.15,1.918,37.37,71,35.21,,,,,,,,,
