ticker,strategy_type,timeframe,method,trial_number,composite_score,param_ensemble_window,param_min_votes,param_doji_tol,param_wick_body_ratio,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end
VKCO,candle_ensemble,1D,DiffEvolution,581,3.697,9,3,0.14,3.0,True,167.35,0.925,1.265,41.87,14,78.57,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":3.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,582,4.695,6,3,0.05,1.9,True,202.85,1.022,1.432,44.16,12,83.33,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.05,""wick_body_ratio"":1.9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,583,4.348,6,3,0.17,1.8,True,186.93,0.98,1.357,42.13,16,68.75,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.17,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,584,2.064,8,3,0.17,2.4,True,136.4,0.838,1.053,55.39,24,54.17,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.17,""wick_body_ratio"":2.4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,585,1.049,7,3,0.08,1.5,False,81.04,0.696,0.836,53.76,8,62.5,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.08,""wick_body_ratio"":1.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,586,0.392,8,3,0.14,2.0,True,43.4,0.5,0.637,55.33,18,50.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":2.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,587,11.176,7,3,0.12,1.8,True,358.87,1.312,1.855,42.13,14,85.71,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.12,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,588,23.685,8,3,0.16,1.6,True,587.43,1.612,2.309,39.98,26,65.38,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.16,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,589,2.738,7,3,0.1,1.6,False,130.02,0.902,1.039,42.84,7,71.43,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.1,""wick_body_ratio"":1.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,590,27.991,9,3,0.16,1.9,True,666.11,1.68,2.344,39.98,24,70.83,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":3,""doji_tol"":0.16,""wick_body_ratio"":1.9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,591,3.205,7,3,0.12,1.6,False,143.89,0.952,1.081,42.74,8,75.0,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.12,""wick_body_ratio"":1.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,592,0.299,5,3,0.1,2.7,True,31.92,0.446,0.595,47.64,8,62.5,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":5,""min_votes"":3,""doji_tol"":0.1,""wick_body_ratio"":2.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,593,7.463,6,3,0.1,1.6,True,270.58,1.162,1.651,42.13,12,91.67,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.1,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,594,0.641,8,3,0.14,1.7,False,57.28,0.577,0.652,51.55,13,46.15,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":1.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,595,0.148,6,3,0.08,2.8,False,18.38,0.352,0.378,43.78,4,75.0,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.08,""wick_body_ratio"":2.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,596,0.645,8,2,0.12,1.7,True,52.94,0.537,0.797,44.1,44,52.27,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":2,""doji_tol"":0.12,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,597,8.182,5,3,0.13,1.6,True,288.2,1.196,1.694,42.13,10,90.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":5,""min_votes"":3,""doji_tol"":0.13,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,598,7.313,7,3,0.19,1.8,True,267.23,1.153,1.636,42.13,18,61.11,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.19,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,599,1.758,6,3,0.1,3.4,True,107.0,0.741,0.978,45.1,8,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.1,""wick_body_ratio"":3.4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,600,7.171,8,3,0.13,1.5,True,303.45,1.218,1.767,51.54,26,61.54,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.13,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,601,13.605,8,3,0.08,1.6,True,404.22,1.389,1.986,41.27,20,60.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.08,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,602,7.315,9,4,0.17,1.7,True,267.39,1.155,1.588,42.22,10,70.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":4,""doji_tol"":0.17,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,603,2.183,8,3,0.16,1.6,False,112.45,0.846,0.915,43.57,13,53.85,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.16,""wick_body_ratio"":1.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,604,0.937,5,4,0.09,2.1,True,49.72,0.625,0.86,33.15,2,50.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":5,""min_votes"":4,""doji_tol"":0.09,""wick_body_ratio"":2.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,605,-0.038,8,2,0.09,3.3,False,-11.3,0.214,0.241,63.66,18,44.44,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":2,""doji_tol"":0.09,""wick_body_ratio"":3.3,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,606,22.013,9,3,0.14,1.7,True,559.14,1.574,2.245,39.98,28,67.86,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,607,0.943,8,3,0.12,1.7,False,70.13,0.642,0.708,47.77,12,50.0,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.12,""wick_body_ratio"":1.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,608,11.22,10,3,0.11,1.7,True,354.75,1.305,1.818,41.26,32,62.5,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":10,""min_votes"":3,""doji_tol"":0.11,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,609,29.905,9,3,0.15,1.8,True,699.18,1.71,2.43,39.98,24,70.83,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":3,""doji_tol"":0.15,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,610,19.181,7,3,0.1,1.5,True,508.19,1.509,2.18,39.98,16,81.25,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.1,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,611,0.799,6,3,0.13,1.6,False,57.88,0.577,0.682,41.79,7,85.71,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.13,""wick_body_ratio"":1.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,612,3.932,6,4,0.19,2.0,True,180.12,0.966,1.347,44.25,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":4,""doji_tol"":0.19,""wick_body_ratio"":2.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,613,9.216,6,3,0.14,1.5,True,313.38,1.239,1.749,42.13,14,85.71,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,614,7.463,6,3,0.1,1.6,True,270.58,1.162,1.651,42.13,12,91.67,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.1,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,615,16.021,7,3,0.05,1.6,True,438.71,1.46,2.039,39.98,14,85.71,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.05,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,616,0.279,8,4,0.15,2.2,False,29.51,0.424,0.528,44.8,2,50.0,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":4,""doji_tol"":0.15,""wick_body_ratio"":2.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,617,18.781,7,3,0.14,1.5,True,502.12,1.501,2.165,40.13,18,77.78,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,618,24.312,9,3,0.12,1.8,True,615.79,1.629,2.302,41.26,24,66.67,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":3,""doji_tol"":0.12,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,619,0.253,7,4,0.14,1.9,False,27.83,0.414,0.516,45.52,2,50.0,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":4,""doji_tol"":0.14,""wick_body_ratio"":1.9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,620,4.481,7,3,0.15,3.3,True,200.72,0.994,1.323,44.52,10,80.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.15,""wick_body_ratio"":3.3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,621,5.752,6,3,0.12,1.9,True,226.06,1.072,1.495,42.13,14,78.57,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.12,""wick_body_ratio"":1.9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,622,0.1,7,4,0.07,1.7,False,-30.48,-0.229,-0.312,69.59,1,0.0,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":4,""doji_tol"":0.07,""wick_body_ratio"":1.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,623,0.279,8,4,0.13,2.0,False,29.51,0.424,0.528,44.8,2,50.0,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":4,""doji_tol"":0.13,""wick_body_ratio"":2.0,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,624,4.495,7,3,0.15,2.5,True,201.13,0.995,1.323,44.52,10,80.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.15,""wick_body_ratio"":2.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,625,6.535,7,3,0.13,1.7,True,246.94,1.115,1.587,42.13,14,78.57,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.13,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,626,8.211,8,3,0.14,1.7,True,309.38,1.231,1.752,46.38,26,61.54,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,627,3.459,6,3,0.15,3.3,True,170.29,0.916,1.215,45.1,10,80.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.15,""wick_body_ratio"":3.3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,628,3.693,7,3,0.09,2.0,True,166.96,0.932,1.274,42.13,10,80.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.09,""wick_body_ratio"":2.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,629,1.393,8,3,0.15,2.5,True,104.61,0.74,0.936,55.59,14,57.14,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.15,""wick_body_ratio"":2.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,630,2.072,9,3,0.19,1.7,False,101.56,0.887,1.186,43.48,18,33.33,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":3,""doji_tol"":0.19,""wick_body_ratio"":1.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,631,0.651,5,3,0.12,1.6,False,52.94,0.55,0.682,44.75,5,80.0,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":5,""min_votes"":3,""doji_tol"":0.12,""wick_body_ratio"":1.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
