code,year,month,period,type,amount,curr,equity_ps,revenue_ps,ebitda_ps,ebitda_adjusted_ps,earnings_ps,fcf_ps,fcf_adjusted_ps,capital,num1,price1
GAZP,2023,12,6M,РСБУ,1000,RUB,735.652,121.526,51.0077,,40.1536,,,3790366150419.0005,23673512900,160.11
GAZP,2023,12,Q,МСФО,1000000,RUB,661.064,97.505,-44.2905,,-41.4702,-0.0232,,3790366150419.0005,23673512900,160.11
GAZP,2023,12,Q,РСБУ,1000,RUB,735.652,70.097,56.4295,,10.5378,,,3790366150419.0005,23673512900,160.11
GAZP,2023,12,Y,МСФО,1000000,RUB,661.064,360.818,41.0895,,-26.5734,-5.3137,,3790366150419.0005,23673512900,160.11
GAZP,2023,12,Y,РСБУ,1000,RUB,735.652,237.399,78.956,,29.3818,35.9294,,3790366150419.0005,23673512900,160.11
GAZP,2024,3,Q,РСБУ,1000,RUB,716.47,72.2289,-21.9434,,-18.9887,,,3720529287364,23673512900,157.16
GAZP,2024,6,6M,МСФО,1000000,RUB,703.859,214.926,67.5822,,44.0509,-26.5153,,2738315237143,23673512900,115.67
GAZP,2024,6,6M,РСБУ,1000,RUB,715.132,123.632,-26.688,,-20.3029,,,2738315237143,23673512900,115.67
GAZP,2024,6,Q,РСБУ,1000,RUB,715.132,51.4031,-4.7446,,-1.3142,,,2738315237143,23673512900,115.67
GAZP,2024,9,9M,МСФО,1000000,RUB,699.953,316.793,98.9214,,41.8145,-3.166,,3337728583771,23673512900,140.99
GAZP,2024,9,9M,РСБУ,1000,RUB,722.28,180.744,-19.3465,,-13.0573,-3.3862,,3337728583771,23673512900,140.99
GAZP,2024,9,Q,МСФО,1000000,RUB,699.953,101.867,31.3392,,-2.2364,23.3493,,3337728583771,23673512900,140.99
GAZP,2024,9,Q,РСБУ,1000,RUB,722.28,57.112,7.3415,,7.2456,,,3337728583771,23673512900,140.99
GAZP,2024,12,6M,МСФО,1000000,RUB,705.886,237.676,62.3598,,7.4219,32.5093,,3118275119188,23673512900,131.72
GAZP,2024,12,6M,РСБУ,1000,RUB,689.816,140.656,29.419,,-25.1627,,,3118275119188,23673512900,131.72
GAZP,2024,12,Q,МСФО,1000000,RUB,705.886,135.809,31.0206,,9.6583,9.16,,3118275119188,23673512900,131.72
GAZP,2024,12,Q,РСБУ,1000,RUB,689.816,83.544,22.0775,,-32.4083,3.9434,,3118275119188,23673512900,131.72
GAZP,2024,12,Y,МСФО,1000000,RUB,705.886,452.602,129.942,,51.4728,5.994,,3118275119188,23673512900,131.72
GAZP,2024,12,Y,РСБУ,1000,RUB,689.816,264.288,2.731,,-45.4656,0.5572,,3118275119188,23673512900,131.72
GAZP,2025,3,Q,МСФО,1000000,RUB,735.065,118.643,35.6517,,27.8944,11.5319,,3439287954112,23673512900,145.28
GAZP,2025,3,Q,РСБУ,1000,RUB,688.806,76.1291,10.5542,,-0.7656,23.5817,,3439287954112,23673512900,145.28
GAZP,2025,6,6M,МСФО,1000000,RUB,745.697,210.771,65.3473,,41.5289,11.8698,,3047254580488,23673512900,128.72
GAZP,2025,6,6M,РСБУ,1000,RUB,689.095,128.835,21.4345,,-0.454714,24.1161,,3047254580488,23673512900,128.72
GAZP,2025,6,Q,МСФО,1000000,RUB,745.697,92.128,29.6956,,13.6345,0.3379,,3047254580488,23673512900,128.72
GAZP,2025,6,Q,РСБУ,1000,RUB,689.095,52.7059,10.8803,,0.310886,0.5344,,3047254580488,23673512900,128.72
GAZP,2025,9,9M,МСФО,1000000,RUB,757.12,302.665,96.5968,,47.1963,11.1901,,2776903063170,23673512900,117.3
GAZP,2025,9,9M,РСБУ,1000,RUB,682.269,180.443,23.2391,,-7.19432,12.6251,,2776903063170,23673512900,117.3
GAZP,2025,9,Q,МСФО,1000000,RUB,757.12,91.894,31.2495,,5.6674,-0.6797,,2776903063170,23673512900,117.3
GAZP,2025,9,Q,РСБУ,1000,RUB,682.269,51.608,1.8046,,-6.73961,-11.491,,2776903063170,23673512900,117.3
GAZP,2025,9,YTM,МСФО,1000000,RUB,757.12,438.474,127.617,,56.8547,20.3501,,2951613588372,23673512900,124.68
GAZP,2025,12,6M,РСБУ,1000,RUB,694.118,118.123,19.554,,0.931389,6.7186,,2972446279724,23673512900,125.56
GAZP,2025,12,Q,РСБУ,1000,RUB,694.118,66.515,17.7494,,7.671,18.2096,,2972446279724,23673512900,125.56
GAZP,2025,12,Y,РСБУ,1000,RUB,694.118,246.958,40.9885,,0.476675,30.8347,,2972446279724,23673512900,125.56
GAZP,2025,12,YTM,РСБУ,1000,RUB,694.118,246.958,40.9885,,0.476675,30.8347,,2951613588372,23673512900,124.68
