code,year,month,period,type,amount,curr,equity_ps,revenue_ps,ebitda_ps,ebitda_adjusted_ps,earnings_ps,fcf_ps,fcf_adjusted_ps,capital,num1,price1
NVTK,2019,12,Q,РСБУ,1000,RUB,236.655,46.987,11.4738,,10.2524,,,3833639955599.9995,3036306000,1262.6
NVTK,2019,12,Y,МСФО,1000000,RUB,542.603,284.162,151.881,,285.043,53.3876,,3833639955599.9995,3036306000,1262.6
NVTK,2019,12,Y,РСБУ,1000,RUB,236.655,174.075,81.6263,,78.1293,25.8413,,3833639955599.9995,3036306000,1262.6
NVTK,2020,3,Q,МСФО,1000000,RUB,528.768,60.785,33.1548,,-10.1044,7.6666,,2753929542000,3036306000,907
NVTK,2020,3,Q,РСБУ,1000,RUB,278.008,42.9308,47.4259,,41.3531,,,2753929542000,3036306000,907
NVTK,2020,6,6M,МСФО,1000000,RUB,525.581,108.191,56.6274,,3.5846,-9.0551,,3110999127599.9995,3036306000,1024.6
NVTK,2020,6,6M,РСБУ,1000,RUB,254.335,71.4138,39.8995,,35.7786,,,3110999127599.9995,3036306000,1024.6
NVTK,2020,6,Q,МСФО,1000000,RUB,525.581,47.406,23.4726,,13.689,-16.7217,,3110999127599.9995,3036306000,1024.6
NVTK,2020,6,Q,РСБУ,1000,RUB,254.335,28.483,-7.5264,,-5.5745,,,3110999127599.9995,3036306000,1024.6
NVTK,2020,9,9M,МСФО,1000000,RUB,517.096,162.129,87.5475,,7.9228,-4.0368,,3238523979599.9995,3036306000,1066.6
NVTK,2020,9,9M,РСБУ,1000,RUB,314.645,109.754,117.327,,107.91,,,3238523979599.9995,3036306000,1066.6
NVTK,2020,9,Q,МСФО,1000000,RUB,517.096,53.938,30.9201,,4.3382,5.0183,,3238523979599.9995,3036306000,1066.6
NVTK,2020,9,Q,РСБУ,1000,RUB,314.645,38.3402,77.4275,,72.1314,,,3238523979599.9995,3036306000,1066.6
NVTK,2020,12,6M,МСФО,1000000,RUB,533.531,126.243,72.4796,,18.7557,5.5762,,3814207597200,3036306000,1256.2
NVTK,2020,12,6M,РСБУ,1000,RUB,330.761,88.8282,93.8095,,88.2474,,,3814207597200,3036306000,1256.2
NVTK,2020,12,Q,МСФО,1000000,RUB,533.531,72.305,41.5595,,14.4175,0.5579,,3814207597200,3036306000,1256.2
NVTK,2020,12,Q,РСБУ,1000,RUB,330.761,50.488,16.263,,16.116,,,3814207597200,3036306000,1256.2
NVTK,2020,12,Y,МСФО,1000000,RUB,533.531,234.434,129.107,,22.3403,-3.4789,,3814207597200,3036306000,1256.2
NVTK,2020,12,Y,РСБУ,1000,RUB,330.761,160.242,133.709,,124.026,34.5571,,3814207597200,3036306000,1256.2
NVTK,2021,3,Q,МСФО,1000000,RUB,555.578,80.5528,47.372,,21.4577,12.3571,,4536241164000,3036306000,1494
NVTK,2021,3,Q,РСБУ,1000,RUB,339.214,55.0729,9.5344,,8.4525,,,4536241164000,3036306000,1494
NVTK,2021,6,6M,МСФО,1000000,RUB,565.651,167.649,101.131,,54.1576,47.8196,,4788254562000,3036306000,1577
NVTK,2021,6,6M,РСБУ,1000,RUB,357.235,108.914,52.0433,,50.2136,,,4788254562000,3036306000,1577
NVTK,2021,6,Q,МСФО,1000000,RUB,565.651,87.0966,53.7594,,32.6999,35.4625,,4788254562000,3036306000,1577
NVTK,2021,6,Q,РСБУ,1000,RUB,357.235,53.8411,42.5089,,41.7611,,,4788254562000,3036306000,1577
NVTK,2021,9,9M,МСФО,1000000,RUB,574.826,258.782,161.007,,91.3429,64.2471,,5796915415200,3036306000,1909.2
NVTK,2021,9,9M,РСБУ,1000,RUB,345.08,168.281,69.2169,,65.7287,,,5796915415200,3036306000,1909.2
NVTK,2021,9,Q,МСФО,1000000,RUB,574.826,91.133,59.876,,37.1853,16.4275,,5796915415200,3036306000,1909.2
NVTK,2021,9,Q,РСБУ,1000,RUB,345.08,59.367,17.1736,,15.5151,,,5796915415200,3036306000,1909.2
NVTK,2021,12,6M,МСФО,1000000,RUB,623.917,213.315,145.332,,88.4254,33.5431,,5247951290400,3036306000,1728.4
NVTK,2021,12,6M,РСБУ,1000,RUB,384.19,131.422,59.0177,,54.6254,,,5247951290400,3036306000,1728.4
NVTK,2021,12,Q,МСФО,1000000,RUB,623.917,122.182,85.456,,51.2401,17.1156,,5247951290400,3036306000,1728.4
NVTK,2021,12,Q,РСБУ,1000,RUB,384.19,72.055,41.8441,,39.1103,,,5247951290400,3036306000,1728.4
NVTK,2021,12,Y,МСФО,1000000,RUB,623.917,380.964,246.463,,142.583,81.3627,,5247951290400,3036306000,1728.4
NVTK,2021,12,Y,РСБУ,1000,RUB,384.19,240.336,111.061,,104.839,-9.1136,,5247951290400,3036306000,1728.4
NVTK,2022,12,Y,РСБУ,1000,RUB,506.321,265.022,217.137,,210.901,-5.6912,,3241560285599.9995,3036306000,1067.6
NVTK,2023,6,6M,МСФО,1000000,RUB,786.304,211.762,136.935,,51.261,25.9378,,4035857935200,3036306000,1329.2
NVTK,2023,6,6M,РСБУ,1000,RUB,551.111,125.053,116.105,,105.37,,,4035857935200,3036306000,1329.2
NVTK,2023,9,9M,РСБУ,1000,RUB,544.426,189.183,146.933,,133.186,,,5020835601600,3036306000,1653.6
